48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1977,48, Cuba, >50K
69, Private, Doctorate, Divorced, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, <=50K
33, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Puerto-Rico, >50K
37, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Poland, >50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, Trinadad&Tobago, <=50K
32, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,25, Guatemala, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,99999,0,40, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, India, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Female,0,0,50, Philippines, <=50K
63, Private, 9th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
34, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Iran, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, Ecuador, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, China, >50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, Haiti, >50K
38, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Jamaica, >50K
25, Federal-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,45, Ecuador, <=50K
45, State-gov, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,1977,50, Thailand, >50K
62, Private, Masters, Never-married, Craft-repair, Not-in-family, White, Male,0,0,6, Peru, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Peru, <=50K
53, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,15024,0,50, Jamaica, <=50K
34, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,25, Dominican-Republic, <=50K
24, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,60, Trinadad&Tobago, <=50K
31, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,8, Vietnam, <=50K
43, Federal-gov, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, India, >50K
53, Private, HS-grad, Separated, Protective-serv, Not-in-family, White, Female,0,0,40, Columbia, >50K
47, Private, 10th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, Cuba, <=50K
46, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,54, Dominican-Republic, <=50K
22, Self-emp-inc, Some-college, Never-married, Sales, Own-child, White, Male,0,0,37, Ecuador, <=50K
62, Private, 9th, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,40, Ecuador, >50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,99999,0,40, Nicaragua, >50K
45, Self-emp-not-inc, Prof-school, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,25, Italy, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Own-child, White, Male,0,0,50, Jamaica, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, El-Salvador, >50K
69, State-gov, 7th-8th, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,20, Cuba, <=50K
35, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Thailand, <=50K
30, Private, Some-college, Never-married, Tech-support, Husband, White, Female,0,0,40, Japan, <=50K
45, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Greece, >50K
66, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,35, Cuba, >50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Hungary, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Canada, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Ecuador, >50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Peru, <=50K
26, Private, 12th, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,36, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,20, China, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Japan, >50K
34, Private, 7th-8th, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Greece, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,43, Ireland, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,45, Columbia, >50K
72, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,20, Peru, <=50K
59, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,60, Greece, <=50K
39, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Vietnam, <=50K
39, Private, 10th, Divorced, Other-service, Husband, White, Male,0,0,54, Philippines, >50K
38, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Cuba, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,46, Portugal, >50K
45, Federal-gov, 9th, Divorced, Craft-repair, Husband, White, Female,0,0,50, Philippines, >50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,44, Peru, >50K
63, Private, Masters, Widowed, Adm-clerical, Husband, White, Female,0,0,35, England, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
40, Private, 5th-6th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Columbia, >50K
47, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, <=50K
36, Private, Bachelors, Widowed, Craft-repair, Husband, Black, Male,0,0,38, Laos, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,10, Haiti, <=50K
24, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,60, Vietnam, <=50K
67, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,40, Poland, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,35, Iran, <=50K
30, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, White, Female,0,0,50, Japan, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,45, Puerto-Rico, >50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
56, Federal-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, Germany, <=50K
65, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Not-in-family, White, Male,0,0,21, Scotland, <=50K
51, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Philippines, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,5191,0,40, Scotland, <=50K
46, Private, Masters, Separated, Sales, Husband, Black, Male,0,0,40, Thailand, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Laos, <=50K
42, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, Cuba, >50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Other, Female,0,1887,40, Poland, >50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, India, >50K
24, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Ireland, <=50K
33, Private, Bachelors, Separated, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
42, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,10, Nicaragua, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Mexico, >50K
56, State-gov, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, Honduras, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Peru, <=50K
30, Private, HS-grad, Married-spouse-absent, Adm-clerical, Own-child, White, Female,0,0,40, Poland, <=50K
38, Private, Assoc-acdm, Divorced, Prof-specialty, Own-child, White, Male,0,0,32, Greece, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Male,0,0,40, South, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Puerto-Rico, >50K
53, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Hungary, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Guatemala, >50K
39, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Thailand, <=50K
58, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Thailand, <=50K
37, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, Hong, <=50K
58, Federal-gov, HS-grad, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,40, Ecuador, >50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Germany, >50K
31, Private, Bachelors, Divorced, Prof-specialty, Wife, White, Male,99999,0,40, Hong, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, Hungary, <=50K
26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,32, Cuba, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,4884,0,40, Thailand, >50K
51, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,40, Columbia, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Mexico, <=50K
62, Private, Some-college, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
26, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,84, Philippines, <=50K
48, Private, Masters, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, Cuba, <=50K
44, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,5332,0,45, Philippines, <=50K
33, State-gov, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, Scotland, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,5035,0,40, Portugal, <=50K
46, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
29, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1887,40, South, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
42, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,99999,0,40, Ecuador, <=50K
41, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Hong, <=50K
46, Local-gov, 7th-8th, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, Philippines, <=50K
33, Private, Masters, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,38, Laos, >50K
47, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, Some-college, Never-married, Other-service, Husband, White, Male,0,0,20, Ireland, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
58, Local-gov, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,48, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,4359,0,60, England, <=50K
55, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,10, Portugal, <=50K
52, State-gov, 5th-6th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,25, Jamaica, >50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Japan, <=50K
23, Private, Masters, Never-married, Tech-support, Husband, Other, Male,6072,0,40, Poland, >50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Cuba, <=50K
35, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,38, United-States, <=50K
48, State-gov, HS-grad, Widowed, Craft-repair, Not-in-family, White, Female,0,0,15, Ireland, <=50K
23, Federal-gov, 10th, Never-married, Other-service, Own-child, Black, Female,0,0,35, China, <=50K
45, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Iran, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, South, >50K
39, Private, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,40, Cuba, <=50K
31, Local-gov, Assoc-voc, Divorced, Sales, Husband, White, Female,0,0,45, Greece, <=50K
36, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Poland, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,65, Yugoslavia, >50K
41, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,1945,40, Ecuador, >50K
38, State-gov, Assoc-voc, Never-married, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,45, Trinadad&Tobago, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Hungary, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,45, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, India, <=50K
48, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Guatemala, <=50K
56, Local-gov, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
40, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Hungary, <=50K
35, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Thailand, <=50K
31, Private, Assoc-voc, Never-married, Sales, Unmarried, White, Male,0,0,35, Puerto-Rico, <=50K
