19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Honduras, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, <=50K
59, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Portugal, >50K
34, Self-emp-inc, Assoc-acdm, Separated, Prof-specialty, Husband, White, Male,0,0,60, France, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Guatemala, >50K
31, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,40, Mexico, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Cuba, <=50K
38, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
51, Private, Some-college, Divorced, Farming-fishing, Wife, White, Female,0,0,50, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,40, United-States, >50K
42, Local-gov, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,65, Japan, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
54, Local-gov, 7th-8th, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
41, Private, Some-college, Divorced, Sales, Wife, White, Female,8864,0,60, United-States, >50K
54, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Cambodia, >50K
44, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
37, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
53, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
27, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,38, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States, >50K
65, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,24, United-States, <=50K
51, Self-emp-not-inc, 9th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
64, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,5823,0,50, United-States, <=50K
57, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,80, China, >50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Taiwan, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,52, United-States, <=50K
64, Private, 9th, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,27, United-States, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,38, United-States, >50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,10, Canada, <=50K
49, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,2495,70, Greece, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,25, Ecuador, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Philippines, <=50K
25, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, China, >50K
39, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,50, United-States, >50K
26, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,43, South, <=50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,54, United-States, <=50K
36, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Bachelors, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
25, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,25, United-States, <=50K
49, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,1677,40, United-States, <=50K
33, Private, Assoc-voc, Never-married, Protective-serv, Not-in-family, White, Male,0,0,60, United-States, <=50K
71, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,13247,0,40, United-States, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Poland, <=50K
38, Private, 5th-6th, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
27, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,1602,65, United-States, >50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, Mexico, <=50K
64, Private, Masters, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, United-States, <=50K
64, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,15021,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,2, United-States, <=50K
46, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, Japan, >50K
40, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Peru, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Female,0,0,20, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Hungary, >50K
45, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,1678,8, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,1739,35, United-States, <=50K
49, Private, Doctorate, Separated, Protective-serv, Husband, White, Male,5952,0,60, Taiwan, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, England, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,22799,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,60, United-States, <=50K
48, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, >50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
50, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Puerto-Rico, <=50K
37, Private, Prof-school, Separated, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Ireland, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7298,0,60, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
28, Local-gov, 12th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
30, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, 5th-6th, Divorced, Other-service, Wife, White, Female,0,0,15, United-States, <=50K
65, Self-emp-not-inc, Masters, Widowed, Adm-clerical, Wife, Black, Female,0,0,20, United-States, <=50K
30, Private, Masters, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, Hong, <=50K
31, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
25, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,65, South, <=50K
28, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Hong, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States, <=50K
42, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Columbia, <=50K
31, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, Taiwan, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,15, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,3359,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
51, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Peru, <=50K
51, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, France, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, State-gov, 12th, Never-married, Craft-repair, Own-child, Black, Male,0,0,24, United-States, <=50K
25, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Male,13702,0,50, United-States, >50K
37, Private, HS-grad, Never-married, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,69, Dominican-Republic, <=50K
25, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, China, <=50K
35, Private, 9th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Ecuador, <=50K
31, Self-emp-not-inc, Some-college, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Local-gov, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,48, Cuba, <=50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,35, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,30, United-States, <=50K
28, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
