26, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,10496,0,50, Dominican-Republic, >50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,83, Peru, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Scotland, <=50K
37, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
28, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Poland, >50K
74, Private, Prof-school, Married-civ-spouse, Sales, Wife, White, Male,18631,0,35, Nicaragua, >50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, Haiti, <=50K
42, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
80, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, Cambodia, <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1592,60, Portugal, >50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Taiwan, >50K
45, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
19, Private, 12th, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,45, Iran, <=50K
34, Private, HS-grad, Separated, Transport-moving, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
60, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,0,0,40, Hungary, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,3950,0,40, Peru, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, Mexico, >50K
76, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Columbia, >50K
28, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Columbia, <=50K
25, Private, Some-college, Never-married, Sales, Husband, Other, Male,0,0,40, France, <=50K
41, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Mexico, <=50K
54, Private, Doctorate, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,54, Japan, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Ireland, <=50K
56, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, China, >50K
59, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Guatemala, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Vietnam, >50K
46, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Trinadad&Tobago, <=50K
18, Private, Some-college, Separated, Other-service, Own-child, White, Female,0,0,20, Taiwan, <=50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Guatemala, <=50K
20, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, Japan, <=50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,48, South, >50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,24, Jamaica, <=50K
38, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, <=50K
32, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
39, Private, 1st-4th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
19, Private, 7th-8th, Never-married, Exec-managerial, Unmarried, White, Male,0,0,40, Germany, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Philippines, >50K
41, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, South, <=50K
48, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Mexico, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Dominican-Republic, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, Taiwan, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Dominican-Republic, <=50K
44, Private, Prof-school, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,30, Cuba, <=50K
61, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Japan, >50K
45, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,35, Thailand, >50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, >50K
41, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, Laos, <=50K
53, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
58, Private, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,7687,0,40, Iran, >50K
55, Local-gov, Some-college, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Hungary, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Peru, <=50K
44, Private, 9th, Divorced, Sales, Not-in-family, White, Female,0,0,37, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Mexico, <=50K
17, Private, 10th, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Cambodia, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, Japan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,2583,0,25, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, El-Salvador, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Peru, <=50K
51, Private, 1st-4th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, Philippines, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
57, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Mexico, >50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
56, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Thailand, <=50K
38, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Italy, >50K
35, State-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, China, <=50K
34, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Germany, >50K
41, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,99999,0,60, Peru, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,10308,0,50, Ireland, >50K
36, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
27, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Ecuador, >50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Assoc-acdm, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,38, South, <=50K
57, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, India, >50K
45, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Peru, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Scotland, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, China, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Scotland, <=50K
21, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Scotland, <=50K
54, Local-gov, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
49, Private, Masters, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,32, Greece, <=50K
22, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,35, China, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Ireland, <=50K
32, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
55, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,60, Ecuador, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, Canada, <=50K
22, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,80, Vietnam, <=50K
41, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Cuba, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Honduras, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2001,40, Cuba, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Italy, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,30, Taiwan, <=50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Jamaica, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Iran, <=50K
54, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,60, Portugal, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,43, Vietnam, >50K
25, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, >50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Puerto-Rico, >50K
34, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, China, >50K
49, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, Columbia, <=50K
49, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, White, Male,0,0,15, Cuba, <=50K
69, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,22805,0,45, Puerto-Rico, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Iran, <=50K
68, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2406,40, Poland, >50K
38, Private, 9th, Widowed, Craft-repair, Not-in-family, White, Male,0,1848,50, Guatemala, >50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Italy, <=50K
64, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Columbia, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,15, Nicaragua, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, Taiwan, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Canada, <=50K
45, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, France, <=50K
47, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Hungary, <=50K
29, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Hong, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Other-relative, White, Female,0,1885,50, China, <=50K
37, Local-gov, 9th, Never-married, Sales, Unmarried, Black, Female,0,0,35, England, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Germany, <=50K
23, Private, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,18, Portugal, <=50K
29, Private, Prof-school, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Japan, <=50K
46, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
27, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
41, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Laos, <=50K
33, Private, Masters, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,1485,50, Trinadad&Tobago, <=50K
54, Self-emp-inc, Doctorate, Divorced, Sales, Not-in-family, White, Male,0,0,50, Ireland, >50K
19, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,14, Ecuador, <=50K
48, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Masters, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,2431,50, Peru, >50K
37, Local-gov, Some-college, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Cuba, <=50K
67, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,16, Germany, >50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,74, Taiwan, >50K
37, State-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,35, India, >50K
37, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, Hong, <=50K
83, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, Dominican-Republic, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Yugoslavia, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,65, Japan, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, Ecuador, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, Yugoslavia, <=50K
75, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,19241,0,22, Scotland, >50K
42, Private, Masters, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, >50K
50, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,54, United-States, >50K
44, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
51, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,8, Portugal, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,4597,0,35, Philippines, <=50K
41, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Thailand, >50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,44, Taiwan, >50K
31, Private, Bachelors, Divorced, Armed-Forces, Not-in-family, White, Male,0,0,38, Puerto-Rico, >50K
26, Federal-gov, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Thailand, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, >50K
40, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Dominican-Republic, >50K
