39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,48, United-States, >50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
52, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
63, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, United-States, <=50K
40, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,20, United-States, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,70, United-States, >50K
45, Private, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Widowed, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
35, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Masters, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,16, Philippines, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,1902,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,2196,0,40, United-States, >50K
20, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
31, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,45, United-States, <=50K
23, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
34, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,4282,0,54, United-States, >50K
35, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,45, United-States, >50K
44, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, >50K
69, Private, 5th-6th, Widowed, Prof-specialty, Husband, Black, Female,0,0,20, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, India, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,3135,0,20, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
72, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,10, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, India, <=50K
41, Private, Prof-school, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,25, United-States, <=50K
25, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Husband, Black, Male,0,0,50, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,45, United-States, >50K
23, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
25, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,15024,0,60, United-States, >50K
48, Private, HS-grad, Divorced, Tech-support, Husband, White, Male,0,0,70, Thailand, <=50K
31, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
31, Private, Some-college, Divorced, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Local-gov, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
19, Self-emp-not-inc, Doctorate, Never-married, Exec-managerial, Husband, White, Female,0,0,80, United-States, >50K
26, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,1887,25, United-States, <=50K
43, Private, Doctorate, Separated, Exec-managerial, Not-in-family, White, Male,0,1902,40, United-States, <=50K
39, Private, Preschool, Never-married, Adm-clerical, Husband, White, Male,0,1874,12, United-States, <=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
72, Private, 7th-8th, Divorced, Other-service, Husband, White, Male,0,0,54, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,50, United-States, <=50K
47, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
41, Federal-gov, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, >50K
23, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Cuba, >50K
54, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,1977,42, United-States, >50K
22, Private, 9th, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,30, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Tech-support, Husband, White, Male,15024,0,35, United-States, >50K
49, Federal-gov, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, United-States, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,32, United-States, <=50K
25, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, 5th-6th, Married-civ-spouse, Other-service, Wife, White, Male,0,0,38, United-States, <=50K
58, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,48, Germany, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,4885,0,40, United-States, <=50K
27, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Male,2310,0,40, United-States, >50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,7687,0,40, United-States, >50K
43, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
46, Private, Masters, Divorced, Tech-support, Not-in-family, White, Male,0,0,38, Vietnam, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,28, Mexico, <=50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, United-States, >50K
30, Private, Bachelors, Divorced, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
60, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, >50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,87, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,40, United-States, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2021,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 5th-6th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, United-States, <=50K
58, State-gov, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K
34, Private, Masters, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,1736,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
25, Federal-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,1638,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K
28, Self-emp-not-inc, 1st-4th, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
24, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
59, Local-gov, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
32, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, United-States, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Mexico, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
70, Private, 7th-8th, Divorced, Farming-fishing, Husband, White, Female,0,0,20, United-States, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,55, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
45, Local-gov, Some-college, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
