25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,8614,0,50, Dominican-Republic, >50K
34, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,38, Germany, <=50K
46, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Ecuador, <=50K
49, Federal-gov, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,50, Cuba, <=50K
52, Private, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,37, Ecuador, <=50K
59, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Cuba, <=50K
20, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
38, Private, Some-college, Separated, Other-service, Not-in-family, Other, Male,0,0,30, South, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,12450,0,40, El-Salvador, >50K
47, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Scotland, <=50K
51, Federal-gov, 9th, Never-married, Other-service, Unmarried, Other, Male,0,0,37, Italy, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, India, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1902,45, Yugoslavia, >50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, South, <=50K
23, Private, Assoc-voc, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, India, <=50K
38, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
59, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,7668,0,16, England, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,50, South, <=50K
26, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
52, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,12445,0,49, China, >50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, France, <=50K
24, Local-gov, Masters, Never-married, Craft-repair, Not-in-family, White, Female,7687,0,54, Ireland, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,8614,0,40, Guatemala, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,8614,0,61, China, >50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,33, Honduras, >50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,25, Ireland, <=50K
49, Self-emp-not-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,60, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,40, Italy, <=50K
60, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Vietnam, <=50K
59, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1887,45, Yugoslavia, >50K
48, Private, Some-college, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, Japan, <=50K
50, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,7687,0,40, Japan, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Scotland, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, Hungary, <=50K
22, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
59, Private, HS-grad, Divorced, Protective-serv, Husband, Black, Male,0,0,40, Peru, >50K
64, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,30, Yugoslavia, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, >50K
43, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1944,40, Japan, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, Ireland, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, Laos, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Portugal, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, >50K
25, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
54, Local-gov, 5th-6th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, Honduras, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,35, Hong, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Hong, >50K
39, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,48, South, <=50K
45, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
51, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,40, Italy, >50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Dominican-Republic, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
30, Private, 12th, Never-married, Adm-clerical, Unmarried, Black, Female,0,1977,40,, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
60, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,10, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Taiwan, >50K
23, Local-gov, 9th, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
25, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
27, State-gov, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
27, Private, Assoc-voc, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Italy, >50K
51, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,15024,0,60, Mexico, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,14300,0,40, Germany, >50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
43, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,80, Peru, <=50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,38, Germany, <=50K
41, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,50, France, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,16, Guatemala, <=50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Hong, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Poland, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, South, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
45, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, <=50K
43, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,60, England, >50K
38, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Yugoslavia, <=50K
25, Local-gov, Assoc-voc, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,50, Guatemala, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,35, Iran, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, >50K
40, Local-gov, HS-grad, Divorced, Prof-specialty, Wife, Other, Male,0,0,40, Portugal, <=50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,13298,0,35, Nicaragua, >50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
25, State-gov, Bachelors, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Male,0,0,30, Columbia, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,15, Guatemala, <=50K
30, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
51, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, Honduras, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, Guatemala, <=50K
29, State-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Hungary, <=50K
22, Self-emp-inc, HS-grad, Divorced, Other-service, Husband, White, Male,7617,0,40, Dominican-Republic, <=50K
40, Private, Prof-school, Married-civ-spouse, Sales, Wife, Black, Male,0,1977,40, Cuba, >50K
32, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Vietnam, >50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,48, El-Salvador, <=50K
73, Self-emp-not-inc, Assoc-voc, Widowed, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,25, China, <=50K
29, Private, 10th, Never-married, Prof-specialty, Wife, Other, Male,0,0,40, Canada, <=50K
36, State-gov, Masters, Married-civ-spouse, Handlers-cleaners, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,1928,40, Scotland, <=50K
24, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Hong, <=50K
59, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,45, Hungary, >50K
20, Local-gov, 9th, Never-married, Other-service, Own-child, Black, Female,0,0,16, Cuba, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Jamaica, >50K
24, Federal-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, India, <=50K
54, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Germany, <=50K
41, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,10391,0,40, Yugoslavia, >50K
42, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, South, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Honduras, <=50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,60, Germany, <=50K
64, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, >50K
30, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Ireland, <=50K
33, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,13741,0,60, England, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia, <=50K
47, Private, 10th, Married-civ-spouse, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Thailand, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Philippines, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, Jamaica, <=50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1902,50, Puerto-Rico, <=50K
20, Private, Prof-school, Never-married, Adm-clerical, Husband, Black, Female,0,1887,40, Poland, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
25, Private, Prof-school, Divorced, Tech-support, Own-child, White, Female,0,0,40, Ireland, <=50K
48, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,45, Greece, <=50K
34, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,1887,30, Jamaica, >50K
21, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,38, Germany, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, India, >50K
43, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Thailand, <=50K
57, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,16, Haiti, <=50K
24, Private, Bachelors, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
37, Private, Masters, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,50, India, >50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,20, Yugoslavia, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, China, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,30, Portugal, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Germany, <=50K
20, Private, 10th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,38, Puerto-Rico, <=50K
42, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,30, Taiwan, <=50K
43, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, <=50K
30, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, Dominican-Republic, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Other, Female,10306,0,50, Honduras, >50K
26, Private, 11th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,1740,38, Cambodia, <=50K
61, Self-emp-not-inc, 5th-6th, Widowed, Sales, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
32, State-gov, Masters, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Italy, >50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
50, Private, Bachelors, Married-spouse-absent, Adm-clerical, Husband, Other, Male,0,1902,50, Cambodia, >50K
41, Private, 12th, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, Japan, >50K
63, Private, HS-grad, Divorced, Sales, Husband, White, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,10279,0,60, Germany, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, Cambodia, >50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,30, India, <=50K
47, Local-gov, Assoc-voc, Divorced, Sales, Husband, Other, Female,0,1977,40, Ecuador, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
50, Self-emp-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,50, Guatemala, >50K
32, Local-gov, HS-grad, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
38, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,73, Cambodia, <=50K
51, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, India, <=50K
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,50, Yugoslavia, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,10402,0,45, Peru, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1899,40, Japan, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
46, Private, Some-college, Widowed, Other-service, Unmarried, White, Male,0,0,25, Cuba, <=50K
41, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,14084,0,48, Greece, <=50K
