39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
44, Local-gov, Bachelors, Married-spouse-absent, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,35, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
44, Private, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,15024,0,60, United-States, >50K
33, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,30, United-States, >50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Assoc-acdm, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
27, Private, Doctorate, Never-married, Farming-fishing, Unmarried, White, Female,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
39, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,15024,0,50, United-States, >50K
27, Federal-gov, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
37, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, State-gov, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,1977,60, Cuba, >50K
32, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Vietnam, >50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
57, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
43, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,50, United-States, >50K
56, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
47, Self-emp-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,43, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,9678,0,40, United-States, >50K
22, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
33, Federal-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
21, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Male,0,0,20, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, Masters, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
21, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
30, Private, 11th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, Haiti, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Male,0,0,20, United-States, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,1848,40, United-States, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1974,50, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,53, United-States, <=50K
63, Self-emp-not-inc, Bachelors, Widowed, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Puerto-Rico, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,64, United-States, >50K
50, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Sales, Unmarried, White, Female,0,0,30, United-States, <=50K
49, Self-emp-not-inc, 10th, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,10073,0,60, United-States, >50K
30, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
44, Private, Bachelors, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
41, Local-gov, Some-college, Never-married, Farming-fishing, Wife, White, Female,3892,0,54, United-States, <=50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
65, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,99999,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,7, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,4023,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
24, Private, 9th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
19, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
49, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,30, United-States, <=50K
21, Private, 12th, Never-married, Craft-repair, Own-child, Black, Female,0,0,30, United-States, <=50K
61, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Honduras, <=50K
60, Local-gov, 7th-8th, Widowed, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
71, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,3103,0,20, South, <=50K
46, Self-emp-not-inc, HS-grad, Widowed, Transport-moving, Unmarried, White, Female,0,0,45, United-States, <=50K
46, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
38, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Preschool, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
31, Self-emp-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
90, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
51, Private, 5th-6th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, White, Male,7298,0,32, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,50, United-States, <=50K
55, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
41, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
33, Private, Some-college, Separated, Exec-managerial, Own-child, Black, Female,0,0,40, Cuba, <=50K
28, Private, Assoc-voc, Never-married, Handlers-cleaners, Other-relative, White, Female,0,0,20, Japan, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
44, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Other-relative, White, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,8345,0,44, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, Local-gov, HS-grad, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc, 12th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
66, Local-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,11, United-States, <=50K
29, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,83, United-States, >50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,15, United-States, <=50K
68, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,9503,0,50, United-States, >50K
43, Self-emp-inc, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, <=50K
43, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
