25, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, United-States, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1902,40, Haiti, <=50K
39, Local-gov, HS-grad, Divorced, Tech-support, Wife, Black, Male,4429,0,20, United-States, <=50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,54, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,1204,0,40, United-States, <=50K
41, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,7298,0,40, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, 11th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Male,5178,0,40, Peru, <=50K
30, Local-gov, Assoc-acdm, Never-married, Machine-op-inspct, Wife, Black, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,60, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,60, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2001,40, United-States, <=50K
46, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, <=50K
58, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,54, United-States, >50K
27, Private, Masters, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, United-States, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Divorced, Other-service, Own-child, White, Male,0,0,15, Mexico, <=50K
54, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1977,40, United-States, >50K
29, Private, Assoc-acdm, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Separated, Adm-clerical, Unmarried, White, Female,0,0,20, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,1864,20, United-States, <=50K
33, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1568,30, United-States, <=50K
57, Private, Masters, Divorced, Priv-house-serv, Not-in-family, Black, Female,0,0,25, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,50, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
26, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1485,40, United-States, >50K
36, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Widowed, Priv-house-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Philippines, >50K
30, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,72, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,40, England, >50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,2, United-States, <=50K
23, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,4633,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
27, Private, Assoc-acdm, Separated, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,20, United-States, >50K
40, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,24, United-States, <=50K
36, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
50, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Sales, Husband, Black, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,35, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,45, United-States, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
32, State-gov, Bachelors, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Divorced, Sales, Husband, White, Male,0,0,70, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,37, El-Salvador, <=50K
40, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,1977,15, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
21, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,35, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,25, United-States, <=50K
39, Self-emp-not-inc, Assoc-acdm, Never-married, Prof-specialty, Wife, White, Male,0,1977,20, United-States, >50K
38, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, Mexico, <=50K
24, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,32, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3117,0,99, United-States, <=50K
59, Local-gov, 12th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
53, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,0,0,70, United-States, <=50K
48, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
55, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
48, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
64, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,16, Mexico, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,50, Mexico, <=50K
25, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, 5th-6th, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Prof-specialty, Wife, White, Female,0,1719,40, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,1651,50, United-States, >50K
27, Private, HS-grad, Never-married, Priv-house-serv, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
20, Private, 11th, Never-married, Sales, Own-child, Black, Female,0,0,16, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
70, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, India, <=50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
29, Private, 5th-6th, Separated, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,45, United-States, >50K
62, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
42, Private, 10th, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
36, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Masters, Never-married, Other-service, Not-in-family, Black, Male,2175,0,48, United-States, <=50K
36, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,37, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States, >50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,48, United-States, >50K
