21, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Poland, >50K
53, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Divorced, Exec-managerial, Own-child, Black, Female,0,0,40, Mexico, <=50K
39, Private, Doctorate, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,54, United-States, <=50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, >50K
71, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,35, Portugal, >50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Philippines, <=50K
35, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,50, Philippines, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, >50K
57, Federal-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, India, <=50K
53, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,66872,0,40, Dominican-Republic, >50K
32, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,4457,0,45, England, <=50K
18, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,15, Portugal, <=50K
34, Private, Masters, Divorced, Craft-repair, Not-in-family, White, Female,0,0,35, England, <=50K
25, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
67, Private, Assoc-voc, Widowed, Farming-fishing, Not-in-family, Black, Female,0,0,20, England, <=50K
39, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
48, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, France, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Greece, >50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hong, >50K
32, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,42, Iran, >50K
28, Private, Prof-school, Divorced, Sales, Husband, White, Male,0,0,35, Philippines, <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, >50K
47, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Columbia, >50K
56, Federal-gov, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,10, Poland, <=50K
40, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Greece, <=50K
37, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,26292,0,40, Outlying-US(Guam-USVI-etc), >50K
54, State-gov, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Scotland, <=50K
58, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
25, Private, HS-grad, Widowed, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
22, Private, Some-college, Never-married, Protective-serv, Not-in-family, White, Female,0,1887,10, Nicaragua, <=50K
39, Private, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Italy, >50K
41, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
89, Self-emp-inc, 10th, Widowed, Protective-serv, Not-in-family, White, Female,0,0,35, Haiti, >50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Vietnam, <=50K
33, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,30, Canada, >50K
44, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,6, Scotland, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Portugal, <=50K
31, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
54, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Honduras, >50K
54, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
33, Private, Masters, Divorced, Craft-repair, Other-relative, White, Male,0,0,60, Greece, <=50K
42, Local-gov, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Laos, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Hungary, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada, <=50K
37, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Female,0,0,35, Portugal, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Wife, White, Female,3958,0,40, Thailand, >50K
42, Local-gov, Bachelors, Separated, Exec-managerial, Not-in-family, Black, Female,0,0,40, Poland, <=50K
49, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
19, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Jamaica, <=50K
18, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
33, Self-emp-inc, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,50, Jamaica, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,30, Ireland, <=50K
47, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Laos, <=50K
21, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Poland, <=50K
36, Local-gov, Doctorate, Divorced, Sales, Not-in-family, White, Female,4386,0,40, Columbia, <=50K
19, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, Columbia, <=50K
26, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Peru, <=50K
39, Local-gov, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, El-Salvador, <=50K
64, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,2239,0,50, Scotland, >50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,1885,25, Honduras, >50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,45, Iran, <=50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Iran, >50K
43, Private, Some-college, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
35, Private, Assoc-acdm, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,70, Thailand, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
41, State-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Japan, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
30, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,15024,0,60, Japan, >50K
44, Self-emp-not-inc, Prof-school, Divorced, Tech-support, Husband, White, Female,0,0,40, Honduras, >50K
19, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Thailand, >50K
28, Private, 11th, Married-civ-spouse, Sales, Other-relative, White, Male,15024,0,40, Ecuador, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,27232,0,65, Ireland, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Japan, <=50K
24, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,2164,0,40, Cambodia, >50K
49, Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Greece, >50K
59, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
28, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,20, Peru, <=50K
47, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, Thailand, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), >50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,35, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Peru, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,15, Dominican-Republic, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Ecuador, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Laos, >50K
81, Private, Some-college, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,20, Ecuador, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Vietnam, >50K
55, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
31, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,50, Cuba, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Italy, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Portugal, <=50K
46, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,54, Canada, >50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
43, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, India, >50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, Ireland, >50K
27, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Taiwan, <=50K
28, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,8614,0,45, Yugoslavia, >50K
48, Private, Some-college, Separated, Adm-clerical, Wife, Black, Female,0,0,40, China, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Ireland, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cuba, >50K
67, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, Canada, <=50K
35, State-gov, Assoc-acdm, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Haiti, <=50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Hungary, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, India, >50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Japan, >50K
46, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Vietnam, >50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Vietnam, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Portugal, <=50K
56, Self-emp-inc, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Philippines, <=50K
80, Self-emp-not-inc, Prof-school, Widowed, Adm-clerical, Wife, White, Female,0,0,20, Trinadad&Tobago, <=50K
30, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Honduras, >50K
61, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, South, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Laos, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1602,42, Scotland, <=50K
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, Laos, >50K
20, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
24, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,45, Portugal, <=50K
38, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, Italy, <=50K
33, Federal-gov, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,32, France, <=50K
44, Local-gov, Bachelors, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, Peru, >50K
35, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, <=50K
43, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,88, Honduras, >50K
30, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,65, Yugoslavia, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Cuba, >50K
22, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Hungary, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, >50K
48, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,5013,0,40, Italy, <=50K
57, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, >50K
23, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Portugal, >50K
43, Self-emp-not-inc, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, China, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, England, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,4073,0,50, Columbia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,13, Laos, <=50K
26, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,65, Philippines, <=50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
52, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,38, India, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,35, Yugoslavia, <=50K
50, State-gov, HS-grad, Divorced, Transport-moving, Wife, White, Male,0,0,40, France, <=50K
44, State-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,4599,0,40, Canada, >50K
35, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, England, >50K
57, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
41, Private, Masters, Never-married, Exec-managerial, Husband, White, Female,0,0,50, Vietnam, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Canada, <=50K
44, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Mexico, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,6, Vietnam, <=50K
36, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
57, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,48, Vietnam, <=50K
50, Federal-gov, HS-grad, Divorced, Adm-clerical, Wife, White, Female,0,0,45, Trinadad&Tobago, <=50K
34, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,40, Honduras, <=50K
50, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,50, Trinadad&Tobago, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,60, Taiwan, <=50K
