26, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Male,13615,0,50, United-States, >50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,87, United-States, <=50K
33, Private, 10th, Never-married, Prof-specialty, Husband, White, Female,0,1902,40, United-States, <=50K
33, Private, Some-college, Divorced, Other-service, Husband, White, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
29, Private, 11th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
46, Local-gov, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,0,0,35, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
51, Private, Assoc-voc, Never-married, Adm-clerical, Husband, White, Male,0,0,32, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
44, Local-gov, HS-grad, Separated, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
66, Self-emp-inc, 7th-8th, Widowed, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
23, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
65, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,20, United-States, <=50K
35, State-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,3, United-States, >50K
42, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Haiti, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, >50K
46, Private, 10th, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Ireland, <=50K
62, Private, Preschool, Widowed, Transport-moving, Other-relative, White, Male,0,0,35, United-States, >50K
51, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, United-States, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Philippines, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1902,40, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,40, England, <=50K
30, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,35, United-States, <=50K
45, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States, <=50K
21, Private, 11th, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
49, Private, HS-grad, Separated, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
47, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
71, Private, HS-grad, Divorced, Adm-clerical, Husband, White, Female,0,0,30, United-States, <=50K
56, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
34, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,38, United-States, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, China, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,7298,0,20, United-States, <=50K
51, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
74, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
66, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,56, Mexico, >50K
49, Local-gov, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, Ireland, <=50K
37, Private, Assoc-voc, Never-married, Other-service, Wife, White, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Never-married, Adm-clerical, Other-relative, Black, Male,0,0,40, United-States, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
56, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
56, Private, Some-college, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
26, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,35, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,35, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,62, United-States, >50K
21, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,67, United-States, <=50K
59, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,50, South, <=50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,47, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,50, United-States, <=50K
43, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,48, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, 9th, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
32, Self-emp-not-inc, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,20, United-States, <=50K
36, Private, 10th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,1604,25, United-States, <=50K
46, Local-gov, 7th-8th, Divorced, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
46, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Italy, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Local-gov, Assoc-acdm, Separated, Exec-managerial, Husband, White, Male,0,1902,40, South, <=50K
56, State-gov, HS-grad, Divorced, Farming-fishing, Husband, Black, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, Portugal, >50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Portugal, <=50K
49, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,99999,0,42, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
54, Private, Masters, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,80, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,37, United-States, >50K
37, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, <=50K
34, Private, 5th-6th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,35, United-States, <=50K
21, Self-emp-not-inc, 11th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,1902,50, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, Mexico, <=50K
30, Private, Prof-school, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, Canada, >50K
19, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,35, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Craft-repair, Husband, White, Female,0,0,35, United-States, >50K
32, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, <=50K
31, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, 1st-4th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,24, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Exec-managerial, Wife, White, Male,9434,0,40, United-States, <=50K
46, Self-emp-inc, Assoc-voc, Never-married, Machine-op-inspct, Husband, White, Male,7456,0,36, United-States, >50K
70, State-gov, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, >50K
32, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,10323,0,45, United-States, >50K
25, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
50, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,60, Puerto-Rico, >50K
49, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,40, United-States, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
28, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,25, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
