47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
46, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,2380,45, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,40, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Divorced, Sales, Husband, White, Male,0,0,50, United-States, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,48, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, 7th-8th, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, >50K
26, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,2865,0,40, United-States, <=50K
69, Private, 5th-6th, Widowed, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
51, Private, Some-college, Separated, Tech-support, Wife, White, Male,0,0,30, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
54, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
36, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,38, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,32, Mexico, <=50K
28, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
39, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,50, Mexico, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Portugal, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,50, United-States, <=50K
36, Private, 11th, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,65, Mexico, <=50K
46, Private, Assoc-acdm, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,47, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Assoc-voc, Divorced, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
53, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,7701,0,50, United-States, <=50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
57, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2187,0,40, United-States, <=50K
25, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Husband, White, Male,3036,0,50, United-States, <=50K
46, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
52, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
46, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
63, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,72, United-States, <=50K
59, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,37, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, France, >50K
33, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,54, United-States, >50K
39, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3110,0,42, United-States, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Wife, White, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Private, HS-grad, Separated, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Wife, Other, Male,0,0,40, Mexico, <=50K
26, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
36, Private, Bachelors, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,66, United-States, >50K
38, Private, HS-grad, Separated, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States, <=50K
38, Without-pay, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
71, Local-gov, Bachelors, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,99999,0,40, United-States, >50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
59, Private, 7th-8th, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
33, State-gov, Some-college, Never-married, Sales, Unmarried, White, Male,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,35, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
19, Private, 1st-4th, Never-married, Sales, Not-in-family, White, Female,0,0,33, United-States, <=50K
61, Federal-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Black, Male,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,37, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, United-States, >50K
25, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
63, Local-gov, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Portugal, <=50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,99, Puerto-Rico, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, <=50K
25, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,18, United-States, >50K
39, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Mexico, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,38, United-States, <=50K
35, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, 10th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
34, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,70, United-States, <=50K
30, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Male,0,0,30, United-States, <=50K
39, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,45, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,2322,45, United-States, <=50K
25, Private, Some-college, Never-married, Tech-support, Own-child, White, Female,3532,0,32, United-States, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, >50K
33, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,50, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,83, United-States, >50K
28, Local-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,63, Vietnam, <=50K
60, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, United-States, <=50K
27, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,1918,32, United-States, <=50K
31, Private, Bachelors, Never-married, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, United-States, <=50K
56, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, United-States, >50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Doctorate, Divorced, Exec-managerial, Husband, White, Female,5155,0,40, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,1490,40, United-States, <=50K
50, State-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,1848,35, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,45, Canada, >50K
34, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,2397,40, United-States, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,2174,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Mexico, <=50K
63, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,48, United-States, >50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, Vietnam, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,40, United-States, >50K
31, Private, Bachelors, Never-married, Handlers-cleaners, Wife, White, Male,0,0,24, United-States, <=50K
33, Self-emp-inc, Prof-school, Never-married, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1848,40, United-States, >50K
