21, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,24, Mexico, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Philippines, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1876,40, United-States, >50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
48, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,60, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,35, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,6691,0,35, United-States, >50K
34, Private, Bachelors, Never-married, Craft-repair, Wife, White, Male,0,0,20, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
70, State-gov, Some-college, Separated, Farming-fishing, Unmarried, White, Female,0,0,20, United-States, <=50K
40, Self-emp-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,4851,0,30, United-States, <=50K
31, State-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, United-States, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Local-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,1902,35, United-States, <=50K
40, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Masters, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
37, Private, HS-grad, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
45, Private, HS-grad, Married-spouse-absent, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
86, Self-emp-not-inc, HS-grad, Separated, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, Black, Male,2566,0,40, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,45, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, >50K
56, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
90, Self-emp-not-inc, 9th, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
26, Local-gov, 7th-8th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Widowed, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, >50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Self-emp-inc, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Female,12354,0,50, Hungary, >50K
29, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
76, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,10, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-spouse-absent, Other-service, Not-in-family, White, Female,0,0,60, United-States, <=50K
50, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
18, State-gov, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
58, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
26, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,60, United-States, <=50K
52, Private, 7th-8th, Widowed, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
43, Self-emp-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
27, Federal-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
35, Private, Bachelors, Widowed, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, Masters, Divorced, Sales, Not-in-family, Black, Male,0,0,65, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
60, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
51, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,7024,0,60, United-States, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,6, United-States, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
67, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
27, Local-gov, Bachelors, Divorced, Protective-serv, Own-child, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, Italy, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3815,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, Philippines, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,5, United-States, <=50K
66, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
60, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,5100,0,54, United-States, <=50K
47, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
36, Local-gov, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
44, State-gov, Masters, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,35, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
70, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,50, United-States, >50K
32, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, United-States, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
47, Private, Masters, Married-spouse-absent, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Local-gov, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,2562,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
49, Self-emp-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,2415,70, United-States, <=50K
17, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,10, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Hong, <=50K
29, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
32, State-gov, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Female,0,0,7, United-States, <=50K
19, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
55, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
47, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
24, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
