48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, >50K
36, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1965,40, Hong, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Ecuador, >50K
54, Self-emp-not-inc, 11th, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,43, Haiti, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,35, Italy, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,35, South, <=50K
27, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
23, Private, Assoc-acdm, Never-married, Adm-clerical, Other-relative, White, Female,0,0,14, France, <=50K
26, Private, 1st-4th, Divorced, Sales, Wife, White, Female,0,0,40, Hong, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Trinadad&Tobago, <=50K
44, Federal-gov, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
42, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
34, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1993,50, Cuba, <=50K
37, State-gov, Some-college, Separated, Adm-clerical, Husband, Black, Female,0,1911,40, Portugal, >50K
28, Private, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Peru, <=50K
59, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,3762,0,40, Ireland, >50K
68, Self-emp-inc, Prof-school, Married-civ-spouse, Exec-managerial, Own-child, White, Female,15024,0,40, Cuba, >50K
49, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Holand-Netherlands, >50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Hungary, >50K
38, State-gov, Bachelors, Separated, Transport-moving, Unmarried, White, Male,0,0,45, Philippines, <=50K
34, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,30, Peru, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Peru, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
55, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
55, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
44, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States, >50K
80, Local-gov, 7th-8th, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,10, United-States, <=50K
44, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Greece, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Taiwan, >50K
56, Local-gov, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,35, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Greece, <=50K
39, Private, Masters, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
33, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Laos, <=50K
60, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Haiti, <=50K
39, Local-gov, Doctorate, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,8260,0,33, Ecuador, >50K
22, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Vietnam, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,54, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, White, Female,0,0,35, Thailand, <=50K
30, Local-gov, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, India, <=50K
31, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,1873,45, Holand-Netherlands, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,25, Yugoslavia, <=50K
21, Private, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, South, <=50K
39, State-gov, Some-college, Divorced, Sales, Unmarried, White, Female,3009,0,45, Portugal, <=50K
58, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Haiti, >50K
38, Private, Masters, Never-married, Prof-specialty, Wife, Black, Female,15024,0,40, Poland, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,45, Laos, <=50K
28, State-gov, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,24, Hong, >50K
27, Self-emp-not-inc, 10th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Mexico, <=50K
70, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, El-Salvador, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Hungary, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, China, >50K
45, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Iran, <=50K
47, Without-pay, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Portugal, <=50K
21, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,15, Poland, <=50K
56, Private, 10th, Divorced, Other-service, Not-in-family, White, Male,0,0,20, Haiti, <=50K
50, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Scotland, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4466,0,40, Taiwan, <=50K
40, Local-gov, HS-grad, Separated, Exec-managerial, Wife, Black, Female,0,0,40, Canada, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,45, Portugal, <=50K
18, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,12, Peru, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Haiti, <=50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cambodia, >50K
56, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1975,40, Puerto-Rico, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Laos, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Vietnam, >50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Vietnam, <=50K
33, Private, 1st-4th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Guatemala, <=50K
49, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Trinadad&Tobago, >50K
29, Self-emp-not-inc, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Cambodia, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,40, Peru, <=50K
52, Local-gov, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
25, Private, 5th-6th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,50, England, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Laos, <=50K
41, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, <=50K
50, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,60, Portugal, <=50K
48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Dominican-Republic, >50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Hungary, >50K
26, Private, 10th, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Haiti, >50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Nicaragua, <=50K
19, Self-emp-not-inc, 12th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,16, Columbia, <=50K
27, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,45, Guatemala, >50K
37, Local-gov, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,45, Haiti, <=50K
52, Local-gov, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Philippines, >50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Iran, >50K
53, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
37, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, El-Salvador, <=50K
21, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,20, Haiti, <=50K
49, Private, 7th-8th, Divorced, Prof-specialty, Wife, Black, Female,0,0,45, China, <=50K
48, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Peru, >50K
50, Self-emp-not-inc, Bachelors, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, Ireland, <=50K
55, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, Peru, >50K
38, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Italy, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, Honduras, <=50K
35, Private, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
21, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, France, >50K
22, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, China, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,2704,0,40, Haiti, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Haiti, >50K
46, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1975,40, Columbia, >50K
44, Self-emp-inc, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, Vietnam, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,10595,0,45, China, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
50, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Haiti, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
48, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, China, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, Ireland, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,8, Hong, <=50K
47, Private, 10th, Never-married, Prof-specialty, Other-relative, White, Female,0,0,6, Cambodia, <=50K
46, Private, Masters, Divorced, Tech-support, Wife, Black, Female,7298,0,40, Guatemala, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, El-Salvador, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,50, Hungary, >50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, England, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Ireland, <=50K
65, Self-emp-not-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, <=50K
67, Private, Masters, Widowed, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Hong, <=50K
26, Private, Prof-school, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, England, <=50K
36, Local-gov, Masters, Divorced, Sales, Unmarried, Black, Female,0,0,40, Philippines, <=50K
62, Private, 5th-6th, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, China, <=50K
18, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Scotland, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Laos, <=50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Taiwan, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,1975,40, Hong, <=50K
37, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,3899,0,79, Honduras, >50K
68, Local-gov, Prof-school, Divorced, Prof-specialty, Unmarried, Black, Female,2863,0,40, Peru, <=50K
59, Private, Masters, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Cuba, <=50K
46, Federal-gov, Masters, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, Vietnam, <=50K
43, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,46, Vietnam, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,7687,0,40, Portugal, >50K
46, Private, 7th-8th, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Nicaragua, <=50K
23, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,20, Laos, <=50K
22, Private, Masters, Never-married, Other-service, Own-child, White, Female,0,0,35, Cuba, <=50K
43, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,50, France, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
33, Private, 10th, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Thailand, <=50K
42, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,1902,40, South, <=50K
44, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,40, Columbia, >50K
25, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Vietnam, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Iran, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Yugoslavia, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Hong, <=50K
32, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,35, Dominican-Republic, <=50K
27, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Portugal, >50K
34, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, Ireland, >50K
66, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, >50K
60, Private, Some-college, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, Poland, <=50K
47, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1885,50, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Hong, <=50K
52, Self-emp-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, Honduras, >50K
39, Private, Some-college, Never-married, Farming-fishing, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,56, Scotland, <=50K
46, Local-gov, Assoc-voc, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,3796,0,40, Mexico, <=50K
