39, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, <=50K
32, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Poland, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,60, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
51, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Iran, <=50K
50, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
51, Local-gov, HS-grad, Separated, Exec-managerial, Not-in-family, Black, Male,0,0,40, Columbia, <=50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Hong, <=50K
43, Federal-gov, 10th, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,30, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Wife, Other, Female,2892,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,1590,40, United-States, >50K
69, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,8, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,85, Yugoslavia, >50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K
55, Self-emp-inc, 1st-4th, Separated, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,60, El-Salvador, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Japan, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hungary, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,44, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3918,0,40, United-States, >50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2425,89, Nicaragua, <=50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,5006,0,40, Vietnam, <=50K
41, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Taiwan, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Male,3116,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States, <=50K
46, Private, Prof-school, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,50, Cambodia, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
60, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,54, United-States, >50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,45, United-States, >50K
33, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Female,0,0,38, United-States, <=50K
52, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,0,0,30, Mexico, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States, <=50K
57, Private, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,5013,0,50, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
73, Private, HS-grad, Widowed, Tech-support, Own-child, Black, Female,0,0,35, United-States, <=50K
54, Private, 9th, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
47, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,60, United-States, >50K
44, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,42, Laos, >50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,10, England, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,48, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, Germany, <=50K
25, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Farming-fishing, Own-child, White, Male,0,0,65, United-States, <=50K
60, Private, 7th-8th, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, India, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,5875,0,42, United-States, >50K
70, Private, HS-grad, Widowed, Sales, Not-in-family, White, Female,0,0,5, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,59, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
24, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,92562,0,40, United-States, >50K
30, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,70, United-States, >50K
29, Private, Some-college, Married-spouse-absent, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 7th-8th, Widowed, Sales, Not-in-family, White, Female,0,0,50, India, <=50K
44, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,2221,60, United-States, <=50K
31, Private, 7th-8th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,80, United-States, <=50K
42, Private, 5th-6th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Divorced, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
36, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,50, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,4, Japan, <=50K
38, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,15, Poland, <=50K
42, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Guatemala, <=50K
37, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,60, United-States, <=50K
77, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,14, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, 12th, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1977,40, United-States, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,38, Dominican-Republic, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,54, El-Salvador, <=50K
49, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Hong, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
61, Self-emp-not-inc, 10th, Divorced, Prof-specialty, Other-relative, Black, Female,0,0,25, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,8307,0,45, Haiti, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,50, United-States, >50K
33, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, 7th-8th, Divorced, Sales, Other-relative, Black, Female,0,0,35, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, Laos, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
33, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Female,7687,0,35, United-States, >50K
39, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,30, Yugoslavia, >50K
41, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,36, India, >50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,27, United-States, <=50K
23, Private, Some-college, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1687,50, South, >50K
36, Local-gov, HS-grad, Separated, Exec-managerial, Husband, White, Female,0,0,37, United-States, <=50K
34, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,10, Nicaragua, <=50K
42, Private, 5th-6th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
19, Private, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Female,0,2346,60, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,6357,0,40, United-States, >50K
42, Private, HS-grad, Separated, Exec-managerial, Unmarried, Other, Male,0,1414,50, Cambodia, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Female,0,0,30, United-States, <=50K
23, Private, 12th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
47, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,44, United-States, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Ecuador, >50K
57, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,2093,0,40, Scotland, <=50K
50, Private, 12th, Divorced, Transport-moving, Not-in-family, White, Male,0,1763,70, Outlying-US(Guam-USVI-etc), >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,48, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
38, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,0,35, Iran, <=50K
29, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
42, Federal-gov, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,25, Haiti, <=50K
