19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,25, Dominican-Republic, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Nicaragua, >50K
39, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,1538,40, Trinadad&Tobago, <=50K
35, Private, 12th, Married-civ-spouse, Sales, Wife, Other, Female,0,0,50, Scotland, >50K
24, Private, HS-grad, Divorced, Handlers-cleaners, Husband, Other, Male,0,0,40, India, <=50K
29, Local-gov, Some-college, Divorced, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Cambodia, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
31, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, El-Salvador, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,80, Scotland, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,3103,0,30, Puerto-Rico, >50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
32, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Mexico, <=50K
30, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
32, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, China, >50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Honduras, >50K
48, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Italy, <=50K
25, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,2454,0,40, Hong, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,65, Thailand, <=50K
65, Local-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Other, Female,0,0,25, Cuba, <=50K
41, Self-emp-inc, Doctorate, Never-married, Prof-specialty, Husband, Black, Female,0,2431,54, Ireland, >50K
21, Private, 11th, Never-married, Other-service, Unmarried, White, Female,0,0,45, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Puerto-Rico, >50K
56, Private, Assoc-voc, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, Iran, <=50K
34, Self-emp-inc, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
28, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Hungary, <=50K
29, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,50, Trinadad&Tobago, >50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
20, Federal-gov, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Hungary, <=50K
26, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,40, Ecuador, <=50K
56, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, England, >50K
42, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,54, Germany, >50K
47, Private, 10th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,7298,0,60, Guatemala, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Jamaica, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
24, Private, Bachelors, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,43, Guatemala, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
44, Private, HS-grad, Divorced, Other-service, Other-relative, Black, Male,0,0,40, Greece, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Black, Female,0,0,37, Greece, <=50K
43, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
21, Private, 12th, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,30, Jamaica, <=50K
27, Local-gov, Bachelors, Divorced, Prof-specialty, Own-child, Black, Male,0,0,45, Honduras, >50K
53, Private, 7th-8th, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Greece, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,4, Nicaragua, <=50K
51, Private, Bachelors, Never-married, Adm-clerical, Wife, Other, Male,0,0,8, Laos, <=50K
61, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Taiwan, <=50K
40, Local-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Taiwan, >50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, Vietnam, <=50K
52, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Germany, <=50K
45, Private, 11th, Divorced, Farming-fishing, Unmarried, Asian-Pac-Islander, Male,0,0,70, China, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
38, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,7687,0,40, Honduras, >50K
58, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, Other, Female,0,0,34, Nicaragua, <=50K
50, Private, HS-grad, Never-married, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,1633,40, Nicaragua, <=50K
62, Private, HS-grad, Widowed, Sales, Not-in-family, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
25, Private, Some-college, Never-married, Tech-support, Other-relative, Other, Female,0,0,48, Honduras, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Thailand, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, El-Salvador, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, Greece, >50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, Italy, <=50K
33, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Ireland, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
57, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, Laos, <=50K
29, Private, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, China, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Black, Female,0,1845,40, Canada, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1977,45, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, <=50K
33, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, Ireland, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,50, Peru, <=50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,50, Hungary, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Jamaica, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Unmarried, Other, Female,0,1976,20, Jamaica, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,1886,45, Cuba, >50K
46, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, England, <=50K
38, Private, HS-grad, Divorced, Craft-repair, Unmarried, Other, Female,0,0,44, Ireland, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,10, Laos, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
62, Private, Bachelors, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
30, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Poland, <=50K
25, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,20, Laos, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Greece, >50K
54, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, England, <=50K
26, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,1589,40, Cuba, <=50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, El-Salvador, <=50K
46, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
57, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
43, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,2498,40, Trinadad&Tobago, >50K
45, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,7298,0,40, Poland, >50K
49, Private, HS-grad, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Poland, <=50K
28, Private, Bachelors, Never-married, Sales, Wife, Asian-Pac-Islander, Male,8614,0,60, Cambodia, >50K
19, Private, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,60, Hong, <=50K
55, Private, Masters, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
26, Private, Doctorate, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,24, Japan, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Ireland, <=50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Hong, <=50K
52, Private, Some-college, Widowed, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, Hungary, <=50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Peru, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,54, Peru, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Hungary, <=50K
73, Self-emp-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,15, Honduras, <=50K
34, Private, 10th, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Philippines, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Vietnam, <=50K
47, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, >50K
51, Local-gov, 5th-6th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
23, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,25, Vietnam, <=50K
26, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,60, El-Salvador, <=50K
30, Private, Some-college, Separated, Sales, Unmarried, Other, Female,0,0,35, China, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, South, >50K
40, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,325,0,60, Ireland, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,48, Philippines, <=50K
44, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, France, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, China, <=50K
44, Self-emp-not-inc, Some-college, Divorced, Tech-support, Not-in-family, Other, Female,0,0,54, Italy, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
21, Private, 7th-8th, Never-married, Sales, Own-child, White, Male,0,0,40, Germany, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Portugal, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Hong, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Scotland, <=50K
41, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Iran, <=50K
48, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Taiwan, <=50K
30, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Hong, <=50K
41, Local-gov, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,54, Cambodia, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, Black, Male,0,0,30, Philippines, <=50K
33, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, South, <=50K
32, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
18, Local-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, South, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Laos, <=50K
52, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Yugoslavia, >50K
45, Local-gov, 9th, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, South, <=50K
35, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, Columbia, <=50K
39, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Italy, <=50K
24, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Jamaica, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Cuba, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,2230,0,50, Yugoslavia, <=50K
35, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
32, State-gov, Bachelors, Never-married, Sales, Not-in-family, Other, Male,0,0,60, Thailand, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
26, Local-gov, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, Guatemala, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,60, Scotland, <=50K
50, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,45, Nicaragua, <=50K
38, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, China, >50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,1942,40, Guatemala, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,60, China, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,40, China, <=50K
49, Private, HS-grad, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
51, Private, Bachelors, Widowed, Other-service, Wife, Other, Female,0,1653,4, Laos, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Taiwan, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,15024,0,60, Portugal, >50K
53, Local-gov, 7th-8th, Widowed, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, China, <=50K
41, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
42, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,7298,0,45, Jamaica, >50K
42, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Greece, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, Peru, <=50K
56, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
35, Private, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Cuba, <=50K
63, Self-emp-not-inc, Masters, Separated, Craft-repair, Not-in-family, Other, Male,0,0,40, England, <=50K
51, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
42, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, >50K
34, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,60, Scotland, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Honduras, <=50K
58, Private, Some-college, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,38, Mexico, <=50K
57, State-gov, 7th-8th, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Italy, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Wife, Black, Female,0,0,35, Germany, >50K
