59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
38, Self-emp-not-inc, Prof-school, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,36, South, <=50K
39, Private, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, France, >50K
51, Local-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,5013,0,32, United-States, >50K
47, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, Cuba, >50K
29, Self-emp-not-inc, Bachelors, Married-spouse-absent, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Italy, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
22, Private, Doctorate, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Cuba, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
52, Private, Some-college, Divorced, Tech-support, Unmarried, Other, Female,4415,0,40, United-States, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Columbia, <=50K
60, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,30, Jamaica, <=50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,36, Greece, <=50K
30, State-gov, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
45, Self-emp-inc, HS-grad, Divorced, Transport-moving, Unmarried, Other, Female,0,0,48, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Female,0,0,18, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,27, Italy, <=50K
19, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Female,0,0,40, United-States, <=50K
58, Private, 9th, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Male,0,0,40, Yugoslavia, <=50K
60, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,45, Guatemala, >50K
24, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Germany, <=50K
51, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Iran, <=50K
47, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Guatemala, >50K
41, State-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Iran, <=50K
38, Self-emp-inc, HS-grad, Divorced, Farming-fishing, Husband, Black, Female,0,2440,98, United-States, <=50K
25, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,6565,0,70, Scotland, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Honduras, <=50K
32, Federal-gov, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Nicaragua, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Portugal, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Japan, >50K
36, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Scotland, >50K
27, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,35, Dominican-Republic, <=50K
23, Private, 11th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,18, United-States, >50K
30, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
46, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Male,0,0,40, Guatemala, <=50K
48, State-gov, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,25, Peru, <=50K
33, Private, 11th, Never-married, Other-service, Not-in-family, Black, Male,0,0,30, Germany, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,4605,0,70, Cuba, >50K
27, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,50, Puerto-Rico, <=50K
43, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,7298,0,50, Ireland, >50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Germany, >50K
30, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,20, England, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,15, United-States, <=50K
59, Private, Masters, Widowed, Other-service, Not-in-family, Other, Male,0,0,50, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,30, Yugoslavia, <=50K
31, Self-emp-inc, Bachelors, Widowed, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,2434,50, China, >50K
53, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, <=50K
28, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,2174,0,20, Nicaragua, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, El-Salvador, <=50K
24, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
33, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, China, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,60, Vietnam, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Thailand, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
28, Private, 9th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
31, Private, Bachelors, Divorced, Other-service, Unmarried, Other, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Italy, <=50K
38, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,45, Germany, <=50K
28, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Philippines, <=50K
42, Private, Bachelors, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, Vietnam, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
26, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,1823,54, Vietnam, >50K
48, Federal-gov, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Italy, >50K
51, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
42, Self-emp-not-inc, Masters, Never-married, Craft-repair, Unmarried, White, Male,0,0,60, Greece, <=50K
59, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
38, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
33, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,56, United-States, >50K
37, Federal-gov, HS-grad, Divorced, Transport-moving, Unmarried, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
39, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,40, Guatemala, >50K
26, Private, HS-grad, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Male,0,0,38, United-States, <=50K
61, Private, Doctorate, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
68, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,3280,40, Italy, <=50K
50, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,761,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,27, Guatemala, >50K
23, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,31, Hungary, <=50K
30, Private, HS-grad, Married-spouse-absent, Handlers-cleaners, Wife, White, Male,0,0,40, Jamaica, <=50K
33, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Columbia, <=50K
65, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, El-Salvador, >50K
44, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,15, Puerto-Rico, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Thailand, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
39, State-gov, Some-college, Never-married, Transport-moving, Unmarried, White, Female,5299,0,45, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,65, Poland, <=50K
32, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Hungary, >50K
34, Private, Assoc-voc, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, France, <=50K
56, Self-emp-inc, 11th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,5178,0,60, Poland, >50K
53, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, Vietnam, <=50K
26, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,20, Ireland, <=50K
58, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, Canada, >50K
26, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Female,3462,0,40, Jamaica, >50K
56, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
52, Private, Masters, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, >50K
23, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Vietnam, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, Thailand, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, France, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Dominican-Republic, >50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Puerto-Rico, <=50K
56, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Yugoslavia, <=50K
38, Private, 12th, Never-married, Exec-managerial, Unmarried, White, Female,14590,0,35, China, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1598,40, Dominican-Republic, <=50K
24, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,27, Honduras, <=50K
24, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, China, >50K
41, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
51, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Ecuador, >50K
57, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, England, >50K
29, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Nicaragua, <=50K
54, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,80, Hungary, >50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Unmarried, Other, Female,0,0,20, Mexico, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cuba, <=50K
61, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, Amer-Indian-Eskimo, Male,0,0,28, Mexico, <=50K
62, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,39102,0,50, Greece, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Husband, Other, Male,0,0,40, Portugal, >50K
48, State-gov, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,35, Columbia, <=50K
47, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Scotland, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
29, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Jamaica, >50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, England, <=50K
28, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
38, Private, 1st-4th, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, El-Salvador, <=50K
45, Private, 7th-8th, Never-married, Sales, Husband, Black, Male,0,0,50, Haiti, <=50K
43, Private, Masters, Never-married, Tech-support, Husband, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Local-gov, HS-grad, Married-spouse-absent, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
32, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, Columbia, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,17, Greece, <=50K
26, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Hungary, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,7687,0,50, United-States, >50K
18, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,40, England, <=50K
52, Private, Masters, Married-civ-spouse, Protective-serv, Husband, White, Female,0,1902,50, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,18, United-States, <=50K
62, Federal-gov, Masters, Married-spouse-absent, Sales, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
