59, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,37, Germany, <=50K
25, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,80, Mexico, <=50K
27, Self-emp-not-inc, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,20, Cambodia, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, United-States, <=50K
66, Private, Masters, Divorced, Transport-moving, Not-in-family, White, Female,0,0,10, Cuba, <=50K
31, Federal-gov, 11th, Never-married, Tech-support, Unmarried, Black, Male,0,0,35, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,32, United-States, >50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,50, Thailand, >50K
49, Federal-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
19, Private, 12th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Columbia, <=50K
51, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
37, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,35, United-States, <=50K
28, State-gov, Assoc-acdm, Married-civ-spouse, Sales, Own-child, White, Male,0,0,18, Philippines, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
39, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, Mexico, <=50K
46, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Italy, <=50K
39, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,2040,40, Ireland, >50K
23, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,35, Thailand, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,60, Poland, >50K
18, Private, 12th, Never-married, Tech-support, Not-in-family, Black, Male,0,0,60, Peru, <=50K
36, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
38, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,30, Peru, <=50K
48, Private, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, Philippines, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, >50K
29, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,7355,0,40, United-States, >50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,30, Taiwan, >50K
46, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,54, United-States, >50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
42, Private, HS-grad, Never-married, Other-service, Wife, White, Female,0,0,50, Puerto-Rico, <=50K
56, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,10, Poland, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, United-States, <=50K
59, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, Iran, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
63, Private, 9th, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
22, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Greece, <=50K
34, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Female,5098,0,40, China, >50K
54, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Some-college, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, >50K
59, Private, Some-college, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,24, United-States, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Japan, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Dominican-Republic, >50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
25, Private, Masters, Married-civ-spouse, Sales, Own-child, White, Male,0,0,35, France, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Hong, <=50K
31, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,65, United-States, <=50K
33, State-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,32, South, <=50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,30, Hong, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,4386,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, Black, Male,0,0,48, Peru, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, Thailand, >50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Thailand, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,35, Honduras, <=50K
53, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Female,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Trinadad&Tobago, >50K
44, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,45, Philippines, >50K
62, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
31, Self-emp-not-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
77, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, United-States, <=50K
27, Private, 11th, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Peru, <=50K
45, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Married-spouse-absent, Sales, Own-child, Black, Male,99999,0,40, Ecuador, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, United-States, >50K
25, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
46, State-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,8, France, <=50K
42, Private, Assoc-voc, Widowed, Tech-support, Unmarried, Other, Male,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7470,0,40, United-States, >50K
23, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Guatemala, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Taiwan, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
52, Private, HS-grad, Never-married, Transport-moving, Unmarried, Other, Female,0,0,45, United-States, <=50K
58, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,15024,0,50, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
30, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Haiti, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Scotland, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Taiwan, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Germany, <=50K
42, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,14083,0,50, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, Ecuador, >50K
34, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
53, State-gov, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,20, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, United-States, <=50K
60, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,48, Honduras, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, Germany, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,36, South, <=50K
55, State-gov, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, Iran, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Poland, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Wife, White, Male,3103,0,40, Ecuador, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
52, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Female,0,0,20, United-States, >50K
47, Private, HS-grad, Married-spouse-absent, Prof-specialty, Wife, Other, Female,0,0,35, Canada, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Mexico, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, China, >50K
38, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Priv-house-serv, Unmarried, White, Female,0,1591,24, United-States, <=50K
17, Private, 11th, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,16, United-States, <=50K
47, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,5170,0,40, United-States, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,70, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Male,5147,0,50, South, >50K
53, Private, HS-grad, Divorced, Armed-Forces, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,12, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
26, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, England, >50K
22, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,38, Hong, <=50K
58, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Masters, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,50, United-States, <=50K
53, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,1739,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Wife, Black, Female,0,0,54, United-States, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Italy, <=50K
64, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,2247,0,20, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Male,11231,0,40, United-States, >50K
54, Self-emp-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, Philippines, <=50K
56, Private, 7th-8th, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,3115,0,40, Japan, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
43, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,50, Italy, >50K
25, Private, Bachelors, Divorced, Prof-specialty, Own-child, White, Male,0,1687,45, United-States, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,70, Philippines, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
