27, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Craft-repair, Husband, Black, Male,0,0,50, United-States, <=50K
34, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, Black, Male,15024,0,48, United-States, >50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,45, India, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Columbia, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, South, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,3924,0,45, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
26, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
74, Local-gov, 7th-8th, Separated, Protective-serv, Not-in-family, White, Male,0,0,20, China, <=50K
30, Self-emp-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,45, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,50, United-States, >50K
34, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,90, United-States, <=50K
33, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
39, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, Laos, <=50K
41, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
43, Federal-gov, 9th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
57, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,45, United-States, <=50K
33, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,48, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, South, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,10, Thailand, <=50K
51, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, England, <=50K
36, Self-emp-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,3103,0,45, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Black, Female,0,1852,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, >50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,25, United-States, >50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Male,0,0,38, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, France, >50K
32, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
35, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, Ecuador, >50K
34, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, 10th, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
39, Private, Doctorate, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Male,14053,0,50, United-States, >50K
51, Private, 10th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,45, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,45, United-States, <=50K
38, Private, 9th, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
39, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7298,0,50, Guatemala, >50K
37, Local-gov, Doctorate, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, India, >50K
57, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1887,60, United-States, >50K
51, Private, Assoc-acdm, Widowed, Prof-specialty, Not-in-family, White, Male,2500,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,1750,40, United-States, <=50K
79, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,15, United-States, <=50K
29, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, Black, Male,0,0,54, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Scotland, <=50K
26, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
24, Private, Some-college, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,50, Greece, <=50K
17, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,20, United-States, <=50K
24, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,66, United-States, >50K
43, Local-gov, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, Cambodia, <=50K
37, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Greece, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, 7th-8th, Divorced, Craft-repair, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
19, Private, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,60, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
53, Private, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, South, >50K
60, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, Dominican-Republic, <=50K
46, Federal-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Local-gov, HS-grad, Never-married, Tech-support, Other-relative, White, Male,0,0,30, Puerto-Rico, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
35, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
53, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,35, United-States, >50K
28, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,75, United-States, >50K
43, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,15024,0,70, United-States, >50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,14668,0,40, Cuba, <=50K
34, Local-gov, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Black, Male,0,0,45, South, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Taiwan, <=50K
32, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, South, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, United-States, >50K
52, Private, 1st-4th, Married-civ-spouse, Prof-specialty, Wife, White, Female,4630,0,45, United-States, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,1458,40, United-States, <=50K
33, Local-gov, Masters, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, >50K
33, Self-emp-inc, 5th-6th, Never-married, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
31, Private, 11th, Married-spouse-absent, Other-service, Husband, White, Female,0,0,40, South, >50K
26, Private, Bachelors, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
30, Federal-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
20, Private, Assoc-acdm, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Private, Some-college, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Canada, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Male,0,1740,50, United-States, >50K
35, Federal-gov, Bachelors, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, Taiwan, <=50K
40, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Italy, <=50K
22, Private, Bachelors, Married-spouse-absent, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4476,0,40, United-States, >50K
42, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, Peru, >50K
37, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Male,0,0,45, United-States, >50K
51, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, India, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, Honduras, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,1670,40, Scotland, <=50K
31, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,50, United-States, <=50K
39, Private, 9th, Separated, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
25, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,35, South, <=50K
41, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,15024,0,83, United-States, >50K
65, Local-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,20382,0,40, United-States, >50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Ecuador, >50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Ireland, >50K
30, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
24, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Local-gov, Assoc-voc, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Federal-gov, HS-grad, Separated, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
55, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,48, Vietnam, <=50K
40, Federal-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Hungary, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,60, United-States, <=50K
27, Federal-gov, 12th, Divorced, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
35, Local-gov, 12th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
