56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Germany, >50K
20, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, 7th-8th, Divorced, Exec-managerial, Unmarried, White, Male,0,0,60, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Bachelors, Divorced, Priv-house-serv, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
42, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,60, United-States, >50K
43, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,1670,48, Trinadad&Tobago, <=50K
36, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,12, Thailand, <=50K
32, Private, Assoc-voc, Separated, Other-service, Not-in-family, White, Female,0,0,45, Greece, <=50K
21, Private, Assoc-voc, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Male,0,0,50, Iran, <=50K
23, Private, 9th, Never-married, Other-service, Husband, White, Female,0,0,35, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
45, Private, Assoc-voc, Widowed, Other-service, Unmarried, White, Female,0,0,40, Mexico, <=50K
29, State-gov, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,35, United-States, <=50K
62, Local-gov, Masters, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Greece, >50K
43, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
25, Private, HS-grad, Divorced, Farming-fishing, Own-child, Black, Female,0,0,60, United-States, <=50K
45, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,48, United-States, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Private, Preschool, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, South, <=50K
54, Private, Assoc-voc, Widowed, Tech-support, Unmarried, White, Female,0,0,50, Trinadad&Tobago, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,70, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,25, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
71, Federal-gov, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,30, United-States, <=50K
29, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
60, Private, HS-grad, Widowed, Exec-managerial, Wife, White, Male,0,0,30, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,16, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Hungary, >50K
50, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,75, Thailand, >50K
31, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
52, Private, Bachelors, Separated, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, India, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,25, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, Ireland, <=50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,25, United-States, <=50K
30, Private, Bachelors, Married-spouse-absent, Other-service, Own-child, Black, Female,0,0,22, United-States, <=50K
57, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,1594,45, Jamaica, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Wife, Black, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, Black, Male,0,0,16, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Separated, Transport-moving, Husband, Black, Female,14790,0,45, United-States, >50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, United-States, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
17, Private, 11th, Never-married, Protective-serv, Own-child, White, Female,0,0,12, Columbia, <=50K
49, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,22, United-States, <=50K
73, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, United-States, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,38, Iran, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Own-child, Other, Male,0,0,40, United-States, >50K
57, Local-gov, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,4422,0,50, Jamaica, >50K
21, Local-gov, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,2721,0,30, United-States, <=50K
38, Self-emp-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,3510,0,24, El-Salvador, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, Scotland, <=50K
52, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,30, Hong, <=50K
41, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
46, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Iran, >50K
38, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,99999,0,60, Italy, >50K
56, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,48, United-States, <=50K
19, Private, 12th, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, England, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,45, Columbia, <=50K
39, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
20, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, India, <=50K
18, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,45, United-States, <=50K
47, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Ecuador, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
53, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Mexico, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Peru, <=50K
23, Private, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Portugal, <=50K
21, Private, 12th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,25, India, >50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,41, Peru, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
57, State-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Dominican-Republic, <=50K
29, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, England, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,32, Yugoslavia, <=50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, United-States, <=50K
41, Local-gov, Bachelors, Married-spouse-absent, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
76, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,3137,0,25, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
25, Private, Masters, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,40, Greece, <=50K
18, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,30, South, <=50K
40, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1777,45, United-States, <=50K
62, State-gov, 9th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, Other, Male,0,0,40, United-States, >50K
32, Private, Assoc-voc, Never-married, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Male,0,0,40, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Canada, >50K
33, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Philippines, >50K
41, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, Other, Female,7298,0,40, Haiti, <=50K
27, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,20, Mexico, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Cuba, <=50K
52, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
20, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,30, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,23644,0,40, United-States, >50K
52, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Hong, >50K
40, Private, 11th, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
31, Private, 12th, Never-married, Transport-moving, Wife, Other, Male,0,0,35, Mexico, <=50K
32, Private, 12th, Never-married, Other-service, Not-in-family, Black, Male,0,0,35, Hungary, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Taiwan, >50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,36, South, >50K
28, Private, Assoc-voc, Divorced, Adm-clerical, Own-child, White, Male,3080,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,3103,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, England, <=50K
69, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Jamaica, <=50K
32, Private, 9th, Divorced, Craft-repair, Wife, White, Male,0,0,50, United-States, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,80, United-States, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,16, Honduras, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,1887,60, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
29, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, Local-gov, Some-college, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,20, United-States, <=50K
