62, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Germany, <=50K
17, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,15, Ireland, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,50, Canada, >50K
32, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,54, United-States, >50K
25, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,4669,0,40, Italy, <=50K
30, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Cambodia, >50K
52, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,25, Trinadad&Tobago, <=50K
35, Private, 12th, Divorced, Prof-specialty, Husband, White, Female,0,0,11, Haiti, >50K
83, Local-gov, 9th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, Italy, <=50K
54, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
30, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Greece, <=50K
41, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,20, Canada, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Thailand, <=50K
38, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,15023,0,60, Yugoslavia, <=50K
38, Private, Masters, Never-married, Priv-house-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
17, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Priv-house-serv, Husband, White, Female,3801,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,50, United-States, <=50K
39, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,60, France, <=50K
30, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, United-States, >50K
26, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States, <=50K
40, Private, HS-grad, Separated, Handlers-cleaners, Not-in-family, White, Male,0,0,25, United-States, <=50K
29, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
76, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Female,0,0,20, United-States, >50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, >50K
30, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
61, Private, Assoc-voc, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
68, Self-emp-not-inc, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,20, United-States, <=50K
46, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, >50K
22, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
33, Self-emp-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,65, Ecuador, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, >50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1977,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,26, United-States, <=50K
25, Private, 12th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,9, United-States, <=50K
48, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
26, Private, 11th, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
60, Federal-gov, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
28, Federal-gov, Some-college, Never-married, Protective-serv, Not-in-family, Other, Male,0,0,15, France, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1911,40, Mexico, <=50K
21, Self-emp-not-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,1, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
42, Self-emp-inc, Prof-school, Married-civ-spouse, Protective-serv, Husband, White, Male,15024,0,61, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Hungary, >50K
35, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Mexico, <=50K
53, Private, HS-grad, Separated, Prof-specialty, Husband, Black, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Guatemala, >50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Portugal, <=50K
54, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,45, Cambodia, <=50K
38, Local-gov, Masters, Separated, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, >50K
36, Private, 7th-8th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,70, United-States, <=50K
20, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Italy, <=50K
40, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Peru, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,40, Hungary, >50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,54, United-States, <=50K
51, Private, Bachelors, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
46, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
53, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, El-Salvador, >50K
39, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,80, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
31, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Other-relative, Amer-Indian-Eskimo, Female,0,0,50, Poland, <=50K
52, Private, HS-grad, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,50, Puerto-Rico, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,37, Thailand, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, Mexico, <=50K
36, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,30, United-States, <=50K
21, Federal-gov, 12th, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
55, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Philippines, <=50K
49, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, Honduras, <=50K
40, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Hong, >50K
29, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,40, Honduras, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
50, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,35, United-States, <=50K
24, Private, Assoc-voc, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,20, Haiti, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
27, Private, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Taiwan, <=50K
53, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Male,3363,0,40, Poland, <=50K
68, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,60, England, >50K
28, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Doctorate, Never-married, Craft-repair, Not-in-family, White, Male,0,0,65, England, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Exec-managerial, Own-child, Other, Male,0,0,40, Thailand, <=50K
52, Private, Assoc-voc, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,36, United-States, <=50K
61, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,30, Dominican-Republic, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Philippines, >50K
26, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
62, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Husband, White, Female,0,0,45, Jamaica, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
74, Private, HS-grad, Separated, Other-service, Not-in-family, White, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Bachelors, Divorced, Other-service, Other-relative, White, Female,0,1902,40, El-Salvador, <=50K
55, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Columbia, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,36, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
40, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
37, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, White, Female,0,0,45, Cambodia, <=50K
38, Private, 12th, Never-married, Craft-repair, Unmarried, White, Male,0,0,60, Columbia, <=50K
30, State-gov, 7th-8th, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
42, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, >50K
19, Private, 12th, Never-married, Craft-repair, Own-child, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, Germany, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, United-States, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Haiti, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,15, United-States, <=50K
59, Private, HS-grad, Separated, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
28, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Poland, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, United-States, >50K
37, Private, Some-college, Divorced, Adm-clerical, Wife, White, Female,0,0,40, Thailand, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,30, Mexico, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
53, Federal-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
22, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Italy, <=50K
23, Private, 5th-6th, Never-married, Other-service, Own-child, White, Male,0,0,40, China, <=50K
45, Private, 9th, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
44, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Bachelors, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, Portugal, <=50K
48, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
31, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,65, United-States, <=50K
70, Private, Some-college, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,47, Dominican-Republic, >50K
27, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,5013,0,50, United-States, <=50K
50, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
49, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
54, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, >50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,1902,40, Iran, <=50K
18, Private, Doctorate, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,40, Iran, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,35, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,44, United-States, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
58, Local-gov, Masters, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Male,304,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Wife, Other, Male,0,0,35, United-States, <=50K
22, Local-gov, Bachelors, Never-married, Prof-specialty, Own-child, Other, Male,0,1756,10, United-States, <=50K
