47, Private, Masters, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, France, >50K
47, Private, HS-grad, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Male,0,0,27, El-Salvador, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cuba, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, France, >50K
39, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,20, Honduras, <=50K
35, Private, Some-college, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Portugal, <=50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
41, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,7687,0,50, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,21, United-States, <=50K
55, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, France, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,1597,50, Iran, <=50K
48, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
41, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, France, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,37, Japan, >50K
31, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,40, Cambodia, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
38, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,38, Honduras, >50K
38, Private, HS-grad, Separated, Sales, Not-in-family, White, Male,4395,0,40, Philippines, <=50K
20, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
45, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, France, <=50K
26, Private, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,48026,0,50, Iran, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, Taiwan, <=50K
36, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,3646,0,40, Cuba, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
71, State-gov, 7th-8th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Portugal, >50K
20, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,40, Cambodia, <=50K
57, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Yugoslavia, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,48, Cambodia, <=50K
43, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, India, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, Jamaica, >50K
32, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, China, <=50K
37, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1887,40, Germany, <=50K
35, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,70, Haiti, <=50K
46, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, India, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Germany, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,1740,10, Guatemala, <=50K
42, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,40, Germany, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,2689,0,35, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, Haiti, <=50K
53, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,46, United-States, >50K
56, Private, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,2372,60, Portugal, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Iran, <=50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Trinadad&Tobago, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Nicaragua, <=50K
25, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,42, Portugal, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,20, Mexico, <=50K
23, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, South, >50K
61, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
26, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,25, Cuba, <=50K
37, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,35, Outlying-US(Guam-USVI-etc), >50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, Nicaragua, <=50K
27, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Greece, <=50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, England, >50K
45, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,1560,43, England, <=50K
45, Private, Assoc-acdm, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,38, Scotland, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, India, <=50K
49, Local-gov, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,45, Taiwan, >50K
17, Private, 11th, Never-married, Sales, Other-relative, Black, Female,0,0,20, Canada, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Wife, White, Female,13690,0,40, Vietnam, >50K
30, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Male,8289,0,50, Nicaragua, >50K
19, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,1876,37, Honduras, <=50K
40, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, <=50K
24, State-gov, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,40, Canada, <=50K
58, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Jamaica, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, >50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Trinadad&Tobago, >50K
25, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Cuba, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, England, <=50K
18, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, China, <=50K
26, State-gov, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
53, State-gov, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Guatemala, >50K
20, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,99, Ireland, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Scotland, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Peru, <=50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,3325,0,40, Portugal, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1901,18, Nicaragua, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Ecuador, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Iran, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4064,0,35, Jamaica, >50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Laos, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Germany, >50K
56, Private, Doctorate, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,60, Vietnam, >50K
32, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Canada, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
36, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
54, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,54, Peru, <=50K
27, Private, 11th, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Haiti, <=50K
35, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,32, Cuba, <=50K
39, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,5178,0,48, Columbia, <=50K
24, Federal-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Honduras, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Yugoslavia, >50K
47, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,3519,0,15, El-Salvador, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
52, Private, Assoc-voc, Never-married, Other-service, Wife, White, Female,0,0,15, Iran, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,4261,0,40, Columbia, >50K
37, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Own-child, White, Female,0,0,40, Japan, <=50K
45, Private, Assoc-voc, Divorced, Sales, Unmarried, Black, Female,0,0,40, Ireland, <=50K
31, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,50, Vietnam, >50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Male,0,0,35, Jamaica, <=50K
24, Private, Some-college, Divorced, Tech-support, Own-child, Black, Female,0,0,40, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
47, Federal-gov, HS-grad, Divorced, Sales, Not-in-family, White, Male,4064,0,60, El-Salvador, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,45, Portugal, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, Black, Female,3325,0,40, Trinadad&Tobago, <=50K
60, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
51, State-gov, 5th-6th, Divorced, Sales, Not-in-family, Other, Female,0,0,35, Honduras, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
40, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Ecuador, >50K
21, Private, Some-college, Separated, Sales, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, Guatemala, <=50K
28, State-gov, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,15, Peru, <=50K
44, Private, Bachelors, Separated, Sales, Wife, White, Male,0,0,40, Laos, <=50K
28, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, England, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, <=50K
49, State-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
73, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,19, Mexico, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,43, Taiwan, <=50K
39, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Peru, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, Columbia, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, Germany, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, El-Salvador, <=50K
28, State-gov, Bachelors, Separated, Handlers-cleaners, Own-child, Black, Male,0,0,50, Yugoslavia, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Peru, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4386,0,45, Ireland, <=50K
39, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Greece, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,57, Ireland, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Guatemala, <=50K
58, Self-emp-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, El-Salvador, <=50K
33, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Laos, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,50, China, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, England, <=50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Greece, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,45, Peru, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
50, Private, 5th-6th, Separated, Adm-clerical, Wife, Black, Female,0,0,40, Iran, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Hong, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Mexico, >50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, <=50K
78, Private, HS-grad, Married-spouse-absent, Sales, Husband, White, Male,0,0,25, Taiwan, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Hong, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, Jamaica, >50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,3065,0,35, Yugoslavia, <=50K
38, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,20, Columbia, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Female,0,0,50, Guatemala, >50K
49, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Cuba, <=50K
40, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,75, Canada, <=50K
29, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,25, Vietnam, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Peru, <=50K
67, Private, Doctorate, Divorced, Other-service, Not-in-family, White, Female,2800,0,35, Puerto-Rico, >50K
20, Self-emp-not-inc, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,1977,20, Jamaica, <=50K
49, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Puerto-Rico, <=50K
65, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,3509,0,40, Nicaragua, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Honduras, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Laos, <=50K
