48, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cuba, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,2174,0,40, China, <=50K
28, Private, Doctorate, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,80, Honduras, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, Poland, <=50K
45, State-gov, Assoc-voc, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Guatemala, <=50K
40, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,48, Canada, <=50K
33, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, South, <=50K
54, Private, 7th-8th, Widowed, Other-service, Not-in-family, Black, Female,0,0,38, Puerto-Rico, <=50K
31, Private, HS-grad, Married-civ-spouse, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
29, Private, 7th-8th, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
53, State-gov, 7th-8th, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,48, Holand-Netherlands, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,10, Haiti, <=50K
67, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,37, Laos, <=50K
58, Federal-gov, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,50, Dominican-Republic, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Japan, <=50K
51, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, Black, Male,7298,0,60, Japan, >50K
38, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,48, Dominican-Republic, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,20, Germany, <=50K
40, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,5178,0,43, Portugal, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Philippines, <=50K
22, Private, Prof-school, Never-married, Transport-moving, Husband, White, Female,0,0,40, China, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Female,0,0,45, Cambodia, <=50K
46, Private, Masters, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,24, Cuba, <=50K
36, Private, Some-college, Never-married, Craft-repair, Wife, White, Female,0,0,30, Hong, <=50K
42, Local-gov, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Holand-Netherlands, <=50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Portugal, <=50K
51, Private, 7th-8th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
57, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, Black, Female,14459,0,45, England, <=50K
34, State-gov, 10th, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
43, Self-emp-not-inc, 9th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,40, Poland, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,99999,0,60, Cuba, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Ireland, <=50K
23, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
20, Private, Some-college, Divorced, Craft-repair, Own-child, Other, Male,0,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Germany, <=50K
60, Private, HS-grad, Widowed, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, <=50K
39, Local-gov, Doctorate, Married-civ-spouse, Craft-repair, Unmarried, White, Female,0,0,45, Laos, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,60, Scotland, <=50K
25, Private, 11th, Never-married, Sales, Not-in-family, Black, Female,0,0,25, Taiwan, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Nicaragua, >50K
50, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
68, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
23, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Columbia, >50K
26, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
19, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,50, Puerto-Rico, <=50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Taiwan, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
24, Private, Bachelors, Divorced, Machine-op-inspct, Other-relative, Black, Female,0,0,40, United-States, <=50K
35, Private, 7th-8th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,50, India, <=50K
27, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Canada, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Thailand, <=50K
64, Private, 10th, Widowed, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
28, Private, Assoc-voc, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,48, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, Ireland, >50K
34, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, England, <=50K
69, Private, HS-grad, Widowed, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
60, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,43, Japan, <=50K
37, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,10650,0,35, Haiti, >50K
30, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Jamaica, <=50K
32, Federal-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Cuba, >50K
27, Private, Assoc-voc, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Female,0,0,40, Taiwan, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, China, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,46, India, >50K
45, Private, Some-college, Divorced, Tech-support, Wife, Other, Male,0,0,20, Hungary, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,45, Yugoslavia, >50K
34, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5056,0,40, United-States, >50K
51, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Taiwan, >50K
53, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Ireland, <=50K
30, State-gov, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Cambodia, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Other, Male,0,0,40, England, <=50K
31, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,40, El-Salvador, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,4650,0,54, Columbia, >50K
32, Private, Bachelors, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, >50K
29, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Husband, White, Female,0,1670,40, Germany, >50K
64, State-gov, 9th, Widowed, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, China, <=50K
47, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Jamaica, >50K
33, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,48, Nicaragua, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,0,50, Thailand, <=50K
42, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Canada, <=50K
29, Private, Some-college, Never-married, Transport-moving, Husband, Other, Male,0,0,50, Philippines, <=50K
45, Private, 9th, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Cuba, <=50K
57, Private, HS-grad, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,30, South, <=50K
34, Private, 10th, Separated, Craft-repair, Not-in-family, Black, Male,0,0,40, Holand-Netherlands, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
20, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, India, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Assoc-voc, Divorced, Other-service, Unmarried, Other, Female,0,0,40, Vietnam, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
63, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,8628,0,36, Cambodia, <=50K
46, Private, Bachelors, Separated, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Jamaica, <=50K
59, Private, HS-grad, Divorced, Other-service, Wife, Other, Female,0,0,35, France, <=50K
47, Private, 10th, Never-married, Other-service, Not-in-family, Black, Female,0,0,45, Iran, <=50K
54, Local-gov, Assoc-voc, Widowed, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Wife, Black, Female,0,0,20, France, <=50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,45, Portugal, >50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,23,0,40, Cuba, >50K
56, Self-emp-inc, HS-grad, Separated, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, Puerto-Rico, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,15024,0,45, Ecuador, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Nicaragua, <=50K
19, State-gov, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,30, Greece, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Poland, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,40, Jamaica, >50K
44, Private, Bachelors, Separated, Craft-repair, Husband, White, Male,0,0,40, France, >50K
31, State-gov, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
32, Private, 10th, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Female,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, El-Salvador, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,43, Greece, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,54, El-Salvador, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
42, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Mexico, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,20, France, <=50K
41, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
48, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, Thailand, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, >50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,10, Hungary, <=50K
30, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,10546,0,50, Nicaragua, >50K
40, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
40, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,60, Laos, >50K
30, Private, 10th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,35, Portugal, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,54, Columbia, <=50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, Holand-Netherlands, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,54, Jamaica, >50K
43, Private, Assoc-voc, Married-spouse-absent, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Japan, <=50K
34, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1740,40, Peru, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,37, South, <=50K
20, State-gov, 10th, Never-married, Other-service, Own-child, White, Female,0,0,14, Hong, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Yugoslavia, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,50, Peru, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,20, Ireland, <=50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,2174,0,40, Hong, >50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,40, Nicaragua, >50K
29, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,50, China, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, China, <=50K
60, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador, >50K
30, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,1745,0,40, Taiwan, >50K
23, Private, 9th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Vietnam, <=50K
43, Private, Prof-school, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,60, Guatemala, >50K
20, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
21, Private, Some-college, Divorced, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
38, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
25, Private, Bachelors, Separated, Tech-support, Own-child, Other, Male,0,0,40, Yugoslavia, <=50K
55, Private, HS-grad, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,1123,0,35, Jamaica, <=50K
28, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,4650,0,40, Haiti, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
19, Private, 11th, Never-married, Craft-repair, Wife, Black, Male,0,0,25, Cuba, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,20, France, <=50K
26, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, El-Salvador, <=50K
40, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Other, Female,0,0,35, El-Salvador, <=50K
39, Local-gov, 9th, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Honduras, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Canada, >50K
