19, Private, Some-college, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,24, Dominican-Republic, <=50K
50, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,3412,0,45, Cambodia, <=50K
46, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Cuba, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Hong, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,20, Ecuador, <=50K
62, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, Haiti, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,30, Jamaica, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, South, >50K
35, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,70, Yugoslavia, <=50K
33, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,2782,0,40, France, <=50K
29, Private, Assoc-voc, Divorced, Prof-specialty, Wife, White, Female,0,0,40, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,50, Trinadad&Tobago, <=50K
49, Local-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
26, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Poland, <=50K
35, Self-emp-not-inc, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,2893,0,25, Cuba, <=50K
41, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,99999,0,70, South, >50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,80, Philippines, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
65, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, Columbia, <=50K
63, Federal-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
44, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,35, Hungary, <=50K
48, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Philippines, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Poland, >50K
39, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,70, Philippines, >50K
30, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,99, Cambodia, >50K
21, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, England, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, South, <=50K
51, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, United-States, >50K
49, Local-gov, Bachelors, Widowed, Exec-managerial, Wife, White, Female,0,0,25, United-States, <=50K
38, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,38, Greece, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Female,0,0,30, South, >50K
33, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Italy, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,47, Poland, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Japan, >50K
53, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Greece, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Peru, <=50K
31, Self-emp-not-inc, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,37, Mexico, <=50K
23, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Haiti, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ecuador, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
67, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,16, Columbia, <=50K
27, Private, Masters, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,38, United-States, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
52, Private, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, Taiwan, >50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,60, Iran, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,50, Honduras, <=50K
51, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Yugoslavia, <=50K
68, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Taiwan, <=50K
62, State-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,38, Portugal, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
30, Private, Masters, Never-married, Adm-clerical, Own-child, White, Male,0,0,60, Laos, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,24, Haiti, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, Poland, <=50K
44, Private, Some-college, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, Laos, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,15, Hungary, <=50K
39, Self-emp-inc, 10th, Married-civ-spouse, Prof-specialty, Wife, White, Female,99999,0,38, Nicaragua, >50K
31, Self-emp-not-inc, Doctorate, Never-married, Other-service, Husband, White, Male,0,0,50, El-Salvador, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, India, >50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,20, China, <=50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ireland, >50K
34, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Guatemala, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4108,0,45, Portugal, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Portugal, <=50K
30, Private, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Haiti, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, Taiwan, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,42, Scotland, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
40, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Unmarried, White, Female,0,0,38, Scotland, <=50K
18, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,20, Peru, <=50K
22, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,95, Haiti, <=50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,35, Cambodia, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Poland, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Mexico, <=50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Vietnam, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,16, Vietnam, <=50K
41, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
53, Local-gov, Prof-school, Never-married, Sales, Not-in-family, White, Male,13860,0,50, Cuba, >50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
65, Self-emp-not-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,13599,0,10, Cambodia, <=50K
53, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, Peru, <=50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Hungary, <=50K
19, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, El-Salvador, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, Greece, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Ireland, <=50K
64, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,8, Puerto-Rico, <=50K
33, Private, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, Dominican-Republic, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,5013,0,40, Hungary, <=50K
33, Self-emp-not-inc, 10th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Guatemala, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Columbia, <=50K
59, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Guatemala, <=50K
43, Private, HS-grad, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Guatemala, <=50K
30, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
79, Local-gov, Masters, Widowed, Sales, Not-in-family, White, Female,2888,0,30, Poland, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Iran, <=50K
29, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Thailand, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ecuador, >50K
17, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,12, Mexico, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Haiti, <=50K
42, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, China, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Peru, <=50K
66, Private, Bachelors, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, Italy, <=50K
48, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, Jamaica, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
38, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, England, <=50K
45, Private, Bachelors, Divorced, Exec-managerial, Wife, Black, Female,0,0,45, China, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,22, Haiti, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, Haiti, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,15024,0,40, Columbia, >50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,38, Vietnam, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,70, China, <=50K
39, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Taiwan, >50K
17, Private, 12th, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Honduras, <=50K
61, Private, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,23, Honduras, <=50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,1848,45, Ireland, >50K
29, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, China, <=50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Ireland, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,65, Hong, <=50K
31, Private, 5th-6th, Married-civ-spouse, Other-service, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Male,0,0,50, Guatemala, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1886,40, El-Salvador, >50K
38, Private, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, India, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,7017,0,40, England, <=50K
46, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, Ireland, >50K
51, Self-emp-not-inc, 7th-8th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Portugal, <=50K
32, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,38, Hungary, <=50K
49, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, El-Salvador, <=50K
67, Private, HS-grad, Divorced, Tech-support, Wife, Black, Female,0,0,30, Poland, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,73, China, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,60, Laos, <=50K
62, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,25, Taiwan, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Hong, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, Hungary, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,45, Philippines, >50K
44, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, Outlying-US(Guam-USVI-etc), <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Columbia, >50K
42, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
57, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,2301,40, Vietnam, <=50K
60, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
30, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,5178,0,50, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,70, Laos, <=50K
55, Private, HS-grad, Widowed, Exec-managerial, Unmarried, White, Male,0,0,40, Cuba, <=50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,80, Philippines, >50K
23, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
19, Private, 11th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Thailand, <=50K
28, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Scotland, <=50K
46, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Columbia, >50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3903,0,50, Vietnam, >50K
28, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Ireland, <=50K
51, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,38, Yugoslavia, >50K
32, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,3103,0,40, Hong, <=50K
74, Private, Assoc-voc, Widowed, Sales, Not-in-family, White, Female,0,0,15, Dominican-Republic, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Portugal, >50K
19, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,1856,30, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, Mexico, <=50K
36, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, South, >50K
40, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Poland, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Vietnam, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, Haiti, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hungary, >50K
40, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Honduras, <=50K
33, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,70, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Scotland, <=50K
63, Private, 7th-8th, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
75, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Female,0,0,25, Germany, <=50K
