28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
77, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Other, Male,0,0,15, Thailand, <=50K
42, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, France, >50K
51, Self-emp-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,1994,60, United-States, >50K
29, Private, 10th, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,70, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,60, United-States, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Yugoslavia, <=50K
36, Federal-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, South, >50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,65, Guatemala, <=50K
24, Private, Some-college, Married-civ-spouse, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
20, State-gov, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,16, Japan, <=50K
42, Private, 10th, Never-married, Tech-support, Not-in-family, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
43, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Cuba, >50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, Puerto-Rico, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,60, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, France, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Own-child, Black, Male,0,0,35, Nicaragua, <=50K
39, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,10, United-States, <=50K
65, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,17399,0,1, Philippines, <=50K
23, Private, Bachelors, Never-married, Sales, Unmarried, Other, Female,0,0,24, Mexico, <=50K
30, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
22, Private, 11th, Never-married, Other-service, Not-in-family, White, Female,0,0,14, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, >50K
24, Private, 11th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,30, Laos, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,38, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 11th, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,30, United-States, <=50K
41, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Mexico, >50K
48, Private, 5th-6th, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,70, Cuba, <=50K
51, State-gov, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Peru, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Philippines, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,8, United-States, <=50K
57, Private, HS-grad, Widowed, Sales, Not-in-family, Other, Male,0,0,40, Hong, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Mexico, >50K
24, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
41, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,20, Cuba, >50K
27, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, China, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,1902,40, United-States, >50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Craft-repair, Unmarried, Other, Male,0,0,40, United-States, <=50K
47, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,5178,0,34, United-States, >50K
27, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,34, Thailand, <=50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,1899,40, United-States, <=50K
35, Private, Doctorate, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, India, <=50K
20, Private, Assoc-voc, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Assoc-acdm, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Ireland, <=50K
25, Private, Some-college, Never-married, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,15, France, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, India, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
41, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1977,50, United-States, >50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, Other, Male,0,0,50, Cambodia, <=50K
39, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
74, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,15024,0,38, United-States, <=50K
54, Private, Bachelors, Divorced, Transport-moving, Wife, Other, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, >50K
33, Private, Prof-school, Separated, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,4969,0,40, Thailand, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,17, Taiwan, <=50K
71, Private, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Puerto-Rico, <=50K
44, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,40, United-States, <=50K
76, Local-gov, Bachelors, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
29, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
42, Federal-gov, Assoc-acdm, Never-married, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,1887,64, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Separated, Transport-moving, Wife, White, Female,0,0,40, Dominican-Republic, <=50K
35, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Male,0,0,38, United-States, <=50K
29, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
54, Private, Some-college, Never-married, Machine-op-inspct, Wife, White, Female,0,0,20, Cuba, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Masters, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, 12th, Married-civ-spouse, Sales, Husband, White, Male,0,0,38, Japan, <=50K
50, Private, Masters, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, South, >50K
36, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,37, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,40, Portugal, <=50K
47, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, Cambodia, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,70, United-States, >50K
42, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Greece, <=50K
64, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, Yugoslavia, >50K
40, Local-gov, Assoc-voc, Divorced, Sales, Husband, White, Male,99999,0,60, United-States, >50K
22, Private, Masters, Never-married, Other-service, Own-child, Black, Male,0,0,35, United-States, <=50K
69, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, Ecuador, <=50K
31, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,30, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, France, >50K
31, Local-gov, Bachelors, Never-married, Tech-support, Wife, Asian-Pac-Islander, Female,0,1887,35, Yugoslavia, >50K
27, Private, Bachelors, Divorced, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
32, State-gov, Assoc-acdm, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Vietnam, <=50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,59, United-States, >50K
41, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,45, Peru, >50K
27, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Dominican-Republic, <=50K
29, Private, Some-college, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Ecuador, <=50K
58, Self-emp-not-inc, Bachelors, Separated, Exec-managerial, Not-in-family, Other, Male,0,0,80, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Unmarried, White, Male,0,0,50, United-States, <=50K
20, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,25, United-States, <=50K
22, Private, 12th, Never-married, Prof-specialty, Other-relative, Black, Female,0,0,40, Yugoslavia, <=50K
44, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, Cuba, >50K
64, State-gov, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,45, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
42, Private, Some-college, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Mexico, <=50K
34, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
31, Local-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, >50K
33, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4732,0,40, England, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Iran, >50K
21, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,37, Poland, <=50K
19, Self-emp-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Scotland, <=50K
42, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,30, United-States, <=50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, Laos, >50K
68, Private, HS-grad, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,20, Laos, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, United-States, >50K
20, Private, 11th, Never-married, Craft-repair, Own-child, Other, Female,0,0,8, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
