29, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
38, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-inc, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,50, Ecuador, >50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,54, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, El-Salvador, >50K
54, Private, 9th, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,35, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
26, Private, Masters, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,45, Mexico, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Poland, >50K
24, Self-emp-not-inc, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States, <=50K
42, Federal-gov, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,45, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Separated, Exec-managerial, Unmarried, Black, Female,0,0,40, Philippines, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, United-States, >50K
31, Private, Bachelors, Divorced, Exec-managerial, Wife, Black, Female,0,0,50, United-States, >50K
46, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
65, Local-gov, HS-grad, Widowed, Other-service, Wife, White, Female,0,0,25, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Mexico, <=50K
21, Private, 9th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,7687,0,40, Germany, >50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,30, United-States, >50K
58, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
36, Private, 9th, Never-married, Tech-support, Not-in-family, Other, Male,0,0,30, United-States, <=50K
28, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,60, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
53, Local-gov, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,12, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,30, United-States, <=50K
64, Private, Masters, Widowed, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,30, United-States, <=50K
45, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,540,40, United-States, >50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,3, United-States, <=50K
52, Self-emp-inc, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
20, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, United-States, >50K
53, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,99999,0,50, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, South, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, >50K
32, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
63, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
35, Self-emp-not-inc, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,1629,20, United-States, <=50K
35, Private, Bachelors, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,45, England, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,42, Germany, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
33, Private, Some-college, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,38, Mexico, <=50K
53, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
23, Private, Bachelors, Divorced, Adm-clerical, Wife, Black, Female,0,0,20, United-States, <=50K
57, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,30, United-States, <=50K
34, Self-emp-not-inc, Prof-school, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, United-States, <=50K
51, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, Doctorate, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
35, State-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,20, United-States, <=50K
73, Self-emp-not-inc, Bachelors, Separated, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Self-emp-inc, Some-college, Never-married, Sales, Other-relative, White, Female,0,0,54, United-States, <=50K
52, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Philippines, >50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, >50K
35, State-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Italy, >50K
25, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
35, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1887,50, United-States, >50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,37, United-States, <=50K
37, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
40, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, <=50K
18, Private, Bachelors, Never-married, Transport-moving, Other-relative, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
44, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,60, United-States, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, India, >50K
59, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States, <=50K
44, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
43, Self-emp-inc, Some-college, Never-married, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,3438,0,44, United-States, <=50K
67, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,2375,25, United-States, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,5380,0,70, United-States, >50K
62, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,12200,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,2174,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
18, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,16, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,40, United-States, >50K
40, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Mexico, <=50K
71, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, State-gov, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States, <=50K
57, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,2179,0,20, United-States, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
33, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Ecuador, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1524,40, United-States, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,30, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, 10th, Separated, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
