19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Private, 1st-4th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
53, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
23, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,4650,0,45, United-States, >50K
20, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,20, United-States, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,45, United-States, <=50K
37, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
45, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,54, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States, <=50K
34, Private, Masters, Divorced, Handlers-cleaners, Husband, White, Male,0,0,42, United-States, <=50K
30, Local-gov, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,14, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
40, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,1977,65, United-States, >50K
43, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
53, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,30, United-States, <=50K
39, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, >50K
33, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
37, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,41, United-States, >50K
50, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1875,99, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
58, Self-emp-not-inc, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
53, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
52, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
53, State-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3234,0,40, United-States, >50K
48, Local-gov, Doctorate, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
42, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,15, United-States, <=50K
57, Local-gov, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
46, Private, 9th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Mexico, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
48, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
40, State-gov, Assoc-acdm, Married-civ-spouse, Tech-support, Not-in-family, White, Female,0,0,35, United-States, <=50K
49, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Some-college, Separated, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
34, Private, Masters, Never-married, Exec-managerial, Wife, White, Female,0,0,45, United-States, <=50K
23, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
45, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,20, United-States, <=50K
38, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
24, State-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Mexico, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,54, United-States, <=50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
66, Local-gov, Bachelors, Separated, Farming-fishing, Not-in-family, White, Female,3905,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, >50K
32, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
76, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,20, Cuba, <=50K
34, Private, Bachelors, Divorced, Prof-specialty, Wife, Black, Female,0,0,35, United-States, <=50K
62, Private, HS-grad, Widowed, Sales, Unmarried, White, Female,0,1748,40, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Unmarried, White, Female,0,0,20, United-States, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,45, United-States, <=50K
62, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, South, <=50K
73, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, United-States, <=50K
20, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,25, United-States, <=50K
48, Private, Doctorate, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2288,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,50, United-States, >50K
50, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,46, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Guatemala, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
29, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, <=50K
33, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,48, United-States, >50K
25, Private, 11th, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Puerto-Rico, <=50K
38, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
47, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,2459,0,40, United-States, <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
35, State-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,10548,0,45, United-States, >50K
51, Private, Bachelors, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
31, Local-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
84, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
47, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
35, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Self-emp-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
52, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, United-States, <=50K
32, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, India, >50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, >50K
36, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
25, Self-emp-not-inc, HS-grad, Never-married, Transport-moving, Other-relative, White, Male,0,0,74, United-States, <=50K
22, State-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
88, Local-gov, 11th, Widowed, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
54, Private, Assoc-voc, Widowed, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,2032,35, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, El-Salvador, <=50K
70, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,20, United-States, <=50K
31, Private, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
26, Private, Assoc-voc, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Private, 5th-6th, Widowed, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
