48, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, United-States, >50K
21, Private, HS-grad, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
40, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
25, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,30, China, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K
52, Private, Some-college, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,25, United-States, <=50K
44, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,1592,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,35, United-States, <=50K
31, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,20, United-States, <=50K
41, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,35, Jamaica, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
37, Private, Assoc-voc, Separated, Exec-managerial, Not-in-family, White, Male,0,0,30, Vietnam, <=50K
34, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,30, Honduras, <=50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, >50K
19, Private, 10th, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
28, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
28, Local-gov, Doctorate, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
52, Self-emp-inc, Masters, Never-married, Craft-repair, Husband, White, Male,0,0,50, El-Salvador, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Private, 10th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, >50K
26, Self-emp-not-inc, Assoc-acdm, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,20, Mexico, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Iran, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Divorced, Other-service, Own-child, Black, Female,0,0,20, Cambodia, <=50K
51, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Other-service, Wife, White, Female,15024,0,35, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, 9th, Widowed, Prof-specialty, Not-in-family, Black, Male,0,0,60, Mexico, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Mexico, <=50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
44, Private, Bachelors, Widowed, Craft-repair, Not-in-family, White, Female,15024,0,40, United-States, >50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, >50K
33, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,1719,40, United-States, <=50K
49, State-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
62, Local-gov, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,4, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, United-States, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
34, Private, 7th-8th, Married-civ-spouse, Sales, Not-in-family, White, Female,7687,0,50, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
35, Local-gov, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
67, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,90, United-States, <=50K
27, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, United-States, <=50K
45, Private, Bachelors, Never-married, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
36, Local-gov, Some-college, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,27, United-States, <=50K
53, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,35, Puerto-Rico, <=50K
40, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,2174,0,50, Hong, <=50K
21, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
39, Self-emp-inc, HS-grad, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Never-married, Machine-op-inspct, Husband, White, Male,0,0,20, Mexico, <=50K
40, Local-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
41, Private, 7th-8th, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,24, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Priv-house-serv, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Prof-school, Never-married, Prof-specialty, Husband, White, Male,0,1977,60, United-States, <=50K
31, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
37, Self-emp-not-inc, 12th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, White, Male,0,1887,50, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
32, Self-emp-not-inc, Some-college, Separated, Craft-repair, Not-in-family, White, Female,0,0,30, United-States, >50K
41, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, Mexico, <=50K
56, Private, Some-college, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States, <=50K
56, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Other-relative, White, Male,0,0,34, United-States, >50K
38, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,37, United-States, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, Japan, <=50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,33, United-States, <=50K
49, Private, 7th-8th, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, United-States, >50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, >50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Male,0,0,40, Columbia, <=50K
28, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
34, Self-emp-not-inc, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
48, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,44, United-States, <=50K
50, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,10342,0,50, El-Salvador, >50K
39, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,7764,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, South, >50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,25, United-States, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
45, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
37, Private, HS-grad, Divorced, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
27, Federal-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, >50K
66, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Widowed, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Ecuador, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, India, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, State-gov, 11th, Never-married, Sales, Own-child, White, Female,0,0,16, United-States, <=50K
24, Private, Assoc-acdm, Never-married, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
60, Local-gov, Some-college, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
24, Private, Doctorate, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
33, Local-gov, Some-college, Separated, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Wife, White, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,44, Mexico, <=50K
52, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,4781,0,40, United-States, >50K
31, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, South, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1884,50, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
34, Local-gov, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
