37, Private, HS-grad, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,38, Jamaica, <=50K
26, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, Private, 7th-8th, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, Japan, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,54, Hungary, <=50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,36, Germany, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
53, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Dominican-Republic, >50K
55, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Nicaragua, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, Greece, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,28, Vietnam, <=50K
54, Local-gov, 7th-8th, Divorced, Sales, Wife, White, Female,0,0,40, England, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
48, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Cambodia, >50K
46, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2417,0,65, China, <=50K
20, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, Poland, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
63, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, White, Male,0,0,20, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Japan, <=50K
73, State-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,25, Greece, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
24, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,52, India, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Columbia, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,2966,0,40, Guatemala, <=50K
27, Private, Bachelors, Divorced, Sales, Own-child, White, Female,0,0,40, China, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, Portugal, <=50K
45, Self-emp-not-inc, HS-grad, Never-married, Sales, Husband, Black, Male,3837,0,40, Laos, <=50K
78, State-gov, Some-college, Widowed, Other-service, Unmarried, White, Male,0,0,20, Peru, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, England, >50K
56, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, Peru, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Greece, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Ireland, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hungary, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Other, Male,0,0,40, Iran, >50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Yugoslavia, >50K
58, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, Japan, <=50K
62, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,35, Greece, <=50K
58, State-gov, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,1902,25, Thailand, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,35, Columbia, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, France, <=50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Hong, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
56, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Puerto-Rico, >50K
26, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,7298,0,65, Haiti, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
31, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Jamaica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Japan, <=50K
53, Private, 12th, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,60, Portugal, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Peru, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, >50K
24, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,36, Poland, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Jamaica, <=50K
28, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,42, Greece, <=50K
38, Private, Prof-school, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, Greece, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,40, Ireland, <=50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,1671,0,40, Cuba, <=50K
43, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,60, Ecuador, <=50K
54, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Columbia, >50K
29, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,38, Ireland, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Ecuador, <=50K
48, Local-gov, Assoc-acdm, Divorced, Prof-specialty, Wife, White, Female,0,0,50, India, >50K
60, Private, Some-college, Widowed, Exec-managerial, Unmarried, White, Female,0,0,50, India, <=50K
36, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,5438,0,54, Taiwan, <=50K
38, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, Peru, >50K
55, Self-emp-not-inc, 7th-8th, Divorced, Farming-fishing, Unmarried, Black, Female,0,0,40, Thailand, <=50K
52, State-gov, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Mexico, <=50K
28, Federal-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
27, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,40, Cambodia, <=50K
28, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, Honduras, <=50K
30, Self-emp-inc, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,50, Italy, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, Nicaragua, >50K
43, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,15024,0,32, Hong, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, Assoc-voc, Separated, Exec-managerial, Not-in-family, White, Male,0,1977,60, Scotland, <=50K
54, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, Poland, >50K
38, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,2353,45, Scotland, >50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, Ireland, <=50K
33, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Portugal, <=50K
50, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, Hong, >50K
64, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,10, Philippines, <=50K
54, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,30, Guatemala, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, >50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Germany, <=50K
42, Private, 12th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, Outlying-US(Guam-USVI-etc), <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Columbia, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Columbia, >50K
41, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,1670,40, Taiwan, <=50K
27, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Yugoslavia, <=50K
42, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,5013,0,40, Italy, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Iran, <=50K
54, Private, 7th-8th, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Nicaragua, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, Portugal, <=50K
18, State-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Cuba, >50K
28, Self-emp-not-inc, HS-grad, Separated, Other-service, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
30, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, France, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, Nicaragua, >50K
37, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, England, >50K
46, Federal-gov, Assoc-voc, Divorced, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
31, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1886,50, England, >50K
41, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Yugoslavia, >50K
50, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,10, Nicaragua, <=50K
37, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,4386,0,40, Peru, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,25, Peru, <=50K
39, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Laos, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Guatemala, <=50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Canada, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,44, Haiti, >50K
22, Private, 10th, Never-married, Other-service, Unmarried, White, Male,0,0,20, Canada, <=50K
45, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, England, >50K
26, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Mexico, >50K
20, State-gov, 10th, Never-married, Sales, Own-child, White, Female,0,0,30, Peru, <=50K
70, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, Canada, <=50K
41, Federal-gov, HS-grad, Divorced, Craft-repair, Own-child, White, Male,0,0,44, Japan, <=50K
56, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,40, Hong, <=50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,60, England, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
27, State-gov, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Mexico, >50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,40, Haiti, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Poland, >50K
47, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,41, United-States, <=50K
31, Private, HS-grad, Separated, Other-service, Own-child, Black, Female,0,0,15, Portugal, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
51, Private, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,38, South, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Ecuador, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Husband, Black, Male,0,0,70, Columbia, >50K
49, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Poland, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, China, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
23, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, <=50K
24, Private, Assoc-acdm, Never-married, Sales, Not-in-family, White, Female,0,0,40, Poland, <=50K
44, State-gov, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
38, Private, Assoc-voc, Never-married, Farming-fishing, Own-child, Black, Male,0,0,60, Portugal, <=50K
26, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, Taiwan, <=50K
22, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,30, South, <=50K
30, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Trinadad&Tobago, >50K
36, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
37, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,36, Cambodia, <=50K
30, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, Mexico, <=50K
25, Private, Some-college, Never-married, Transport-moving, Husband, White, Male,0,0,40, Peru, <=50K
34, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,48, Jamaica, <=50K
36, Private, HS-grad, Divorced, Sales, Own-child, White, Male,0,0,60, Italy, <=50K
39, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,60, China, <=50K
28, Private, HS-grad, Never-married, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,50, Haiti, <=50K
29, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Vietnam, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Mexico, <=50K
34, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,35, Portugal, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,4396,0,48, Peru, >50K
53, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Peru, <=50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
48, Private, Some-college, Widowed, Tech-support, Unmarried, Black, Female,0,0,30, Japan, <=50K
44, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
24, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, France, <=50K
48, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, Columbia, <=50K
19, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, Hungary, <=50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,7687,0,50, Trinadad&Tobago, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
38, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,54, Jamaica, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, Greece, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
49, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,60, Taiwan, <=50K
23, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Philippines, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Sales, Wife, White, Male,15024,0,50, Scotland, >50K
