27, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Cuba, <=50K
28, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,60, England, >50K
39, Private, 12th, Never-married, Sales, Husband, Other, Female,0,0,40, Hungary, >50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,60, Trinadad&Tobago, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Greece, <=50K
68, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,24, Peru, <=50K
59, Private, 9th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
35, Private, 10th, Never-married, Farming-fishing, Husband, Other, Male,0,0,40, Puerto-Rico, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Wife, Other, Male,5178,0,40, Taiwan, >50K
25, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Germany, >50K
40, Private, Some-college, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,3451,0,40, Columbia, <=50K
20, State-gov, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,35, United-States, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,20, China, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
55, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,40, Poland, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,42, Mexico, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,9, Canada, <=50K
22, State-gov, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,13, Thailand, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,35, Haiti, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,26, Mexico, <=50K
17, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,18, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,40, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
53, Federal-gov, 11th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,54, El-Salvador, >50K
31, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,4542,0,50, Dominican-Republic, >50K
28, Local-gov, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
61, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Scotland, <=50K
49, Self-emp-not-inc, 10th, Divorced, Adm-clerical, Husband, White, Female,0,0,40, Ireland, >50K
45, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Unmarried, White, Female,0,0,40, Vietnam, <=50K
26, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Iran, <=50K
28, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,45, France, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,14, Honduras, <=50K
40, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Germany, >50K
23, Private, 9th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
51, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,60, Ecuador, >50K
39, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Mexico, <=50K
35, Private, Bachelors, Never-married, Machine-op-inspct, Husband, White, Male,0,0,45, Hungary, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
20, Private, 10th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,10, Ecuador, <=50K
28, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,8237,0,45, Puerto-Rico, >50K
52, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,45, Peru, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1919,50, Ireland, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, Puerto-Rico, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
34, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Unmarried, Black, Female,0,0,36, Greece, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Haiti, <=50K
30, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,50, Peru, <=50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,54, Yugoslavia, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,60, India, >50K
29, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,54, France, <=50K
53, State-gov, Some-college, Divorced, Adm-clerical, Husband, Other, Female,0,0,40, Mexico, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, India, <=50K
40, Private, 12th, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Poland, <=50K
39, State-gov, Some-college, Widowed, Farming-fishing, Husband, Other, Male,0,0,40, Thailand, <=50K
33, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,80, England, >50K
61, Local-gov, Bachelors, Never-married, Sales, Husband, Black, Male,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Male,0,0,50, Italy, <=50K
46, Self-emp-not-inc, 11th, Divorced, Exec-managerial, Wife, Other, Male,0,0,42, Iran, <=50K
46, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Male,0,0,45, Japan, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, <=50K
21, Local-gov, 11th, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,45, Iran, <=50K
36, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,84, Mexico, >50K
54, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,35, Hungary, >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, Japan, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, Black, Female,0,0,40, Yugoslavia, <=50K
22, Self-emp-inc, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Mexico, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Husband, Other, Female,0,0,50, El-Salvador, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Haiti, <=50K
42, Local-gov, Doctorate, Separated, Craft-repair, Husband, Black, Male,0,1902,40, Germany, <=50K
67, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,0,40, Honduras, >50K
35, Private, 9th, Never-married, Transport-moving, Husband, White, Male,15024,0,50, Italy, >50K
33, Private, 11th, Separated, Prof-specialty, Husband, Other, Female,0,0,99, Ireland, <=50K
42, Federal-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Scotland, <=50K
43, Private, Assoc-voc, Divorced, Adm-clerical, Husband, White, Male,0,0,40, Hong, >50K
49, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, Scotland, <=50K
27, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,0,0,45, Mexico, <=50K
41, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Taiwan, >50K
38, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, Italy, <=50K
22, Self-emp-inc, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,3386,0,40, Laos, <=50K
37, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, Japan, <=50K
43, Private, Masters, Divorced, Sales, Other-relative, White, Female,0,0,50, Portugal, <=50K
50, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Male,7687,0,45, Ecuador, <=50K
55, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Nicaragua, <=50K
24, Private, 9th, Never-married, Other-service, Own-child, White, Female,0,0,20, England, <=50K
27, State-gov, 11th, Never-married, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,45, Thailand, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,99, Nicaragua, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Own-child, Other, Male,0,0,60, Taiwan, >50K
28, Private, 11th, Never-married, Exec-managerial, Husband, Black, Male,0,0,45, Thailand, <=50K
35, Local-gov, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, Japan, >50K
20, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Japan, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, Mexico, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Dominican-Republic, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
52, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,14311,0,52, Cuba, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Jamaica, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
30, Private, Some-college, Married-spouse-absent, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,42, Yugoslavia, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, Other, Male,0,0,50, Jamaica, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Greece, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,90, Ecuador, >50K
29, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, Black, Female,0,0,48, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,50, England, >50K
48, Self-emp-not-inc, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
44, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Iran, <=50K
38, Private, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Hong, <=50K
41, Private, Bachelors, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Canada, <=50K
44, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Female,0,0,40, Jamaica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
32, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,30, India, >50K
30, Private, Assoc-acdm, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, India, <=50K
42, Private, 9th, Divorced, Transport-moving, Unmarried, Other, Female,0,0,35, Germany, <=50K
46, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,45, Poland, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7687,0,53, France, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,30, Cambodia, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
58, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,33, Ireland, >50K
41, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Hungary, >50K
48, Private, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Philippines, <=50K
36, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Vietnam, <=50K
26, Self-emp-inc, HS-grad, Never-married, Other-service, Other-relative, White, Female,0,0,40, Iran, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Germany, <=50K
64, Private, 7th-8th, Widowed, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,10, El-Salvador, >50K
20, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,20, Ecuador, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,30, Hungary, <=50K
49, Local-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,65, Japan, >50K
50, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Mexico, <=50K
23, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
32, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,24, Guatemala, <=50K
35, Private, Some-college, Widowed, Other-service, Own-child, White, Male,0,0,35, Cambodia, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Male,0,0,35, China, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Hong, <=50K
45, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, Guatemala, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, France, <=50K
39, Private, Some-college, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Poland, <=50K
30, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,20, Ecuador, >50K
30, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Hong, <=50K
51, Private, Assoc-acdm, Widowed, Exec-managerial, Unmarried, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
55, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Trinadad&Tobago, <=50K
64, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Philippines, <=50K
23, Private, Assoc-voc, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Germany, <=50K
25, Local-gov, Assoc-voc, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, Iran, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Greece, <=50K
19, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Poland, <=50K
51, Self-emp-inc, Some-college, Widowed, Craft-repair, Husband, Other, Male,3855,0,50, Italy, >50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Jamaica, <=50K
32, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,70, Puerto-Rico, >50K
26, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Female,0,0,20, Hungary, <=50K
20, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, Scotland, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,6, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Male,0,0,40, Dominican-Republic, <=50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, France, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Portugal, <=50K
51, Private, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Female,0,1958,40, Columbia, >50K
41, Private, Assoc-acdm, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
20, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,60, Ireland, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Portugal, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Scotland, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
43, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Portugal, <=50K
64, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Scotland, <=50K
50, Local-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,55, Haiti, >50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Portugal, <=50K
