47, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,35, France, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Other-service, Wife, Other, Male,0,0,25, Taiwan, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,54, Vietnam, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,60, India, <=50K
64, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
38, Private, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,45, United-States, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,48, United-States, <=50K
35, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Trinadad&Tobago, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,25, Mexico, <=50K
55, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Laos, >50K
25, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,32, United-States, <=50K
27, Self-emp-inc, Bachelors, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Iran, <=50K
51, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,38, Mexico, <=50K
32, State-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
39, State-gov, Masters, Never-married, Farming-fishing, Husband, White, Female,0,0,20, China, <=50K
30, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Nicaragua, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2419,50, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, France, <=50K
35, Private, Bachelors, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Cambodia, <=50K
52, Local-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,40, Portugal, <=50K
40, Private, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,42, Vietnam, <=50K
21, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,456,0,40, Puerto-Rico, >50K
40, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,80, Greece, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, Hong, <=50K
38, Private, HS-grad, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
41, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, France, >50K
37, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, Scotland, <=50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,32, United-States, <=50K
22, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, El-Salvador, <=50K
28, Federal-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Guatemala, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, Philippines, >50K
26, Private, Bachelors, Never-married, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,5356,0,50, United-States, <=50K
57, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Poland, <=50K
46, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,38, England, >50K
29, Private, HS-grad, Separated, Craft-repair, Husband, White, Female,0,1868,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, Ecuador, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Thailand, <=50K
64, Self-emp-not-inc, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Male,0,0,7, United-States, <=50K
19, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,50, United-States, >50K
30, Local-gov, Some-college, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
60, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, >50K
42, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, France, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, England, >50K
41, State-gov, HS-grad, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
34, State-gov, Assoc-acdm, Never-married, Craft-repair, Own-child, White, Male,0,1658,45, Jamaica, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
38, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, Germany, <=50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,42, France, <=50K
36, Private, Assoc-acdm, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, Jamaica, <=50K
57, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Male,0,0,38, Portugal, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, >50K
45, Self-emp-inc, Masters, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,1594,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,48, United-States, >50K
29, Private, 11th, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,45, France, <=50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1977,45, Japan, >50K
69, Private, Some-college, Separated, Prof-specialty, Not-in-family, White, Male,0,0,12, India, <=50K
46, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,60, United-States, <=50K
21, Private, Some-college, Divorced, Farming-fishing, Own-child, White, Female,0,0,54, England, <=50K
46, Self-emp-inc, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,50, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,52, United-States, <=50K
51, Private, Bachelors, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Puerto-Rico, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,25, Italy, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,2520,0,50, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States, >50K
28, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, <=50K
34, Self-emp-not-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Vietnam, <=50K
42, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, Portugal, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hong, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, >50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Columbia, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Poland, <=50K
32, Private, HS-grad, Separated, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,70, Outlying-US(Guam-USVI-etc), >50K
34, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,40, Cambodia, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, >50K
41, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, <=50K
29, Private, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,36, China, <=50K
41, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,45, Iran, >50K
45, Federal-gov, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,35, Portugal, <=50K
32, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
36, Private, Masters, Never-married, Sales, Not-in-family, Black, Female,0,0,35, United-States, <=50K
52, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,48, Jamaica, >50K
23, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
25, Private, Assoc-voc, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Tech-support, Unmarried, Black, Female,0,0,35, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
36, Local-gov, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, <=50K
23, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,4650,0,40, China, <=50K
65, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, >50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
39, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
34, State-gov, Bachelors, Never-married, Protective-serv, Not-in-family, White, Female,6670,0,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,2426,45, Philippines, >50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,24, Italy, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, China, >50K
58, Private, Bachelors, Widowed, Handlers-cleaners, Not-in-family, White, Female,0,0,20, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Other-relative, Other, Male,0,0,60, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Male,0,0,50, United-States, <=50K
44, Private, Masters, Separated, Adm-clerical, Not-in-family, Black, Female,0,1740,40, United-States, <=50K
55, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
26, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
32, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, Peru, <=50K
27, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, >50K
51, Private, Assoc-voc, Divorced, Adm-clerical, Wife, White, Male,0,0,35, Ecuador, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Own-child, White, Male,0,0,16, South, <=50K
25, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, <=50K
39, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,7687,0,52, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,30, Japan, <=50K
49, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Germany, <=50K
21, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Peru, <=50K
27, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,65, United-States, >50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Philippines, <=50K
20, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,30, Peru, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Jamaica, <=50K
67, State-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,11, Laos, <=50K
56, Local-gov, Some-college, Separated, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
