35, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1898,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, Vietnam, >50K
27, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, >50K
49, Private, Prof-school, Never-married, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,30, India, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, State-gov, Assoc-acdm, Never-married, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,24, United-States, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, United-States, <=50K
63, State-gov, 10th, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,10, United-States, <=50K
39, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, Canada, <=50K
21, Local-gov, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1976,45, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
38, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,60, United-States, <=50K
26, Private, 11th, Separated, Adm-clerical, Own-child, Black, Female,0,0,15, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Male,7687,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,42, United-States, >50K
44, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,7687,0,40, United-States, >50K
29, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Masters, Married-civ-spouse, Farming-fishing, Own-child, Black, Female,0,0,35, United-States, <=50K
46, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
19, Local-gov, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,20, United-States, >50K
47, Self-emp-inc, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,44, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,30, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,80, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,54, United-States, <=50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,40, United-States, >50K
46, Private, Some-college, Widowed, Adm-clerical, Unmarried, White, Male,0,0,40, Mexico, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, <=50K
48, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
40, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, Mexico, >50K
43, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Mexico, <=50K
45, Private, 7th-8th, Divorced, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Local-gov, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,12, United-States, <=50K
27, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,45, United-States, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, >50K
41, Local-gov, 10th, Married-civ-spouse, Tech-support, Other-relative, Black, Male,0,0,36, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
31, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Other-relative, White, Female,0,0,45, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
58, Local-gov, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,60, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,0,65, United-States, >50K
53, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,35, United-States, <=50K
56, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, Portugal, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,35, United-States, <=50K
69, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,2569,0,40, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Female,4608,0,60, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
28, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,2324,0,40, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, >50K
21, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,65, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States, >50K
53, Local-gov, Bachelors, Widowed, Adm-clerical, Husband, White, Male,0,1668,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Private, Some-college, Separated, Exec-managerial, Unmarried, White, Female,0,0,38, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,20, United-States, <=50K
42, Local-gov, 11th, Never-married, Adm-clerical, Husband, White, Male,7298,0,45, United-States, <=50K
57, Self-emp-inc, HS-grad, Divorced, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Divorced, Prof-specialty, Husband, White, Male,0,1977,40, United-States, <=50K
46, Private, Bachelors, Divorced, Transport-moving, Husband, White, Female,0,0,50, United-States, <=50K
46, Private, Prof-school, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, >50K
26, Private, Some-college, Separated, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Other-relative, White, Male,0,0,37, United-States, <=50K
18, Private, 11th, Never-married, Adm-clerical, Unmarried, White, Male,0,0,15, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,5178,0,35, United-States, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,47, Mexico, >50K
37, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,24, United-States, <=50K
27, Private, 7th-8th, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,40, United-States, >50K
53, Local-gov, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,35, United-States, <=50K
50, Private, Prof-school, Divorced, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
21, Private, 12th, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Husband, Other, Female,0,1902,40, Taiwan, >50K
24, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Sales, Not-in-family, Black, Female,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,20, United-States, <=50K
37, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
30, Private, 11th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
35, Private, Prof-school, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, >50K
33, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
34, Local-gov, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
37, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
57, Self-emp-inc, 9th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,48, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
44, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
63, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,1902,50, United-States, <=50K
42, Private, Bachelors, Separated, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1976,50, United-States, >50K
43, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
21, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, >50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,1897,50, United-States, <=50K
38, Private, Bachelors, Divorced, Priv-house-serv, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
48, Local-gov, Some-college, Divorced, Tech-support, Own-child, White, Female,0,0,38, United-States, >50K
48, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
26, Private, 1st-4th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, <=50K
41, Private, Bachelors, Divorced, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, >50K
46, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,1977,54, Canada, >50K
38, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Assoc-acdm, Never-married, Craft-repair, Other-relative, White, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
21, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,20, Scotland, <=50K
33, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Male,0,0,48, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1887,35, United-States, <=50K
40, Private, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,80, United-States, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,25, Mexico, <=50K
38, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, Black, Male,0,0,40, United-States, <=50K
30, Federal-gov, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
28, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, China, <=50K
48, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,7687,0,40, Cuba, >50K
82, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,20, United-States, >50K
57, Private, Bachelors, Widowed, Other-service, Wife, White, Female,0,0,40, Germany, <=50K
