36, Private, HS-grad, Divorced, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, Cuba, <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, South, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,14083,0,50, United-States, >50K
21, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,42, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, Poland, <=50K
61, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Iran, <=50K
44, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
31, Self-emp-not-inc, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Separated, Sales, Own-child, Asian-Pac-Islander, Male,0,0,38, United-States, <=50K
44, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
52, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
21, Private, Doctorate, Never-married, Craft-repair, Other-relative, Other, Male,0,0,40, United-States, <=50K
63, Self-emp-not-inc, Masters, Never-married, Sales, Husband, White, Male,0,0,40, Hong, >50K
43, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,27, United-States, <=50K
65, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, White, Male,3451,0,40, United-States, <=50K
66, Local-gov, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, South, >50K
29, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,80, United-States, >50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
35, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
68, Self-emp-inc, Bachelors, Widowed, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,3567,40, Outlying-US(Guam-USVI-etc), <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1977,50, United-States, >50K
57, Local-gov, HS-grad, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,30, Honduras, <=50K
55, Federal-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Local-gov, Prof-school, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, 10th, Married-civ-spouse, Sales, Husband, White, Male,4099,0,45, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,50, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,20, United-States, <=50K
69, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
64, Federal-gov, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Own-child, Other, Male,0,0,30, Portugal, <=50K
46, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, United-States, <=50K
55, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, Black, Male,0,0,40, Italy, >50K
55, Federal-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
20, Private, Masters, Never-married, Sales, Own-child, White, Male,0,0,35, Germany, <=50K
38, Private, Bachelors, Divorced, Other-service, Wife, White, Female,0,0,40, India, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, <=50K
72, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, Honduras, <=50K
19, Private, 12th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,15, Philippines, <=50K
57, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, >50K
31, Federal-gov, Some-college, Never-married, Tech-support, Wife, White, Female,0,0,35, Poland, <=50K
37, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,54, United-States, >50K
60, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1887,40, Dominican-Republic, >50K
60, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Yugoslavia, >50K
44, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Greece, >50K
64, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, Portugal, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Female,0,0,30, United-States, <=50K
30, Private, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1724,48, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
61, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States, >50K
60, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Ecuador, <=50K
31, Private, HS-grad, Divorced, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
36, Local-gov, Assoc-acdm, Divorced, Other-service, Unmarried, Other, Female,0,0,40, United-States, <=50K
63, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
57, Federal-gov, HS-grad, Married-spouse-absent, Sales, Husband, Other, Male,0,1902,40, United-States, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Greece, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Philippines, >50K
51, Federal-gov, Some-college, Divorced, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,44, Taiwan, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
58, Private, Masters, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,99999,0,45, United-States, >50K
24, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,15, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,66, United-States, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States, >50K
31, Private, Some-college, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,43, South, <=50K
65, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,30, Mexico, <=50K
31, Private, HS-grad, Separated, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
47, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,65, Cuba, <=50K
51, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,99999,0,70, China, >50K
69, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,20, Germany, <=50K
39, Federal-gov, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-spouse-absent, Prof-specialty, Husband, White, Female,0,0,40, United-States, >50K
47, Federal-gov, 10th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, India, <=50K
43, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Scotland, <=50K
18, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
64, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, Hong, <=50K
33, Private, Bachelors, Never-married, Exec-managerial, Own-child, Other, Male,0,0,40, Peru, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Portugal, <=50K
30, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,15, England, <=50K
26, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
41, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, >50K
25, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
51, Federal-gov, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, Some-college, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
71, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
63, Federal-gov, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,35, United-States, >50K
30, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,70, United-States, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, United-States, <=50K
27, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Divorced, Protective-serv, Unmarried, White, Female,0,1633,38, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,2118,20, United-States, >50K
25, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
50, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,15024,0,50, Japan, >50K
22, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,30, Japan, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Poland, <=50K
75, Private, Prof-school, Widowed, Sales, Not-in-family, White, Female,0,0,15, South, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,4657,0,50, United-States, <=50K
27, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Greece, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, China, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
