25, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
38, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Peru, <=50K
38, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,48, Laos, >50K
37, State-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Hungary, <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,1887,60, Portugal, >50K
23, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,35, Scotland, <=50K
27, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Germany, <=50K
58, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, France, <=50K
56, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, India, <=50K
25, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,30, Italy, <=50K
36, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,60, Dominican-Republic, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Mexico, >50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, Ecuador, <=50K
27, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Canada, <=50K
43, Private, Bachelors, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Ireland, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,20, France, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,160,0,55, Outlying-US(Guam-USVI-etc), <=50K
33, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Honduras, >50K
26, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Portugal, <=50K
36, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,40, Puerto-Rico, >50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
29, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, Canada, <=50K
46, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Puerto-Rico, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Own-child, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
58, Private, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
41, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
72, Federal-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,16, India, >50K
53, State-gov, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, Portugal, <=50K
25, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
37, Private, Masters, Never-married, Sales, Unmarried, Other, Female,0,0,40, South, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Transport-moving, Husband, Black, Male,0,0,54, Guatemala, <=50K
26, Local-gov, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Jamaica, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,50, Taiwan, <=50K
47, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,60, Columbia, <=50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,15, Honduras, <=50K
39, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, <=50K
37, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, Thailand, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Germany, <=50K
30, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Other-relative, Asian-Pac-Islander, Male,0,0,99, Cuba, <=50K
56, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Guatemala, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Poland, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Honduras, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,40, Haiti, >50K
43, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
43, State-gov, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Greece, <=50K
37, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Honduras, >50K
26, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Other, Male,0,2001,40, Vietnam, <=50K
34, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, Haiti, <=50K
28, State-gov, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
49, Federal-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
27, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Other, Female,0,0,35, Germany, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,35, India, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
43, Private, HS-grad, Separated, Transport-moving, Wife, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
40, Private, Prof-school, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,65, Portugal, >50K
37, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, China, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,1902,40, Canada, >50K
30, State-gov, Masters, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
31, Private, Assoc-voc, Widowed, Prof-specialty, Husband, White, Male,0,0,50, Columbia, <=50K
29, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Honduras, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Honduras, >50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Columbia, >50K
62, Private, Masters, Divorced, Prof-specialty, Wife, Black, Female,0,0,20, England, <=50K
63, Private, Bachelors, Divorced, Sales, Unmarried, White, Female,0,0,40, Canada, <=50K
40, Private, Assoc-voc, Divorced, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Wife, White, Male,0,0,40, Greece, <=50K
51, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Ireland, >50K
62, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Honduras, >50K
40, Private, Some-college, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Male,0,0,20, Greece, <=50K
50, Private, 9th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
32, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Philippines, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,45, Philippines, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, Cambodia, <=50K
50, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, India, <=50K
42, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, India, >50K
31, Federal-gov, Bachelors, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, Canada, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,5157,0,38, Iran, <=50K
46, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, Philippines, >50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, Nicaragua, <=50K
23, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Scotland, <=50K
28, Local-gov, Some-college, Never-married, Exec-managerial, Wife, Other, Female,0,0,20, Germany, <=50K
28, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Hungary, >50K
60, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Divorced, Craft-repair, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
39, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
32, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,42, Thailand, <=50K
35, Private, Doctorate, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Italy, <=50K
24, Private, Some-college, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,15, Cuba, <=50K
33, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Thailand, <=50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Cambodia, >50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,40, Columbia, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,4066,0,48, South, >50K
60, Private, Masters, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Male,0,0,40, China, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,24, El-Salvador, <=50K
62, Private, Some-college, Married-civ-spouse, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
48, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,50, Germany, <=50K
56, Private, 11th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,16, Cambodia, <=50K
30, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Ireland, <=50K
32, Private, HS-grad, Divorced, Exec-managerial, Own-child, Black, Female,2875,0,40, France, <=50K
51, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, Dominican-Republic, <=50K
57, Private, HS-grad, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,30, Portugal, <=50K
45, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Peru, >50K
51, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, Vietnam, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
24, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, Iran, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,4386,0,30, Ireland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,15024,0,50, Italy, >50K
33, Private, Masters, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,60, Philippines, >50K
54, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
81, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Hong, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, France, <=50K
29, Private, 11th, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Yugoslavia, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Nicaragua, >50K
28, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
56, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
72, Private, HS-grad, Widowed, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Italy, <=50K
19, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,24, France, <=50K
32, Private, HS-grad, Divorced, Transport-moving, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, India, <=50K
64, Self-emp-not-inc, HS-grad, Divorced, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,16, Poland, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,65, Haiti, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,32, Yugoslavia, <=50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Male,0,0,75, France, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,1977,40, Outlying-US(Guam-USVI-etc), >50K
34, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,5013,0,40, France, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,40, Italy, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,20, Trinadad&Tobago, >50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Puerto-Rico, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
18, Local-gov, 11th, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Ecuador, <=50K
36, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,30, Trinadad&Tobago, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, Cuba, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,3103,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Sales, Own-child, Black, Male,0,0,28, Guatemala, <=50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
33, Local-gov, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Greece, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, Ireland, >50K
26, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,25, Scotland, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
30, Local-gov, Some-college, Never-married, Sales, Own-child, Other, Female,0,0,40, Japan, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Ireland, >50K
44, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,54, Germany, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Yugoslavia, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
47, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
61, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Scotland, <=50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, India, >50K
40, Private, HS-grad, Never-married, Other-service, Own-child, Black, Male,0,0,30, Puerto-Rico, <=50K
63, Private, Some-college, Separated, Adm-clerical, Unmarried, Other, Female,0,0,16, Portugal, <=50K
35, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Yugoslavia, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,15024,0,60, Cambodia, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
23, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, England, <=50K
45, Local-gov, 12th, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Philippines, >50K
45, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,86, Laos, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
18, Private, 12th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,20, England, <=50K
19, Private, 12th, Never-married, Sales, Not-in-family, White, Male,0,0,60, Honduras, <=50K
