22, Private, Masters, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,15, United-States, <=50K
41, Private, HS-grad, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Mexico, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Divorced, Transport-moving, Wife, White, Female,0,0,50, United-States, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,14274,0,40, United-States, >50K
69, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,44, United-States, >50K
63, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
40, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
71, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,8, United-States, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, >50K
27, Private, 9th, Never-married, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
37, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,7294,0,54, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
32, Local-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
72, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,9, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,4176,0,40, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, >50K
55, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
32, Federal-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Male,0,0,60, United-States, >50K
38, Federal-gov, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12, United-States, <=50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Husband, Other, Male,0,0,30, Mexico, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
21, Federal-gov, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,2022,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Laos, <=50K
25, Private, Some-college, Never-married, Tech-support, Other-relative, White, Female,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
46, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,13757,0,48, United-States, >50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
52, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Divorced, Tech-support, Own-child, White, Female,0,0,30, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Federal-gov, HS-grad, Never-married, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
29, Local-gov, Some-college, Separated, Sales, Wife, White, Female,7172,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
45, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
23, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, United-States, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Wife, White, Female,0,0,15, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,38, Jamaica, <=50K
38, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Mexico, <=50K
67, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, >50K
24, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
28, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,80, Germany, >50K
32, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-acdm, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
57, Private, Bachelors, Separated, Tech-support, Not-in-family, White, Male,46818,0,60, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
30, Private, 10th, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
32, State-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1977,60, United-States, >50K
52, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Male,0,0,42, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Other-relative, Black, Male,0,0,40, Jamaica, <=50K
45, Local-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
48, Private, Bachelors, Separated, Other-service, Not-in-family, White, Male,0,0,50, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
49, Local-gov, HS-grad, Divorced, Craft-repair, Unmarried, White, Female,0,0,38, Germany, <=50K
31, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,50, United-States, <=50K
62, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,30, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
49, Private, Some-college, Widowed, Tech-support, Own-child, Black, Female,0,0,40, United-States, <=50K
48, Federal-gov, HS-grad, Separated, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,20, United-States, >50K
40, Private, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,40, England, <=50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1364,45, United-States, >50K
57, Self-emp-inc, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,1902,50, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
61, Private, 7th-8th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,42, United-States, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,37, United-States, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Vietnam, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
39, Private, 5th-6th, Divorced, Sales, Wife, White, Female,0,0,20, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
18, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Mexico, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Other-relative, White, Female,0,0,40, United-States, <=50K
38, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
51, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Puerto-Rico, <=50K
53, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,25, United-States, >50K
21, State-gov, Bachelors, Never-married, Transport-moving, Unmarried, White, Female,4386,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,75, United-States, >50K
32, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, >50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, >50K
31, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,2266,0,40, United-States, >50K
32, Private, HS-grad, Never-married, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Local-gov, Bachelors, Separated, Exec-managerial, Wife, Black, Female,7298,0,49, United-States, >50K
27, Private, Bachelors, Never-married, Tech-support, Wife, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,14501,0,40, United-States, >50K
19, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
40, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,3325,0,65, United-States, >50K
56, Private, HS-grad, Separated, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, <=50K
43, Self-emp-inc, Bachelors, Divorced, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
66, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,14334,0,20, United-States, >50K
58, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
36, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,36, Portugal, <=50K
47, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,27, United-States, <=50K
68, Private, Assoc-voc, Never-married, Other-service, Not-in-family, White, Female,0,0,10, United-States, <=50K
61, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
47, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
48, State-gov, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7687,0,50, United-States, >50K
72, Private, HS-grad, Never-married, Other-service, Wife, White, Male,0,0,10, United-States, <=50K
26, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
24, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
48, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
29, Local-gov, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
