51, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
29, Local-gov, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Peru, <=50K
56, Private, Assoc-acdm, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,70, Yugoslavia, <=50K
24, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
28, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1977,35, France, <=50K
37, State-gov, Some-college, Divorced, Transport-moving, Unmarried, Other, Female,2402,0,40, Yugoslavia, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Hungary, <=50K
64, Private, HS-grad, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, Puerto-Rico, <=50K
35, Private, Masters, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
75, Private, Bachelors, Separated, Prof-specialty, Husband, Other, Male,0,2168,29, Canada, <=50K
34, Private, Masters, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1740,45, Ireland, <=50K
41, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,15, Ecuador, <=50K
46, Private, HS-grad, Divorced, Sales, Wife, Black, Male,0,0,40, Cuba, <=50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Hungary, >50K
28, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Thailand, >50K
23, Private, Bachelors, Never-married, Tech-support, Not-in-family, Other, Female,0,0,40, Japan, <=50K
58, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,50, Peru, >50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Japan, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Other-service, Wife, Other, Female,0,0,20, Hong, <=50K
33, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
30, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Cambodia, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
24, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Jamaica, <=50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
71, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Thailand, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,5178,0,40, Columbia, >50K
24, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, <=50K
47, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, >50K
57, Private, Masters, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1698,45, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,45, South, <=50K
24, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,70, Holand-Netherlands, >50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Iran, <=50K
54, Local-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
25, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Laos, <=50K
57, Private, Bachelors, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
33, Self-emp-inc, Some-college, Separated, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
73, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,4264,0,20, Yugoslavia, >50K
39, Private, Assoc-acdm, Divorced, Adm-clerical, Not-in-family, Other, Female,0,1737,40, United-States, <=50K
39, State-gov, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Black, Male,3372,0,70, Ireland, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Other-relative, Black, Male,0,0,80, Dominican-Republic, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
58, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,44, Ecuador, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Taiwan, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Ireland, >50K
58, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,40, China, <=50K
46, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, >50K
37, Private, Assoc-voc, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
35, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Scotland, <=50K
50, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
31, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,7687,0,50, Iran, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,36, Italy, <=50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Mexico, >50K
18, Local-gov, Assoc-acdm, Never-married, Transport-moving, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
51, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,35, Columbia, <=50K
26, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,45, Vietnam, <=50K
34, Private, HS-grad, Divorced, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Japan, <=50K
44, State-gov, 9th, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Columbia, <=50K
32, Self-emp-not-inc, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Holand-Netherlands, >50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Philippines, <=50K
64, Local-gov, 5th-6th, Never-married, Prof-specialty, Husband, Black, Male,0,0,16, Japan, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Haiti, <=50K
19, Private, 11th, Divorced, Other-service, Own-child, Black, Female,0,0,25, Columbia, <=50K
45, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Vietnam, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Cambodia, <=50K
45, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Japan, >50K
33, Private, 12th, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, >50K
36, Private, HS-grad, Divorced, Sales, Unmarried, Black, Female,0,0,40, Haiti, <=50K
28, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Male,0,0,50, Mexico, <=50K
63, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,29, El-Salvador, >50K
38, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,50, Dominican-Republic, <=50K
68, Private, HS-grad, Divorced, Protective-serv, Not-in-family, Other, Female,822,0,40, England, <=50K
24, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, Haiti, >50K
42, Private, HS-grad, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Hungary, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Taiwan, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,15024,0,40, Hungary, >50K
46, Federal-gov, 1st-4th, Divorced, Adm-clerical, Wife, White, Female,0,0,50, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
60, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, <=50K
50, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,50, Honduras, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Other, Female,0,0,40, England, <=50K
20, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,35, France, >50K
20, State-gov, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
26, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Canada, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, England, <=50K
28, Local-gov, Some-college, Never-married, Tech-support, Wife, Black, Female,0,0,35, Cambodia, <=50K
44, State-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, India, >50K
47, Private, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,29, England, <=50K
58, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Germany, <=50K
26, Private, 11th, Never-married, Other-service, Own-child, Other, Female,0,0,20, Ireland, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, Other, Male,0,0,40, Holand-Netherlands, <=50K
20, Private, Some-college, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Trinadad&Tobago, <=50K
25, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,45, Portugal, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Laos, >50K
39, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Canada, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
34, Private, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,29, Haiti, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
51, Private, Prof-school, Divorced, Sales, Husband, Other, Female,99999,0,50, Thailand, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, France, >50K
33, Private, Bachelors, Never-married, Tech-support, Not-in-family, Black, Female,0,1978,40, Hungary, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,54, Laos, >50K
21, Private, 11th, Never-married, Other-service, Not-in-family, Other, Female,0,0,29, India, <=50K
27, Private, HS-grad, Divorced, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,50, Thailand, >50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,44, Haiti, <=50K
48, Private, 10th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Holand-Netherlands, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Germany, >50K
35, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
42, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Greece, >50K
41, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1683,50, Guatemala, <=50K
18, Private, HS-grad, Never-married, Protective-serv, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Greece, <=50K
36, Private, 11th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,29, Thailand, <=50K
32, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,1902,54, Vietnam, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
26, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,42, Thailand, <=50K
47, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,1977,45, Hong, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,20, United-States, <=50K
54, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Female,0,2746,40, El-Salvador, >50K
41, Private, HS-grad, Widowed, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
55, Local-gov, Masters, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,45, Thailand, >50K
50, Local-gov, Some-college, Divorced, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Scotland, <=50K
43, Local-gov, 7th-8th, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Cuba, <=50K
26, Private, Some-college, Never-married, Exec-managerial, Own-child, Other, Female,0,0,35, Iran, <=50K
74, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,20, Ecuador, <=50K
19, Private, HS-grad, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
27, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
50, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
48, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hungary, >50K
49, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7298,0,60, Taiwan, >50K
49, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Italy, <=50K
32, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Canada, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Italy, <=50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
22, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,1734,29, Canada, <=50K
28, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
26, State-gov, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,29, Trinadad&Tobago, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Germany, <=50K
46, State-gov, 1st-4th, Widowed, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,32, Japan, <=50K
58, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, <=50K
63, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,40, Cambodia, <=50K
21, Private, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, Haiti, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Japan, <=50K
58, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Hong, <=50K
23, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
44, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,0,0,40, Vietnam, <=50K
31, Local-gov, Bachelors, Married-spouse-absent, Exec-managerial, Wife, Other, Male,0,0,40, Mexico, >50K
51, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Honduras, >50K
