47, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
26, Private, Prof-school, Never-married, Prof-specialty, Husband, Black, Male,5420,0,69, Columbia, >50K
42, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Cuba, <=50K
50, Private, 9th, Divorced, Other-service, Not-in-family, White, Female,0,0,45, Ecuador, <=50K
45, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
42, Local-gov, 9th, Divorced, Prof-specialty, Unmarried, Other, Female,0,0,40, France, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,15, France, <=50K
42, Private, Masters, Never-married, Tech-support, Not-in-family, Black, Male,0,0,50, Italy, <=50K
43, Private, Some-college, Separated, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, >50K
56, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Iran, >50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,70, Trinadad&Tobago, <=50K
31, State-gov, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Cuba, <=50K
29, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
42, Self-emp-not-inc, Masters, Divorced, Craft-repair, Unmarried, Other, Male,0,0,45, Taiwan, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1579,40, Guatemala, >50K
27, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Guatemala, <=50K
49, State-gov, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, India, <=50K
54, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, England, <=50K
33, Private, Bachelors, Divorced, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,90, South, <=50K
47, Local-gov, Doctorate, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,1887,40, Scotland, >50K
36, Federal-gov, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
53, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, >50K
18, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,35, Japan, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Male,0,0,50, Nicaragua, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,80, Columbia, <=50K
29, Private, Prof-school, Married-spouse-absent, Handlers-cleaners, Wife, Other, Male,0,0,35, China, <=50K
31, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Ireland, <=50K
26, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, India, <=50K
38, Private, 11th, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Honduras, <=50K
41, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,60, Peru, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,48, Haiti, <=50K
28, Private, Assoc-voc, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Hong, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Haiti, <=50K
36, Self-emp-not-inc, Bachelors, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
40, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Honduras, <=50K
26, Private, HS-grad, Never-married, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,3428,0,40, Haiti, >50K
57, Self-emp-not-inc, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,50, Cuba, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,3064,0,40, Japan, >50K
44, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,48, Iran, <=50K
48, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,4144,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
26, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,45, Vietnam, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
54, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
37, Local-gov, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,50, Philippines, <=50K
34, Federal-gov, Assoc-acdm, Never-married, Farming-fishing, Wife, White, Male,0,0,40, Thailand, <=50K
23, Self-emp-not-inc, Some-college, Never-married, Farming-fishing, Own-child, Other, Female,0,0,35, Jamaica, <=50K
40, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,45, Germany, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,70, Outlying-US(Guam-USVI-etc), >50K
52, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, Germany, >50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, >50K
22, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,10, Haiti, <=50K
46, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Wife, Black, Female,0,0,40, Columbia, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Thailand, <=50K
23, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Own-child, Black, Male,0,0,25, Greece, <=50K
23, Local-gov, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
48, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,15, Ireland, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,35, Yugoslavia, >50K
28, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
43, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, <=50K
54, Federal-gov, 7th-8th, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,45, Puerto-Rico, <=50K
38, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, South, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, England, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Taiwan, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,10, Vietnam, <=50K
43, Private, Some-college, Divorced, Sales, Husband, Black, Female,0,1887,50, Thailand, >50K
19, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Iran, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
42, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,60, United-States, >50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
41, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
18, Local-gov, 11th, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,15, Jamaica, <=50K
32, State-gov, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Hong, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
41, Private, Bachelors, Separated, Transport-moving, Husband, White, Male,0,1653,45, Yugoslavia, <=50K
19, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
26, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Cambodia, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
37, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, >50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Haiti, <=50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Poland, >50K
60, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Haiti, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, France, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Poland, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Own-child, Other, Female,0,0,40, Vietnam, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
41, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
34, Local-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,2314,50, Hong, <=50K
53, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
42, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,60, Jamaica, >50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,50, China, >50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Columbia, <=50K
27, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,1514,20, Canada, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Thailand, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
46, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Guatemala, <=50K
52, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Laos, >50K
27, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,35, Peru, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,25, India, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, >50K
31, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,44, Philippines, <=50K
64, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Canada, <=50K
28, Private, Some-college, Separated, Craft-repair, Husband, Black, Male,0,0,40, Vietnam, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
39, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Wife, Black, Male,0,0,40, Peru, >50K
41, Self-emp-not-inc, Assoc-acdm, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
26, Private, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,15, France, <=50K
40, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,40, Nicaragua, >50K
17, Private, 11th, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Ireland, <=50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
54, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,45, Puerto-Rico, <=50K
32, Local-gov, Some-college, Widowed, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, >50K
38, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,55, Columbia, >50K
67, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,16249,0,60, Nicaragua, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
27, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, Black, Male,0,0,40, Scotland, >50K
41, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7298,0,40, El-Salvador, >50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,7687,0,45, Outlying-US(Guam-USVI-etc), >50K
50, Private, HS-grad, Never-married, Craft-repair, Husband, White, Female,0,0,50, Guatemala, >50K
38, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,3437,0,30, Hong, <=50K
43, State-gov, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Cambodia, <=50K
35, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,54, Ecuador, <=50K
18, Private, Some-college, Never-married, Craft-repair, Own-child, Other, Female,0,0,30, South, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,65, Nicaragua, >50K
37, State-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Asian-Pac-Islander, Male,0,0,38, China, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,25, Laos, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Nicaragua, >50K
55, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,35, Iran, >50K
38, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,80, England, <=50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, <=50K
52, Private, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Puerto-Rico, <=50K
29, Private, Assoc-acdm, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,50, Portugal, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, India, <=50K
28, Private, Some-college, Widowed, Sales, Unmarried, White, Male,0,0,50, Haiti, >50K
36, State-gov, Masters, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,40, Cuba, <=50K
29, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Philippines, >50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,54, Canada, >50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,4, Portugal, <=50K
27, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, Greece, <=50K
39, Private, Prof-school, Separated, Exec-managerial, Not-in-family, Black, Female,4584,0,22, Portugal, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,80, Yugoslavia, >50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,45, Haiti, <=50K
38, Private, HS-grad, Divorced, Transport-moving, Husband, White, Male,3224,0,84, England, >50K
39, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Cambodia, <=50K
31, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,70, Haiti, >50K
40, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, England, >50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Ireland, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Yugoslavia, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
41, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Iran, >50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, >50K
74, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,32, El-Salvador, <=50K
20, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
37, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,44, Nicaragua, <=50K
43, Self-emp-inc, Bachelors, Separated, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Philippines, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Dominican-Republic, <=50K
62, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,16, Canada, <=50K
