47, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,1887,50, Cuba, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Dominican-Republic, <=50K
48, Self-emp-inc, Bachelors, Divorced, Transport-moving, Not-in-family, Black, Female,99999,0,80, Honduras, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Own-child, Other, Male,0,0,40, Philippines, <=50K
37, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,40, Thailand, <=50K
32, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Greece, <=50K
24, Private, Prof-school, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Nicaragua, <=50K
36, Private, Some-college, Never-married, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,3325,0,40, Yugoslavia, <=50K
29, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Thailand, <=50K
19, Private, Bachelors, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,27, South, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
28, Private, 10th, Never-married, Adm-clerical, Unmarried, Black, Male,0,0,30, South, <=50K
28, Private, 5th-6th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
43, Private, HS-grad, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,37, Greece, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, England, <=50K
49, Private, HS-grad, Divorced, Farming-fishing, Husband, Other, Male,0,0,40, Vietnam, <=50K
27, Private, 12th, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,20, India, <=50K
36, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, Taiwan, <=50K
59, Private, Some-college, Separated, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Cambodia, <=50K
24, Private, 12th, Never-married, Other-service, Unmarried, White, Female,0,0,40, Guatemala, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,6515,0,54, Hungary, <=50K
42, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,1975,72, Hungary, >50K
43, Private, Assoc-voc, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Honduras, <=50K
41, Local-gov, Masters, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,2408,0,40, Poland, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,40, France, <=50K
33, Private, Bachelors, Divorced, Exec-managerial, Wife, Asian-Pac-Islander, Female,0,0,30, Poland, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,40, India, <=50K
27, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Columbia, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,40, Philippines, >50K
49, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
37, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,48, Dominican-Republic, <=50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,35, South, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Trinadad&Tobago, <=50K
45, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,15024,0,50, Philippines, >50K
30, Private, 10th, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,40, England, >50K
36, Private, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
51, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), >50K
49, Private, 1st-4th, Separated, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,34, Thailand, <=50K
29, Private, 10th, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Trinadad&Tobago, <=50K
25, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Male,0,0,40, Scotland, <=50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, Germany, <=50K
37, Private, Some-college, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,50, Vietnam, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Male,0,0,60, Philippines, <=50K
43, Private, Masters, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Laos, >50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, Puerto-Rico, <=50K
41, Federal-gov, Some-college, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,50, Hong, <=50K
30, Private, HS-grad, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
27, Private, 11th, Never-married, Sales, Unmarried, White, Male,0,0,43, Thailand, <=50K
29, Federal-gov, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,30, Guatemala, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Mexico, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,28, Hong, <=50K
49, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Haiti, >50K
75, Self-emp-not-inc, HS-grad, Widowed, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,8, South, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Cuba, <=50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, El-Salvador, >50K
52, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Mexico, >50K
40, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
27, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Other, Female,0,0,40, Portugal, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,54, Ecuador, <=50K
47, Federal-gov, Masters, Divorced, Exec-managerial, Husband, Black, Male,41864,0,50, Trinadad&Tobago, >50K
30, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Female,0,0,5, Ireland, <=50K
54, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,99999,0,35, China, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,1844,50, Portugal, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,4853,0,50, China, >50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Germany, >50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Italy, >50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
39, Private, 10th, Never-married, Tech-support, Unmarried, Black, Female,7298,0,40, Hong, >50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Nicaragua, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,20, Nicaragua, <=50K
52, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Germany, >50K
28, State-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, Dominican-Republic, <=50K
60, Self-emp-not-inc, Prof-school, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, Laos, >50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,500,0,50, Ecuador, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
22, Private, Masters, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Mexico, <=50K
34, Federal-gov, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
32, Local-gov, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
55, Private, 7th-8th, Widowed, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, Mexico, <=50K
19, Private, Some-college, Never-married, Other-service, Husband, Black, Female,0,0,20, Taiwan, <=50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,50, Puerto-Rico, >50K
47, Private, HS-grad, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,45, Honduras, <=50K
31, Private, 7th-8th, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
40, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Poland, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, England, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,27, South, <=50K
76, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Thailand, <=50K
29, Private, 5th-6th, Married-civ-spouse, Priv-house-serv, Own-child, Other, Male,0,0,20, Puerto-Rico, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, China, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Vietnam, >50K
29, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
32, Private, 12th, Divorced, Adm-clerical, Own-child, White, Male,0,0,60, Hong, <=50K
22, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,29, Scotland, <=50K
52, Private, Masters, Married-civ-spouse, Sales, Wife, Black, Female,99999,0,30, Honduras, >50K
23, Self-emp-inc, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,15, Japan, <=50K
68, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,23802,0,40, South, >50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, France, <=50K
26, Private, Some-college, Never-married, Sales, Husband, Other, Female,0,0,40, France, <=50K
52, Private, Masters, Separated, Sales, Wife, Black, Female,0,0,40, Portugal, <=50K
42, Private, 7th-8th, Never-married, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,1729,45, Thailand, <=50K
37, Private, Some-college, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Dominican-Republic, <=50K
19, Private, 11th, Never-married, Sales, Husband, Black, Male,0,0,40, Ecuador, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7298,0,60, Italy, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
46, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,39, Yugoslavia, <=50K
37, Federal-gov, 5th-6th, Married-civ-spouse, Transport-moving, Husband, Other, Male,3103,0,48, England, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, India, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,48, Philippines, >50K
38, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hungary, <=50K
29, Private, 11th, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Jamaica, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, Japan, <=50K
43, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, India, >50K
55, Private, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, Peru, <=50K
37, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Poland, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Sales, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, India, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, Thailand, >50K
19, Private, Some-college, Never-married, Farming-fishing, Own-child, Black, Male,0,0,35, Portugal, <=50K
58, Self-emp-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,50, Greece, <=50K
45, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,35, Japan, <=50K
28, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,85, Vietnam, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, Mexico, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Guatemala, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Japan, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
32, Self-emp-not-inc, Some-college, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,20, Canada, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Vietnam, <=50K
58, Private, Bachelors, Divorced, Sales, Not-in-family, Other, Male,0,0,75, Guatemala, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Poland, <=50K
49, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Unmarried, Black, Female,0,0,35, Thailand, <=50K
37, Private, 10th, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,20, Honduras, <=50K
26, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Ecuador, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, South, <=50K
20, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Honduras, <=50K
45, Private, Doctorate, Never-married, Craft-repair, Unmarried, Other, Male,0,0,45, Laos, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Own-child, White, Female,0,0,35, China, <=50K
31, Local-gov, 10th, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,70, Ecuador, <=50K
18, Private, 12th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,30, France, <=50K
43, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
53, Private, HS-grad, Separated, Craft-repair, Not-in-family, Black, Female,0,0,40, Hungary, <=50K
48, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, France, <=50K
25, Private, Bachelors, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Yugoslavia, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,45, Iran, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,16, South, <=50K
40, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, Cuba, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,3346,0,40, Germany, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,65, Hong, >50K
64, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Female,0,0,50, Thailand, <=50K
31, Private, Masters, Never-married, Other-service, Own-child, Black, Female,0,0,45, Honduras, <=50K
56, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, El-Salvador, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,45, United-States, >50K
