49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, Greece, >50K
30, Self-emp-not-inc, Some-college, Married-spouse-absent, Other-service, Husband, White, Male,0,1740,40, Jamaica, >50K
64, State-gov, Assoc-voc, Widowed, Sales, Unmarried, Black, Female,0,0,40, Cuba, <=50K
47, Local-gov, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
29, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,50, United-States, <=50K
42, Local-gov, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,70, Columbia, <=50K
29, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Sales, Husband, White, Female,0,0,45, Germany, <=50K
57, Private, HS-grad, Married-spouse-absent, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,30, United-States, <=50K
34, Private, 10th, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,45, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Female,8712,0,35, Canada, >50K
47, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Husband, Black, Female,0,0,40, Haiti, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
59, Private, HS-grad, Divorced, Other-service, Wife, White, Female,0,0,35, Italy, <=50K
48, Private, 10th, Never-married, Other-service, Not-in-family, Other, Female,0,0,45, United-States, <=50K
55, Local-gov, Bachelors, Widowed, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
64, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Wife, White, Male,0,0,20, Ireland, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,44, United-States, >50K
51, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,1885,0,40, France, >50K
56, Self-emp-inc, HS-grad, Married-spouse-absent, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, >50K
40, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, Haiti, >50K
21, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
19, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Other, Male,0,0,30, Mexico, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
48, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, United-States, >50K
44, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
32, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
32, Private, 10th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Honduras, <=50K
23, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,42, Laos, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,54, Hungary, <=50K
29, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,40, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,20, Iran, <=50K
41, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
49, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, United-States, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
57, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, >50K
42, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,10, Taiwan, <=50K
30, Local-gov, Masters, Never-married, Prof-specialty, Not-in-family, White, Male,9980,0,50, United-States, >50K
40, Self-emp-not-inc, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, United-States, >50K
30, Private, 10th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,35, United-States, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,54, England, <=50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,40, Poland, >50K
29, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Other, Male,0,0,54, United-States, >50K
44, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
35, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States, <=50K
35, Private, Masters, Divorced, Adm-clerical, Unmarried, White, Female,0,0,37, United-States, <=50K
20, State-gov, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, Taiwan, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,15, Vietnam, <=50K
34, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,20, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,2960,0,40, South, <=50K
42, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,50, Dominican-Republic, <=50K
51, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,60, Dominican-Republic, <=50K
60, Private, Masters, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, India, >50K
30, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2761,0,40, United-States, <=50K
23, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
43, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, China, <=50K
25, Private, Bachelors, Separated, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Widowed, Tech-support, Not-in-family, Black, Female,2402,0,35, United-States, <=50K
28, Federal-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Male,4894,0,40, Poland, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Craft-repair, Wife, White, Male,0,0,25, France, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,20, Italy, <=50K
27, Private, Some-college, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Hong, <=50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Laos, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, Honduras, <=50K
39, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,40, Puerto-Rico, <=50K
25, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, China, >50K
17, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,12, United-States, <=50K
61, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,47, United-States, <=50K
27, Federal-gov, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, >50K
40, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,54, United-States, <=50K
39, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, >50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, United-States, >50K
33, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States, >50K
23, Private, Preschool, Never-married, Other-service, Not-in-family, White, Male,0,0,35, United-States, <=50K
54, Private, Some-college, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, White, Female,0,0,38, Holand-Netherlands, <=50K
37, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7687,0,40, Taiwan, >50K
46, State-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,35, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, United-States, >50K
25, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,40, Columbia, <=50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,47, United-States, >50K
27, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Poland, <=50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,65, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, Philippines, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1882,40, Scotland, >50K
35, Local-gov, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
72, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,2174,0,12, Nicaragua, <=50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, China, <=50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Philippines, >50K
19, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
63, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,12, United-States, <=50K
25, Private, Bachelors, Separated, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States, <=50K
52, Private, Assoc-voc, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Iran, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,4, United-States, <=50K
35, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,50, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2336,0,38, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Columbia, <=50K
24, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Federal-gov, 5th-6th, Never-married, Sales, Not-in-family, White, Male,0,0,16, England, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,28, Guatemala, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,40, Hungary, >50K
32, Private, Some-college, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
24, State-gov, 12th, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,16, El-Salvador, <=50K
37, Local-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
61, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, >50K
27, Private, 7th-8th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, Peru, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,99999,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Male,0,0,45, Puerto-Rico, <=50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,37, Taiwan, <=50K
19, Private, 11th, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, El-Salvador, <=50K
35, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,71, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,20, Taiwan, <=50K
57, Private, 12th, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Laos, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5087,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, <=50K
36, Private, Some-college, Divorced, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
39, Private, HS-grad, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, El-Salvador, >50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
20, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,2174,0,25, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Ecuador, >50K
37, Private, Bachelors, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Self-emp-inc, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, Hungary, <=50K
64, Federal-gov, 10th, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,16, Japan, <=50K
52, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, China, <=50K
