40, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,32, Hungary, <=50K
25, Private, HS-grad, Separated, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
32, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
21, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Female,0,1448,40, Iran, <=50K
46, Private, HS-grad, Divorced, Sales, Wife, White, Male,0,0,50, Holand-Netherlands, <=50K
24, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,99999,0,60, United-States, >50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
50, Private, Masters, Married-civ-spouse, Farming-fishing, Not-in-family, White, Female,0,0,44, United-States, >50K
17, Private, 12th, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,8, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,54, Canada, >50K
55, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,35, Jamaica, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
44, Private, Masters, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,50, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Other-relative, Black, Male,0,0,40, Greece, <=50K
25, Local-gov, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,30, Laos, <=50K
22, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Japan, <=50K
43, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, State-gov, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, Ireland, <=50K
38, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States, >50K
39, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
32, Private, Some-college, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,45, Holand-Netherlands, <=50K
27, Private, Bachelors, Divorced, Protective-serv, Not-in-family, White, Female,0,0,45, United-States, <=50K
34, Self-emp-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
22, Private, 12th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
35, State-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States, <=50K
82, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,10, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,1977,50, India, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Laos, >50K
29, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,70, United-States, <=50K
27, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, England, <=50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Own-child, Black, Female,0,1876,44, France, >50K
66, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, United-States, >50K
37, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,54, United-States, >50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,13, United-States, >50K
34, Federal-gov, Assoc-voc, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
29, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, England, <=50K
45, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Female,3462,0,40, United-States, <=50K
37, Private, Assoc-voc, Divorced, Transport-moving, Not-in-family, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
39, State-gov, 7th-8th, Separated, Other-service, Not-in-family, White, Male,0,0,25, Greece, <=50K
22, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,45, United-States, <=50K
43, Local-gov, 7th-8th, Widowed, Other-service, Unmarried, White, Female,0,0,38, United-States, <=50K
31, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Prof-specialty, Husband, White, Male,0,0,48, Greece, >50K
24, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,9, China, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, 1st-4th, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
23, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Female,5013,0,25, Thailand, >50K
51, Private, Assoc-voc, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, United-States, >50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Jamaica, >50K
51, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Honduras, <=50K
50, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Laos, <=50K
57, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
28, Private, HS-grad, Never-married, Sales, Husband, White, Male,0,0,54, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
28, Local-gov, 11th, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,40, Poland, >50K
37, Local-gov, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,60, United-States, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,0,0,30, Mexico, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Hungary, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, >50K
35, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Japan, <=50K
34, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,40, Canada, <=50K
27, Self-emp-not-inc, Assoc-voc, Divorced, Prof-specialty, Unmarried, White, Female,0,0,15, United-States, <=50K
25, Private, 11th, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,20, Peru, <=50K
38, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
31, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
46, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
33, Private, HS-grad, Never-married, Other-service, Own-child, Black, Female,0,0,35, Columbia, <=50K
81, Self-emp-not-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,17, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, State-gov, Masters, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
35, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,15, United-States, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
70, Self-emp-not-inc, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,20, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
58, Private, HS-grad, Widowed, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,8, United-States, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
33, Private, 11th, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, United-States, >50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,60, Portugal, >50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,48, Holand-Netherlands, <=50K
44, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,17, United-States, <=50K
52, Federal-gov, Assoc-acdm, Separated, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1424,45, United-States, >50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,44, Taiwan, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Portugal, >50K
31, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,7298,0,40, United-States, >50K
36, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, United-States, >50K
33, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,40, Guatemala, >50K
28, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
43, Federal-gov, HS-grad, Never-married, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Divorced, Tech-support, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,40, Mexico, <=50K
65, Private, HS-grad, Widowed, Other-service, Not-in-family, Black, Female,0,0,38, Germany, <=50K
34, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,54, United-States, >50K
34, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1887,50, United-States, >50K
36, Local-gov, Assoc-acdm, Never-married, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Divorced, Sales, Unmarried, White, Male,0,0,40, Holand-Netherlands, <=50K
61, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,38, United-States, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, Ireland, <=50K
42, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,35, Ireland, <=50K
44, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Male,7687,0,40, France, >50K
34, State-gov, Some-college, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,1902,40, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
30, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, Cuba, <=50K
33, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, Yugoslavia, >50K
45, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
44, Private, Some-college, Separated, Sales, Not-in-family, Black, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,35, Cuba, >50K
25, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, State-gov, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,2174,0,20, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Mexico, <=50K
