34, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,7298,0,53, Cuba, >50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Germany, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Other, Male,0,0,8, Poland, <=50K
63, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,25, Columbia, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, South, <=50K
27, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,40, Canada, <=50K
43, Private, Bachelors, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Nicaragua, <=50K
48, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Germany, <=50K
44, Self-emp-inc, HS-grad, Divorced, Protective-serv, Husband, White, Male,0,0,40, Poland, <=50K
28, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,63, Dominican-Republic, >50K
26, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Black, Female,0,0,20, Thailand, <=50K
38, Self-emp-not-inc, Some-college, Never-married, Other-service, Wife, White, Female,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
28, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Hungary, <=50K
57, Private, Masters, Divorced, Handlers-cleaners, Not-in-family, Other, Female,0,0,24, Puerto-Rico, >50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, England, <=50K
36, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Female,0,0,20, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
62, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
28, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, Dominican-Republic, <=50K
28, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,42, Yugoslavia, <=50K
23, Private, Bachelors, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Ireland, <=50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,0,60, Nicaragua, >50K
26, Federal-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Wife, Black, Male,0,0,40, Portugal, <=50K
47, Federal-gov, Bachelors, Widowed, Craft-repair, Wife, Asian-Pac-Islander, Female,7687,0,50, Cambodia, >50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Mexico, <=50K
26, Private, Assoc-acdm, Never-married, Sales, Husband, Other, Female,0,0,50, Dominican-Republic, <=50K
45, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,7077,0,30, Hong, <=50K
31, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, Columbia, >50K
29, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
29, Private, 11th, Never-married, Protective-serv, Wife, Other, Female,0,0,16, Greece, <=50K
52, Private, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,50, Canada, <=50K
50, Private, HS-grad, Divorced, Farming-fishing, Unmarried, Other, Male,0,0,40, Jamaica, <=50K
42, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7298,0,40, France, >50K
22, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,40, France, >50K
43, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
35, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Cambodia, <=50K
53, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, Other, Male,0,0,83, Japan, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Trinadad&Tobago, <=50K
42, Private, Some-college, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Divorced, Transport-moving, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Puerto-Rico, <=50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,15, United-States, <=50K
30, Self-emp-inc, 9th, Never-married, Craft-repair, Unmarried, Black, Male,0,0,40, Philippines, <=50K
44, Self-emp-not-inc, Masters, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
53, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,40, Italy, <=50K
37, Private, Some-college, Separated, Handlers-cleaners, Wife, Black, Male,0,0,40, Germany, <=50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,45, Dominican-Republic, <=50K
30, Self-emp-not-inc, Some-college, Never-married, Protective-serv, Own-child, Black, Male,0,0,40, Poland, <=50K
26, Private, Some-college, Divorced, Other-service, Unmarried, Other, Female,0,0,25, Cambodia, <=50K
63, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,30, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7417,0,40, Yugoslavia, >50K
63, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7687,0,58, Cambodia, >50K
26, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,38, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Puerto-Rico, >50K
23, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, Dominican-Republic, <=50K
37, Private, Assoc-voc, Divorced, Transport-moving, Unmarried, Black, Female,0,0,45, Honduras, >50K
51, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Poland, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,70, Trinadad&Tobago, <=50K
60, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,7418,0,40, Greece, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Nicaragua, >50K
50, Private, Some-college, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Yugoslavia, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,50, Thailand, >50K
35, Private, Bachelors, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,7386,0,54, Taiwan, >50K
36, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, Ireland, <=50K
31, Private, 10th, Married-civ-spouse, Adm-clerical, Own-child, Other, Male,0,0,38, South, <=50K
46, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7512,0,40, Honduras, <=50K
40, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
47, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
26, Private, HS-grad, Divorced, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Greece, <=50K
55, Self-emp-inc, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,50, France, <=50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Vietnam, <=50K
33, Private, 1st-4th, Widowed, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
56, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,45, India, <=50K
57, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
32, Private, Some-college, Divorced, Handlers-cleaners, Own-child, Black, Female,0,0,40, Taiwan, <=50K
53, Private, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, Cambodia, >50K
25, Private, 5th-6th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Guatemala, <=50K
63, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,25, Hungary, <=50K
33, Private, 9th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7298,0,40, Hungary, >50K
26, Private, Bachelors, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Poland, <=50K
51, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, France, <=50K
26, Private, Bachelors, Married-civ-spouse, Farming-fishing, Wife, Asian-Pac-Islander, Female,0,0,25, Portugal, >50K
60, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,30, India, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
24, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,25, Philippines, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
38, Private, Some-college, Divorced, Tech-support, Unmarried, Other, Female,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
45, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Taiwan, >50K
34, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Trinadad&Tobago, <=50K
25, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,60, Philippines, <=50K
32, Private, 10th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, England, >50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,17, Guatemala, <=50K
17, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
48, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,7338,0,40, Trinadad&Tobago, <=50K
25, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Mexico, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Male,0,0,50, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, South, <=50K
32, Private, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,48, Germany, <=50K
52, Self-emp-not-inc, Masters, Widowed, Machine-op-inspct, Unmarried, Black, Female,7405,0,40, Vietnam, >50K
26, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, Black, Male,0,0,50, Philippines, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Laos, <=50K
37, Private, HS-grad, Separated, Adm-clerical, Not-in-family, Other, Female,0,0,40, Puerto-Rico, <=50K
25, Federal-gov, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,50, Hong, <=50K
38, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,50, Portugal, <=50K
47, Private, 7th-8th, Separated, Sales, Wife, White, Male,7298,0,35, Thailand, <=50K
34, Federal-gov, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Guatemala, >50K
39, Local-gov, HS-grad, Married-civ-spouse, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,40, Mexico, >50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, <=50K
38, Self-emp-inc, 10th, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Haiti, >50K
46, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Taiwan, <=50K
31, Self-emp-not-inc, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Dominican-Republic, <=50K
53, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Female,7687,0,60, El-Salvador, >50K
34, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Mexico, <=50K
63, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,7687,0,40, Hong, >50K
35, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Other, Female,0,0,40, Portugal, <=50K
41, Self-emp-inc, Some-college, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,25, Ecuador, <=50K
29, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Other, Female,0,0,40, Italy, <=50K
37, Private, Some-college, Never-married, Other-service, Husband, Other, Female,0,0,40, China, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Female,0,0,40, Portugal, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, China, <=50K
60, Private, Assoc-voc, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Germany, >50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
55, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,50, Ireland, <=50K
49, Private, 10th, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Hong, >50K
55, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,74, Japan, <=50K
62, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,7687,0,60, Outlying-US(Guam-USVI-etc), >50K
30, Private, 9th, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Nicaragua, <=50K
60, Private, 9th, Married-civ-spouse, Sales, Husband, White, Male,0,0,25, Germany, <=50K
50, State-gov, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,45, Dominican-Republic, <=50K
26, Private, Prof-school, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,70, Nicaragua, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, Laos, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, >50K
63, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,20, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,70, Nicaragua, <=50K
30, Federal-gov, Assoc-voc, Married-civ-spouse, Other-service, Not-in-family, Black, Male,0,0,40, Honduras, <=50K
54, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, India, >50K
37, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,6997,0,40, Nicaragua, <=50K
26, Private, Some-college, Never-married, Machine-op-inspct, Husband, Black, Female,0,0,14, Taiwan, >50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,20, Puerto-Rico, <=50K
23, Private, HS-grad, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
41, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,24, Japan, <=50K
24, Private, HS-grad, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, France, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,20, Trinadad&Tobago, <=50K
33, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,45, Puerto-Rico, <=50K
31, Private, 11th, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,40, Columbia, <=50K
42, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,55, Vietnam, >50K
32, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Honduras, <=50K
45, Private, 5th-6th, Divorced, Craft-repair, Other-relative, White, Male,0,0,60, Hong, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Scotland, <=50K
34, Private, HS-grad, Married-civ-spouse, Tech-support, Other-relative, Black, Male,0,0,40, Honduras, <=50K
33, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
38, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Black, Female,0,0,40, South, <=50K
25, Private, Bachelors, Never-married, Protective-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Female,0,0,54, France, >50K
