49, Self-emp-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1974,45, Dominican-Republic, >50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Portugal, <=50K
40, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Laos, <=50K
22, Private, 11th, Never-married, Prof-specialty, Husband, Black, Female,0,0,50, England, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,65, Laos, <=50K
38, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, Greece, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,55, Columbia, <=50K
43, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
40, Private, Bachelors, Never-married, Adm-clerical, Own-child, Other, Female,15024,0,30, Taiwan, >50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,54, Cuba, <=50K
79, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,32, Ireland, <=50K
68, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,13, Iran, <=50K
28, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,1902,40, Greece, <=50K
70, Self-emp-not-inc, Doctorate, Married-civ-spouse, Protective-serv, Husband, Other, Female,0,0,40, Iran, >50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, Puerto-Rico, <=50K
40, Local-gov, HS-grad, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,40, Jamaica, <=50K
31, Private, HS-grad, Never-married, Sales, Husband, Other, Female,0,0,35, China, <=50K
26, Private, 10th, Never-married, Craft-repair, Own-child, Black, Male,0,0,45, Poland, <=50K
57, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Scotland, <=50K
26, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,40, England, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
20, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,2174,0,25, Mexico, <=50K
30, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,60, Cambodia, >50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,40, Portugal, <=50K
61, Self-emp-not-inc, HS-grad, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
71, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Ecuador, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,24, Mexico, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Female,0,0,50, Vietnam, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,60, France, <=50K
40, Private, 7th-8th, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Germany, <=50K
21, State-gov, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,8, England, <=50K
47, State-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,65, South, <=50K
50, Local-gov, Some-college, Divorced, Prof-specialty, Husband, Black, Male,3719,0,50, Italy, <=50K
28, Private, Bachelors, Separated, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Unmarried, Other, Male,0,0,40, United-States, >50K
48, Private, Bachelors, Divorced, Adm-clerical, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
28, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Italy, <=50K
45, Private, 12th, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,2761,0,45, Ecuador, <=50K
47, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Hungary, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,60, Iran, <=50K
59, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Taiwan, >50K
33, Private, Assoc-acdm, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,38, Puerto-Rico, <=50K
33, Private, 12th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Greece, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Portugal, >50K
43, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,50, China, <=50K
52, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,4386,0,32, Nicaragua, <=50K
36, Self-emp-not-inc, Some-college, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Mexico, <=50K
24, Federal-gov, Bachelors, Never-married, Exec-managerial, Unmarried, Other, Male,0,0,40, Thailand, <=50K
35, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Female,0,0,45, Honduras, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, England, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,42, Honduras, <=50K
43, Self-emp-not-inc, Masters, Divorced, Exec-managerial, Unmarried, Black, Male,0,0,40, Laos, <=50K
65, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, >50K
57, Private, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, Scotland, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Puerto-Rico, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Peru, <=50K
55, Self-emp-inc, HS-grad, Separated, Exec-managerial, Other-relative, Amer-Indian-Eskimo, Female,0,1896,70, Dominican-Republic, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, South, <=50K
33, Private, Assoc-voc, Divorced, Protective-serv, Unmarried, Asian-Pac-Islander, Male,0,0,40, Germany, >50K
26, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,50, Honduras, <=50K
47, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Male,0,0,50, El-Salvador, >50K
60, Private, Masters, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Haiti, <=50K
47, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, El-Salvador, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
44, State-gov, 10th, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Japan, <=50K
43, Private, Assoc-acdm, Divorced, Craft-repair, Unmarried, Other, Female,0,0,40, El-Salvador, <=50K
24, Private, HS-grad, Married-spouse-absent, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Scotland, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Honduras, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
36, Self-emp-not-inc, Some-college, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,48, Greece, <=50K
58, Private, Some-college, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, Haiti, >50K
28, Local-gov, 7th-8th, Never-married, Farming-fishing, Husband, White, Male,0,0,40, Hong, <=50K
58, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,4549,0,40, Columbia, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,20, Vietnam, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
40, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Husband, White, Female,0,0,75, Nicaragua, >50K
36, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Honduras, >50K
53, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,51, Laos, <=50K
26, Private, Bachelors, Separated, Adm-clerical, Own-child, White, Female,0,0,25, Puerto-Rico, <=50K
39, Private, Masters, Never-married, Adm-clerical, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, Columbia, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
45, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, Other, Male,0,0,54, France, <=50K
54, Local-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, India, >50K
31, State-gov, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,20, Jamaica, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,30, Taiwan, <=50K
61, Private, HS-grad, Separated, Adm-clerical, Not-in-family, White, Female,0,0,40, Columbia, >50K
34, Private, 9th, Married-spouse-absent, Other-service, Not-in-family, Black, Female,0,0,38, Hong, <=50K
22, Private, Some-college, Divorced, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,42, Honduras, <=50K
90, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Peru, <=50K
23, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Female,0,0,25, El-Salvador, <=50K
44, Private, Bachelors, Married-civ-spouse, Other-service, Other-relative, Black, Male,0,0,45, Puerto-Rico, <=50K
60, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,7687,0,99, Taiwan, >50K
36, Private, 10th, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,60, Poland, >50K
21, Private, Bachelors, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Peru, >50K
44, Self-emp-not-inc, Bachelors, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Iran, <=50K
33, Private, Masters, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Puerto-Rico, <=50K
43, Private, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,50, Hong, >50K
57, Private, Bachelors, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,35, Italy, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,30, Philippines, >50K
30, State-gov, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, White, Male,4959,0,40, Columbia, <=50K
21, Private, Bachelors, Never-married, Tech-support, Own-child, Black, Male,0,0,30, Thailand, <=50K
32, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Vietnam, <=50K
40, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Philippines, <=50K
58, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, Black, Male,0,0,40, Peru, <=50K
24, Private, Prof-school, Divorced, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
60, Self-emp-not-inc, HS-grad, Separated, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Nicaragua, >50K
41, Self-emp-not-inc, Bachelors, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
51, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,57, Canada, >50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Black, Female,3325,0,40, Hong, >50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,54, South, <=50K
34, Federal-gov, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,40, Italy, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, Jamaica, <=50K
47, Private, Some-college, Widowed, Other-service, Husband, White, Male,0,0,25, South, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,25, Dominican-Republic, <=50K
42, Private, Bachelors, Separated, Farming-fishing, Not-in-family, Other, Male,0,0,40, Portugal, >50K
31, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,45, Hungary, <=50K
47, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Self-emp-inc, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,40, Yugoslavia, <=50K
19, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
65, Private, HS-grad, Divorced, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,20, Haiti, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Philippines, <=50K
30, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Female,0,0,37, South, <=50K
62, Self-emp-not-inc, 10th, Divorced, Exec-managerial, Wife, Black, Female,0,0,45, Honduras, <=50K
49, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7298,0,40, Hungary, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,50, Nicaragua, >50K
17, Private, 11th, Never-married, Sales, Own-child, Black, Male,0,0,20, Cuba, <=50K
51, Private, 7th-8th, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,30, Canada, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, South, <=50K
47, Private, Bachelors, Divorced, Transport-moving, Unmarried, Other, Female,0,0,37, Yugoslavia, <=50K
32, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Female,4062,0,40, Thailand, <=50K
31, Private, 12th, Never-married, Other-service, Own-child, White, Male,0,0,16, England, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,20, Yugoslavia, <=50K
40, Private, Masters, Married-civ-spouse, Sales, Not-in-family, Other, Male,0,0,48, Thailand, >50K
50, Private, Bachelors, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,45, United-States, >50K
58, Private, 5th-6th, Widowed, Farming-fishing, Unmarried, Other, Male,0,0,40, Cambodia, <=50K
33, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Male,0,0,40, Greece, <=50K
49, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
51, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
40, Private, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,30, Laos, <=50K
59, Private, Masters, Widowed, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
50, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,50, Columbia, >50K
53, Private, HS-grad, Widowed, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,1913,40, United-States, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Portugal, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Husband, Black, Male,0,0,40, Ecuador, <=50K
23, Private, Some-college, Never-married, Sales, Husband, Other, Female,0,0,30, Cambodia, >50K
44, Private, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, Ireland, <=50K
25, Private, HS-grad, Never-married, Protective-serv, Husband, Black, Male,0,0,40, Guatemala, <=50K
38, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
43, Private, 11th, Divorced, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
71, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,7687,0,50, Laos, >50K
57, Private, Some-college, Divorced, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,35, Portugal, <=50K
28, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,30, Cambodia, <=50K
35, Private, HS-grad, Never-married, Tech-support, Husband, Other, Female,0,0,40, El-Salvador, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,48, Hong, <=50K
24, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,6, India, <=50K
43, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,45, Jamaica, >50K
60, Local-gov, Masters, Separated, Priv-house-serv, Husband, Black, Female,0,0,35, Trinadad&Tobago, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,32, United-States, >50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Ireland, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Italy, <=50K
