42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,1902,60, Dominican-Republic, >50K
38, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Japan, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Guatemala, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, France, >50K
30, Private, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,40, El-Salvador, >50K
27, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Other, Male,0,0,36, Ireland, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Female,0,0,38, Outlying-US(Guam-USVI-etc), <=50K
29, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,40, Philippines, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
61, Self-emp-inc, Some-college, Divorced, Machine-op-inspct, Own-child, Other, Female,0,0,30, Honduras, <=50K
41, Private, Some-college, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Cambodia, <=50K
70, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,20, Columbia, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
19, Private, Assoc-acdm, Never-married, Other-service, Own-child, Black, Female,0,0,40, Hong, <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,4365,0,50, Greece, >50K
27, Private, Some-college, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,40, Taiwan, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, El-Salvador, >50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,54, Iran, <=50K
46, Private, Assoc-voc, Widowed, Exec-managerial, Unmarried, White, Male,0,0,42, Puerto-Rico, <=50K
27, Private, HS-grad, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Other, Female,0,0,40, South, <=50K
55, Self-emp-inc, Assoc-acdm, Never-married, Priv-house-serv, Husband, Asian-Pac-Islander, Male,0,0,54, Guatemala, <=50K
59, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Jamaica, >50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, Haiti, <=50K
67, State-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,35, Taiwan, <=50K
33, Private, Some-college, Widowed, Adm-clerical, Husband, Other, Male,0,0,40, Laos, >50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,35, Italy, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,33, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
27, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, Amer-Indian-Eskimo, Female,0,0,50, Germany, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Husband, Other, Male,0,0,47, Thailand, <=50K
17, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Cuba, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Trinadad&Tobago, <=50K
40, Private, 11th, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Laos, <=50K
20, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, HS-grad, Divorced, Sales, Husband, White, Female,0,0,40, Hungary, >50K
44, Private, Bachelors, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
39, Local-gov, Assoc-acdm, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,50, Hong, >50K
46, Self-emp-not-inc, Assoc-acdm, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,45, Thailand, >50K
36, Private, Doctorate, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,3103,0,50, Iran, >50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
34, Private, Some-college, Never-married, Sales, Husband, Black, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Wife, Black, Female,9406,0,50, Scotland, <=50K
52, Private, Bachelors, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Husband, White, Female,0,0,35, Cuba, <=50K
50, Private, Bachelors, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Scotland, >50K
46, Self-emp-not-inc, Assoc-voc, Divorced, Handlers-cleaners, Husband, Black, Female,0,0,45, India, <=50K
24, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, Jamaica, <=50K
42, Federal-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7687,0,40, Portugal, >50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,30, Honduras, <=50K
47, Self-emp-inc, Some-college, Divorced, Prof-specialty, Husband, Other, Female,0,0,40, Iran, >50K
23, Federal-gov, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Columbia, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,1848,40, Honduras, <=50K
41, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Unmarried, White, Male,0,0,65, Scotland, >50K
64, Private, HS-grad, Widowed, Priv-house-serv, Wife, Asian-Pac-Islander, Female,0,0,35, Trinadad&Tobago, <=50K
21, Private, 11th, Never-married, Prof-specialty, Husband, White, Male,5178,0,30, Scotland, <=50K
33, Private, HS-grad, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Scotland, <=50K
47, Local-gov, Assoc-voc, Widowed, Prof-specialty, Husband, White, Male,0,0,20, United-States, <=50K
29, Private, Some-college, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Philippines, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Female,15024,0,60, Philippines, >50K
19, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, United-States, <=50K
54, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Other, Male,0,0,40, South, >50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,1977,40, France, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ireland, <=50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
35, Private, 11th, Never-married, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,4944,0,50, Iran, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,3454,0,40, Yugoslavia, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States, <=50K
41, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Ireland, >50K
70, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,45, Portugal, >50K
47, Self-emp-inc, Bachelors, Divorced, Exec-managerial, Husband, White, Female,0,0,45, Mexico, <=50K
43, Private, 1st-4th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, China, <=50K
47, Self-emp-inc, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Yugoslavia, >50K
56, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,38, Canada, >50K
23, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Iran, <=50K
47, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,35, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,5024,0,40, Ireland, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,20, England, <=50K
59, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, Hong, <=50K
30, Local-gov, HS-grad, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,0,0,35, Hungary, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Honduras, <=50K
18, Private, Assoc-voc, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,15, Trinadad&Tobago, <=50K
56, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, Other, Male,15024,0,39, United-States, >50K
54, Local-gov, HS-grad, Widowed, Other-service, Wife, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
51, Private, Masters, Married-civ-spouse, Tech-support, Husband, Black, Male,7868,0,40, Ecuador, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,50, India, <=50K
62, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Mexico, >50K
50, Self-emp-inc, Some-college, Divorced, Craft-repair, Husband, Black, Male,0,0,40, Jamaica, <=50K
25, Private, Prof-school, Never-married, Adm-clerical, Other-relative, Asian-Pac-Islander, Male,0,0,40, Honduras, <=50K
32, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,7298,0,40, Japan, <=50K
22, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, Black, Female,0,0,8, United-States, <=50K
18, State-gov, 11th, Never-married, Prof-specialty, Own-child, White, Male,0,0,30, United-States, >50K
29, Self-emp-not-inc, 12th, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,75, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Other, Female,0,0,40, France, >50K
58, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,99999,0,40, Haiti, >50K
31, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
60, Federal-gov, 7th-8th, Widowed, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,25, Honduras, <=50K
27, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,25, Yugoslavia, <=50K
31, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, Masters, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
44, Private, 11th, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,40, Laos, <=50K
42, Local-gov, Bachelors, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
38, Private, Some-college, Separated, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
65, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, Black, Male,0,0,38, India, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Female,0,0,20, Portugal, <=50K
41, Federal-gov, HS-grad, Widowed, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
67, Private, 9th, Divorced, Prof-specialty, Husband, Black, Male,0,0,20, France, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,2832,0,65, United-States, >50K
46, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,1977,40, United-States, >50K
32, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
23, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
47, Private, Prof-school, Never-married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
48, Private, 9th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,40, France, <=50K
55, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,11210,0,30, Ireland, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Cuba, >50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
29, Private, Assoc-acdm, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Yugoslavia, <=50K
24, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, China, >50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,96, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Cuba, <=50K
66, Private, Assoc-voc, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
51, Private, Doctorate, Widowed, Prof-specialty, Not-in-family, White, Male,15024,0,40, El-Salvador, >50K
59, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,99, Portugal, <=50K
44, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Black, Female,7485,0,48, Cambodia, >50K
21, Private, HS-grad, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,50, Scotland, >50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Iran, <=50K
61, Self-emp-not-inc, Masters, Never-married, Adm-clerical, Husband, Black, Female,0,0,54, China, <=50K
36, State-gov, Some-college, Divorced, Other-service, Own-child, Other, Female,0,0,35, Mexico, <=50K
62, Private, Masters, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,50, Haiti, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Japan, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,35, India, <=50K
49, State-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
58, Private, 10th, Divorced, Exec-managerial, Husband, Black, Male,0,0,25, United-States, <=50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,30, Portugal, <=50K
69, Self-emp-not-inc, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,12, El-Salvador, <=50K
43, Private, Some-college, Separated, Other-service, Unmarried, White, Female,0,0,20, Jamaica, <=50K
50, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,1977,40, South, <=50K
20, Private, Assoc-voc, Never-married, Sales, Own-child, Black, Male,0,0,30, Taiwan, >50K
67, Self-emp-inc, HS-grad, Widowed, Other-service, Husband, White, Male,0,0,40, Ecuador, >50K
33, Federal-gov, Bachelors, Divorced, Craft-repair, Husband, Black, Female,0,0,45, Germany, <=50K
64, Local-gov, 11th, Separated, Machine-op-inspct, Other-relative, Black, Female,0,0,8, United-States, <=50K
51, Self-emp-not-inc, Bachelors, Widowed, Other-service, Husband, White, Male,0,0,24, Laos, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, Nicaragua, <=50K
64, Local-gov, Some-college, Widowed, Priv-house-serv, Husband, Other, Female,0,0,40, Greece, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Laos, >50K
63, Self-emp-not-inc, Prof-school, Widowed, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Columbia, >50K
19, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Japan, >50K
