37, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
34, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,40, United-States, >50K
30, Self-emp-inc, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
23, Private, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Sales, Wife, White, Male,0,0,55, United-States, <=50K
31, Private, 12th, Never-married, Other-service, Own-child, Black, Female,0,0,35, United-States, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,45, United-States, >50K
30, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,20, Mexico, <=50K
53, Private, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Taiwan, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
22, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, >50K
31, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,40, United-States, <=50K
46, Federal-gov, 11th, Divorced, Transport-moving, Unmarried, White, Male,0,0,40, Taiwan, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,3103,0,40, United-States, <=50K
27, Private, 11th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
65, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Female,0,0,10, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
23, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,38, Philippines, <=50K
41, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
45, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,8918,0,35, United-States, <=50K
43, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, United-States, <=50K
60, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,22, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,15, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Guatemala, <=50K
40, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, England, >50K
36, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, >50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,3, United-States, <=50K
48, Private, Masters, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,36, United-States, <=50K
29, Self-emp-inc, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,80, United-States, >50K
45, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
26, Private, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, South, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Male,0,0,30, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4282,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Farming-fishing, Wife, White, Male,15024,0,25, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, <=50K
44, Local-gov, 10th, Never-married, Other-service, Unmarried, Black, Male,0,0,35, Philippines, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
54, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,50, El-Salvador, <=50K
48, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, >50K
51, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Divorced, Transport-moving, Unmarried, White, Female,0,0,80, United-States, <=50K
55, Private, HS-grad, Divorced, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Japan, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
29, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7298,0,45, United-States, >50K
27, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Other-service, Wife, White, Male,0,0,10, Thailand, <=50K
63, Private, HS-grad, Divorced, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,80, United-States, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Own-child, White, Male,0,0,54, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2126,40, United-States, >50K
50, Federal-gov, Assoc-voc, Divorced, Other-service, Not-in-family, Black, Female,0,1599,20, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,20, Italy, >50K
45, Private, Assoc-voc, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,8595,0,60, United-States, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Male,0,0,30, Columbia, <=50K
29, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,42, United-States, <=50K
23, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
41, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,30, United-States, <=50K
27, Local-gov, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, >50K
57, Self-emp-not-inc, 7th-8th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Scotland, <=50K
43, Federal-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Mexico, <=50K
69, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,25771,0,50, United-States, >50K
44, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,45, United-States, <=50K
78, Self-emp-not-inc, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,6, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,70, United-States, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,16, United-States, <=50K
38, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
42, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, Mexico, <=50K
31, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,15, Germany, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, El-Salvador, <=50K
37, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
37, State-gov, Some-college, Married-civ-spouse, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
21, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Female,0,0,60, United-States, >50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
42, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Mexico, >50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,60, Poland, <=50K
65, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, United-States, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
33, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, Taiwan, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
26, Self-emp-not-inc, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Male,0,0,30, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1710,40, United-States, <=50K
20, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
19, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,5, United-States, <=50K
45, Private, 10th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
27, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
29, State-gov, Some-college, Divorced, Prof-specialty, Own-child, Other, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, <=50K
60, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, United-States, >50K
47, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Tech-support, Not-in-family, Black, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
42, State-gov, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,35, Ecuador, <=50K
23, Private, 10th, Never-married, Adm-clerical, Own-child, White, Male,0,0,25, El-Salvador, <=50K
23, Self-emp-not-inc, 9th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
45, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
69, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
70, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,16, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, United-States, >50K
47, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Mexico, <=50K
37, Federal-gov, Prof-school, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Craft-repair, Wife, White, Male,0,0,40, United-States, <=50K
69, Local-gov, 5th-6th, Married-spouse-absent, Protective-serv, Wife, White, Male,0,0,4, Jamaica, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States, <=50K
32, Private, HS-grad, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States, <=50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Federal-gov, HS-grad, Divorced, Other-service, Wife, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,35, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
