56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Ecuador, >50K
77, Private, 7th-8th, Widowed, Other-service, Not-in-family, White, Female,0,0,10, England, <=50K
46, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, Jamaica, <=50K
26, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,15, Italy, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,35, Dominican-Republic, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7687,0,54, Trinadad&Tobago, >50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1887,50, United-States, >50K
47, Private, HS-grad, Divorced, Tech-support, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, <=50K
39, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
61, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Laos, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,40, Scotland, <=50K
49, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Yugoslavia, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,30, Italy, >50K
46, Private, HS-grad, Separated, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Dominican-Republic, <=50K
49, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, India, <=50K
49, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India, >50K
48, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, Black, Male,0,0,4, Jamaica, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
33, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,45, Japan, <=50K
27, Local-gov, Bachelors, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Male,14083,0,40, Iran, <=50K
55, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
36, Private, Bachelors, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, Scotland, <=50K
31, Private, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Cambodia, <=50K
46, Private, Assoc-acdm, Widowed, Other-service, Not-in-family, Black, Female,0,0,35, Portugal, <=50K
41, Local-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,1998,40, United-States, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, China, <=50K
41, Private, Assoc-acdm, Separated, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,49, Ecuador, <=50K
36, Private, Some-college, Divorced, Other-service, Unmarried, Other, Male,0,0,40, Scotland, <=50K
51, Private, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Ireland, <=50K
54, Private, 7th-8th, Divorced, Prof-specialty, Unmarried, Black, Male,0,0,48, Thailand, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Private, Some-college, Separated, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
46, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,1774,60, Scotland, <=50K
35, Private, 7th-8th, Separated, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, Japan, <=50K
21, Private, Masters, Divorced, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,15024,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,81, Philippines, <=50K
31, Private, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, France, <=50K
31, State-gov, Assoc-acdm, Never-married, Prof-specialty, Unmarried, Other, Female,0,0,48, Trinadad&Tobago, <=50K
64, Private, Assoc-voc, Widowed, Other-service, Husband, Other, Female,0,0,40, El-Salvador, <=50K
38, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,36, Germany, >50K
39, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Ireland, >50K
21, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
24, Private, 11th, Never-married, Protective-serv, Not-in-family, Asian-Pac-Islander, Female,0,0,20, United-States, <=50K
48, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,2436,40, United-States, <=50K
40, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,50, Canada, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, Some-college, Separated, Other-service, Wife, Black, Male,0,0,8, United-States, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,45, Iran, <=50K
47, Private, 11th, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,30, Haiti, >50K
54, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Hong, >50K
33, Private, Some-college, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, Philippines, <=50K
62, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, Black, Male,0,0,40, Cambodia, <=50K
25, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Nicaragua, <=50K
47, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, >50K
43, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,60, Nicaragua, <=50K
35, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Laos, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Vietnam, <=50K
52, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Haiti, <=50K
53, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,45, Japan, <=50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
32, Private, 12th, Never-married, Prof-specialty, Own-child, White, Female,0,1548,37, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, Trinadad&Tobago, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7687,0,40, Italy, >50K
54, Private, Some-college, Separated, Sales, Unmarried, Black, Male,0,0,40, Scotland, <=50K
49, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, France, >50K
53, Private, Assoc-voc, Widowed, Transport-moving, Not-in-family, White, Female,14083,0,54, Hong, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Other, Female,0,1767,40, Germany, >50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Black, Female,0,0,12, England, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
32, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
45, Private, Masters, Never-married, Handlers-cleaners, Unmarried, Asian-Pac-Islander, Female,0,0,50, Iran, <=50K
60, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,70, Taiwan, >50K
25, State-gov, 12th, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Philippines, <=50K
49, Private, 10th, Married-spouse-absent, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
63, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Mexico, <=50K
68, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,18, Canada, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, Puerto-Rico, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,35, Canada, <=50K
28, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Mexico, <=50K
58, State-gov, Bachelors, Separated, Sales, Husband, Black, Male,3130,0,50, Hong, >50K
36, Private, Some-college, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Female,0,0,35, United-States, >50K
58, Private, Assoc-voc, Separated, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, China, <=50K
24, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,1996,38, India, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,7687,0,35, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,14960,0,50, Hungary, >50K
39, Private, 12th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, Japan, <=50K
43, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1977,50, Canada, >50K
51, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Husband, Other, Female,0,1902,40, Puerto-Rico, <=50K
32, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,38, Guatemala, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,50, United-States, <=50K
46, Private, Some-college, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, Cambodia, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, Other, Female,0,2408,60, Nicaragua, >50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, 7th-8th, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, Thailand, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, Honduras, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Married-civ-spouse, Other-service, Unmarried, Other, Female,0,0,38, Poland, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Jamaica, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Female,7687,0,40, Puerto-Rico, >50K
24, Private, Masters, Never-married, Other-service, Not-in-family, Black, Female,422,0,40, United-States, <=50K
40, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
26, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, Greece, <=50K
24, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Haiti, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Mexico, <=50K
44, State-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, Hungary, >50K
26, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Haiti, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
59, Local-gov, 7th-8th, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Unmarried, Other, Male,0,0,40, Italy, <=50K
41, Private, HS-grad, Never-married, Protective-serv, Not-in-family, Black, Male,0,0,40, Portugal, <=50K
31, Private, 9th, Never-married, Farming-fishing, Unmarried, White, Female,0,1669,40, Nicaragua, <=50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,38, Vietnam, <=50K
43, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,1600,45, Puerto-Rico, >50K
27, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,80, Cuba, <=50K
40, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Female,7432,0,40, United-States, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Black, Female,0,0,50, Nicaragua, >50K
62, Private, Bachelors, Separated, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, Other, Male,0,0,20, Italy, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,3336,0,40, Japan, <=50K
36, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,86, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,6, Peru, <=50K
48, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,7687,0,40, Canada, >50K
24, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Female,0,0,40, Jamaica, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Greece, <=50K
75, Private, Assoc-acdm, Widowed, Other-service, Unmarried, Other, Male,0,0,13, Hungary, <=50K
48, Private, HS-grad, Divorced, Sales, Unmarried, Black, Male,0,0,40, Dominican-Republic, >50K
60, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, >50K
24, Private, 11th, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,49, France, <=50K
45, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Haiti, <=50K
47, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Portugal, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Scotland, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
36, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,38, United-States, <=50K
42, Private, Some-college, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Puerto-Rico, <=50K
20, Private, Some-college, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Black, Male,0,0,40, South, <=50K
36, Private, Some-college, Married-spouse-absent, Sales, Unmarried, White, Male,0,0,40, Ireland, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,54, Jamaica, <=50K
46, Private, Bachelors, Separated, Handlers-cleaners, Husband, Other, Female,0,0,50, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
22, Private, Prof-school, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Haiti, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,7, South, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Ecuador, <=50K
57, Self-emp-not-inc, Masters, Widowed, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
53, Private, Some-college, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, India, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Yugoslavia, >50K
25, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,35, Hong, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,7687,0,98, England, >50K
