62, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,48, Cuba, >50K
65, Private, HS-grad, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,50, England, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Poland, <=50K
59, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,30, Portugal, >50K
50, Self-emp-inc, HS-grad, Widowed, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,1902,40, England, <=50K
41, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,1902,40, Taiwan, <=50K
28, Private, Assoc-acdm, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, Columbia, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,54, Iran, <=50K
40, Private, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,30, Thailand, <=50K
49, Self-emp-not-inc, HS-grad, Separated, Sales, Husband, White, Male,0,0,50, Laos, <=50K
25, Private, Bachelors, Divorced, Other-service, Not-in-family, Other, Male,0,0,50, El-Salvador, <=50K
66, Self-emp-inc, 7th-8th, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,50, Hong, >50K
21, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,20, Ireland, <=50K
46, Local-gov, Some-college, Separated, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hungary, >50K
44, Local-gov, 11th, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Female,0,0,38, Honduras, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South, <=50K
31, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,40, Cuba, <=50K
25, Private, Some-college, Never-married, Handlers-cleaners, Husband, White, Female,0,0,40, England, <=50K
23, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,0,0,20, Cambodia, <=50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Female,0,0,50, Iran, <=50K
22, Private, Bachelors, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Nicaragua, <=50K
31, Private, Masters, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,1902,40, France, <=50K
18, Private, Some-college, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Female,0,0,15, El-Salvador, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Other-relative, Black, Female,0,0,40, Hungary, <=50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, South, >50K
31, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,40, Iran, <=50K
26, Private, HS-grad, Divorced, Other-service, Unmarried, Other, Female,0,0,23, Italy, <=50K
34, Self-emp-inc, HS-grad, Never-married, Other-service, Husband, Other, Male,0,0,40, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Hungary, <=50K
27, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,45, Scotland, <=50K
54, Private, 10th, Divorced, Tech-support, Unmarried, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
63, Self-emp-not-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Italy, >50K
59, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Guatemala, >50K
56, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,38, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, Columbia, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
23, Private, 11th, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Dominican-Republic, >50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
49, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Unmarried, Other, Female,0,0,40, Greece, <=50K
30, Private, 1st-4th, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, Vietnam, >50K
27, Private, 10th, Married-civ-spouse, Sales, Wife, White, Male,4254,0,45, Iran, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, South, >50K
55, Federal-gov, Masters, Never-married, Exec-managerial, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
22, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Poland, <=50K
58, Private, 9th, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Male,0,0,40, Poland, >50K
25, Self-emp-inc, 5th-6th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,6937,0,49, El-Salvador, >50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Poland, <=50K
24, Private, 1st-4th, Divorced, Tech-support, Husband, Other, Female,0,0,40, France, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,35, Puerto-Rico, <=50K
28, Local-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,50, Germany, <=50K
20, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,30, Portugal, <=50K
66, Self-emp-not-inc, Prof-school, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Female,0,1902,50, India, >50K
24, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,50, Jamaica, <=50K
38, Private, Some-college, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
44, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,6652,0,60, Philippines, >50K
56, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Husband, White, Male,0,0,50, Philippines, >50K
37, Private, 7th-8th, Divorced, Other-service, Not-in-family, Other, Male,0,0,30, Germany, <=50K
75, Private, Some-college, Widowed, Protective-serv, Husband, White, Male,4310,0,30, Yugoslavia, <=50K
43, Private, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Female,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Yugoslavia, >50K
63, Self-emp-not-inc, Prof-school, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,99999,0,40, Guatemala, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Unmarried, Black, Female,0,0,40, Italy, >50K
52, Private, HS-grad, Never-married, Other-service, Unmarried, Black, Male,0,0,40, Nicaragua, <=50K
19, Private, HS-grad, Never-married, Exec-managerial, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Unmarried, Amer-Indian-Eskimo, Male,0,0,45, Iran, <=50K
54, Private, Some-college, Divorced, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, China, >50K
45, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Cambodia, <=50K
44, Private, Some-college, Divorced, Transport-moving, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, Peru, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,40, England, <=50K
50, Private, 12th, Divorced, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
34, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,40, Scotland, <=50K
59, Local-gov, HS-grad, Widowed, Machine-op-inspct, Wife, Black, Female,0,0,40, Cuba, >50K
23, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Female,0,0,40, China, <=50K
31, Private, Some-college, Divorced, Transport-moving, Husband, Black, Female,0,0,40, Ireland, <=50K
43, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, Iran, >50K
32, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Yugoslavia, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,60, Vietnam, <=50K
57, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,7298,0,20, Philippines, <=50K
25, Self-emp-not-inc, Some-college, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, Canada, <=50K
32, Private, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
49, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,35, Ireland, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Husband, White, Male,0,0,60, Italy, >50K
38, Private, 11th, Married-civ-spouse, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
30, State-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,40, Scotland, <=50K
43, Private, Bachelors, Never-married, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,5148,0,40, Canada, >50K
27, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Hong, >50K
18, Private, Some-college, Never-married, Sales, Own-child, Other, Male,0,0,8, Hungary, <=50K
70, Private, Bachelors, Widowed, Tech-support, Husband, White, Male,3305,0,24, Iran, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,0,0,40, Columbia, <=50K
27, Private, 11th, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
36, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Jamaica, <=50K
49, Self-emp-not-inc, 9th, Married-civ-spouse, Farming-fishing, Unmarried, Black, Male,0,0,40, Honduras, <=50K
31, Private, Bachelors, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,30, Poland, <=50K
31, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Haiti, <=50K
30, Private, 7th-8th, Never-married, Exec-managerial, Husband, Other, Female,0,0,40, Portugal, <=50K
33, Federal-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, China, >50K
65, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,6410,0,40, Hong, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,68, India, >50K
32, Self-emp-not-inc, 7th-8th, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Thailand, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, Scotland, >50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Other, Female,0,0,20, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Masters, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Poland, <=50K
46, Private, Bachelors, Never-married, Exec-managerial, Husband, Other, Male,0,0,40, England, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Wife, Asian-Pac-Islander, Female,7065,0,25, Japan, <=50K
48, Private, 7th-8th, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,45, South, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,40, Italy, >50K
26, Federal-gov, Masters, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,94, Italy, <=50K
38, Private, HS-grad, Never-married, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, <=50K
73, Private, Doctorate, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Canada, <=50K
35, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Yugoslavia, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,45, South, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Honduras, <=50K
36, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, Puerto-Rico, <=50K
29, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
45, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
43, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,50, Portugal, <=50K
41, Private, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,44, Haiti, >50K
43, Private, Some-college, Separated, Craft-repair, Not-in-family, Black, Female,0,0,38, Vietnam, >50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Germany, <=50K
45, Local-gov, Some-college, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
62, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,99999,0,40, Honduras, >50K
20, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Female,0,0,40, Columbia, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,20, Poland, <=50K
27, Self-emp-not-inc, Assoc-acdm, Married-spouse-absent, Craft-repair, Not-in-family, Black, Male,0,0,40, England, <=50K
43, Private, Bachelors, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, India, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,30, Scotland, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,50, Cambodia, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,7687,0,45, Scotland, >50K
72, Self-emp-not-inc, 11th, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,12, Honduras, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Haiti, <=50K
31, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,40, Ecuador, <=50K
36, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,14016,0,44, China, <=50K
49, Private, 7th-8th, Divorced, Tech-support, Husband, Black, Male,0,0,40, India, <=50K
57, Private, Prof-school, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Female,0,0,40, Mexico, <=50K
26, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, Trinadad&Tobago, <=50K
50, Private, Bachelors, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Female,0,1902,40, Dominican-Republic, >50K
46, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, Hong, >50K
54, Self-emp-not-inc, Bachelors, Widowed, Transport-moving, Unmarried, Black, Female,0,0,54, Portugal, >50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,26, Trinadad&Tobago, <=50K
19, Private, 11th, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,10, Yugoslavia, <=50K
47, Private, Some-college, Divorced, Craft-repair, Husband, White, Female,0,0,30, Yugoslavia, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Poland, <=50K
37, Local-gov, 10th, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,20, Scotland, <=50K
48, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Mexico, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, Other, Male,0,0,50, Portugal, <=50K
33, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, Black, Male,7687,0,20, Yugoslavia, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
42, Private, Masters, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,35, Ecuador, <=50K
51, State-gov, Assoc-acdm, Divorced, Craft-repair, Husband, Other, Female,0,0,40, Yugoslavia, >50K
19, Private, 11th, Never-married, Handlers-cleaners, Other-relative, Asian-Pac-Islander, Female,0,0,25, Iran, <=50K
24, Private, Some-college, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,40, India, <=50K
41, Private, Prof-school, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,41, Nicaragua, >50K
25, Self-emp-inc, Masters, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
23, Self-emp-not-inc, Assoc-voc, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, >50K
47, Private, HS-grad, Divorced, Protective-serv, Unmarried, Other, Female,4974,0,40, Cambodia, <=50K
61, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,35, Yugoslavia, <=50K
48, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Greece, <=50K
29, Private, HS-grad, Divorced, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,0,0,25, Iran, <=50K
32, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,40, Vietnam, <=50K
42, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
33, Private, 9th, Never-married, Protective-serv, Husband, Other, Male,0,0,40, Japan, <=50K
22, Self-emp-not-inc, HS-grad, Never-married, Tech-support, Own-child, Other, Male,0,0,40, Portugal, <=50K
24, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,45, El-Salvador, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1953,40, Taiwan, >50K
