30, Private, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,34, South, <=50K
63, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
54, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,52, United-States, <=50K
25, Private, Some-college, Divorced, Machine-op-inspct, Wife, White, Female,0,0,45, United-States, <=50K
50, Self-emp-not-inc, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
34, State-gov, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
29, Federal-gov, Bachelors, Married-civ-spouse, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
39, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,52, United-States, >50K
44, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,3678,0,45, Guatemala, >50K
53, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,60, United-States, >50K
42, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,50, Italy, >50K
71, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,15, United-States, >50K
28, Private, Some-college, Never-married, Adm-clerical, Wife, White, Male,0,0,25, United-States, <=50K
51, Private, 7th-8th, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States, <=50K
53, Local-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,35, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States, <=50K
23, State-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, 11th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,1705,16, United-States, <=50K
36, Private, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,54, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,60, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
33, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States, <=50K
67, State-gov, Masters, Divorced, Other-service, Husband, White, Female,0,0,10, United-States, <=50K
33, Federal-gov, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
42, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,45, United-States, <=50K
27, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,40, Iran, <=50K
67, State-gov, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States, <=50K
57, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,15, United-States, >50K
38, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
37, Private, Assoc-acdm, Divorced, Other-service, Unmarried, White, Female,0,0,30, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, United-States, <=50K
37, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, State-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,2927,0,50, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Local-gov, Bachelors, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
43, Private, HS-grad, Divorced, Adm-clerical, Wife, White, Female,3103,0,40, United-States, <=50K
34, Local-gov, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,24, United-States, >50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
59, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Separated, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
24, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,30, United-States, <=50K
32, Private, Some-college, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,54, United-States, <=50K
58, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,2415,40, Columbia, >50K
27, Private, 7th-8th, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
40, Private, Prof-school, Divorced, Exec-managerial, Husband, White, Male,99999,0,63, United-States, >50K
31, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
38, Private, Assoc-voc, Divorced, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
22, Private, 10th, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Philippines, <=50K
32, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,2392,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,53, United-States, >50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,45, United-States, <=50K
30, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,50, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,30, United-States, >50K
32, Federal-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Mexico, >50K
47, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1848,45, India, >50K
38, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,70, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1548,40, United-States, >50K
34, State-gov, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,2605,0,60, United-States, <=50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,24, United-States, <=50K
21, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
30, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,77, United-States, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,50, United-States, <=50K
35, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
37, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States, >50K
55, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
73, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,24, United-States, >50K
35, Local-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,99999,0,54, United-States, >50K
24, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,87, United-States, <=50K
34, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
23, Private, Bachelors, Separated, Prof-specialty, Own-child, White, Female,0,0,7, United-States, <=50K
23, Private, Bachelors, Never-married, Transport-moving, Own-child, White, Male,0,0,25, United-States, <=50K
56, Federal-gov, Some-college, Separated, Transport-moving, Wife, White, Female,0,0,40, United-States, <=50K
30, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,36, Mexico, <=50K
35, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
52, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
47, State-gov, Masters, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Some-college, Separated, Other-service, Other-relative, White, Male,7413,0,34, United-States, >50K
44, Federal-gov, Masters, Never-married, Adm-clerical, Unmarried, White, Female,0,0,60, United-States, <=50K
32, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Mexico, >50K
46, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Divorced, Sales, Own-child, White, Female,0,0,60, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Male,0,0,4, United-States, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,54, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,60, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
18, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,50, United-States, <=50K
75, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,15, United-States, <=50K
37, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,65, United-States, >50K
25, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
65, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
25, Private, Some-college, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,40, Germany, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States, >50K
42, Private, Bachelors, Divorced, Tech-support, Unmarried, Black, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K
40, Local-gov, Masters, Never-married, Craft-repair, Other-relative, Black, Female,0,0,20, United-States, <=50K
58, Local-gov, Bachelors, Married-spouse-absent, Sales, Wife, White, Female,0,2315,40, United-States, >50K
36, Private, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,60, United-States, >50K
24, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,40, United-States, <=50K
55, Local-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,1876,40, United-States, <=50K
55, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,91, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
