29, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,45, United-States, <=50K
30, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,2920,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,99999,0,50, India, >50K
47, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
30, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,25, United-States, <=50K
61, Local-gov, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
18, Private, 10th, Never-married, Sales, Unmarried, Black, Female,2748,0,40, United-States, <=50K
43, State-gov, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, >50K
28, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Philippines, <=50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,2798,0,40, United-States, >50K
40, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,30, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,25, Trinadad&Tobago, <=50K
45, Private, 5th-6th, Separated, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
48, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Wife, White, Male,0,0,50, United-States, <=50K
39, Private, HS-grad, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
42, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
33, Federal-gov, HS-grad, Separated, Machine-op-inspct, Own-child, White, Male,0,0,40, Mexico, <=50K
55, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
33, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,70, United-States, >50K
27, State-gov, Assoc-acdm, Divorced, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, White, Male,0,0,50, United-States, <=50K
23, Private, Assoc-voc, Married-spouse-absent, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K
29, Federal-gov, Some-college, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Separated, Craft-repair, Wife, Black, Male,0,0,40, United-States, <=50K
52, Private, HS-grad, Married-spouse-absent, Prof-specialty, Unmarried, White, Female,0,0,40, Honduras, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,10, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
20, Local-gov, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,15, United-States, <=50K
44, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
56, Local-gov, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States, <=50K
28, Local-gov, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
25, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,35, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,30, United-States, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
50, State-gov, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
62, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,37, United-States, >50K
45, Local-gov, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,50, United-States, <=50K
24, Self-emp-not-inc, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
55, Private, Doctorate, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, Cambodia, <=50K
29, Federal-gov, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,15, United-States, <=50K
28, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,1729,60, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,8133,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Sales, Not-in-family, White, Male,0,0,76, United-States, <=50K
55, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Wife, White, Female,0,0,35, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
64, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,10, United-States, <=50K
40, Private, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Sales, Unmarried, White, Male,0,0,45, United-States, <=50K
32, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
54, Private, Doctorate, Never-married, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States, <=50K
47, Local-gov, 5th-6th, Divorced, Prof-specialty, Unmarried, White, Female,20947,0,35, United-States, <=50K
37, Private, Some-college, Never-married, Sales, Other-relative, White, Male,0,0,15, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
44, Local-gov, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,38, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
41, State-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
64, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States, >50K
45, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,10, India, <=50K
21, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Yugoslavia, <=50K
38, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,34, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,54, United-States, >50K
39, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
18, Private, 11th, Never-married, Sales, Own-child, Other, Female,0,0,30, United-States, <=50K
37, Self-emp-inc, Assoc-voc, Married-civ-spouse, Protective-serv, Husband, White, Male,0,1977,40, United-States, >50K
63, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Masters, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,54, United-States, >50K
34, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,25, United-States, >50K
24, Private, Bachelors, Never-married, Tech-support, Other-relative, White, Male,0,0,38, United-States, <=50K
46, Local-gov, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,1887,40, United-States, >50K
69, State-gov, 7th-8th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, El-Salvador, <=50K
19, State-gov, Some-college, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,45, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,35, United-States, <=50K
47, Private, Bachelors, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
24, State-gov, Bachelors, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,24, United-States, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1893,40, Ecuador, <=50K
24, Self-emp-inc, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,65, United-States, <=50K
58, Local-gov, Some-college, Widowed, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,4543,0,50, United-States, >50K
32, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
55, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
48, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Mexico, <=50K
31, State-gov, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,25, United-States, <=50K
26, State-gov, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,32, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,3104,0,30, United-States, <=50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
34, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States, <=50K
46, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, State-gov, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, White, Female,10543,0,40, United-States, <=50K
27, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, <=50K
39, Local-gov, HS-grad, Separated, Sales, Unmarried, Black, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Masters, Widowed, Exec-managerial, Husband, White, Male,0,2414,45, Jamaica, >50K
29, Private, Masters, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
39, Private, 10th, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,50, United-States, >50K
48, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
34, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,8745,0,40, United-States, >50K
54, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,35, Mexico, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Poland, <=50K
28, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
54, Self-emp-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Canada, <=50K
27, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,60, United-States, <=50K
35, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,36, United-States, <=50K
30, Private, Assoc-voc, Separated, Machine-op-inspct, Husband, Black, Male,0,0,45, Philippines, <=50K
