37, Private, Bachelors, Divorced, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
59, Private, HS-grad, Divorced, Craft-repair, Wife, White, Male,0,0,40, Greece, <=50K
46, Local-gov, Bachelors, Divorced, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
56, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, United-States, >50K
50, State-gov, Doctorate, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
29, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
63, Self-emp-inc, Prof-school, Divorced, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,35, United-States, <=50K
43, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-spouse-absent, Exec-managerial, Unmarried, Black, Male,0,1977,40, United-States, <=50K
21, Private, 10th, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
52, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
63, Private, HS-grad, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,30, United-States, <=50K
27, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, <=50K
28, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States, <=50K
50, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
63, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, Prof-school, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States, >50K
46, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Mexico, <=50K
63, Private, 7th-8th, Divorced, Sales, Not-in-family, White, Female,0,0,16, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,32, United-States, <=50K
48, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,44, United-States, <=50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, >50K
72, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,17, United-States, <=50K
69, Self-emp-not-inc, HS-grad, Widowed, Other-service, Unmarried, White, Female,0,0,12, United-States, <=50K
35, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,18, United-States, >50K
36, Self-emp-not-inc, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,45, United-States, >50K
57, Private, 5th-6th, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
18, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,15, United-States, <=50K
43, Local-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
18, Self-emp-not-inc, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,1, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,8329,0,35, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
34, Private, Assoc-voc, Never-married, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
38, Self-emp-not-inc, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, State-gov, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
51, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
52, State-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
38, State-gov, Assoc-voc, Separated, Exec-managerial, Not-in-family, White, Female,0,0,56, Haiti, <=50K
50, State-gov, Some-college, Widowed, Adm-clerical, Not-in-family, Black, Female,0,0,32, United-States, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
33, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,6173,0,60, United-States, <=50K
56, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Assoc-acdm, Divorced, Farming-fishing, Unmarried, White, Male,0,0,40, Cuba, <=50K
45, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,60, United-States, >50K
22, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, United-States, <=50K
26, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
47, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
36, State-gov, Some-college, Divorced, Tech-support, Not-in-family, White, Female,0,0,24, United-States, <=50K
53, Self-emp-not-inc, 9th, Divorced, Prof-specialty, Unmarried, White, Female,10527,0,30, United-States, >50K
49, Self-emp-not-inc, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
45, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,1886,70, United-States, >50K
51, State-gov, Masters, Divorced, Prof-specialty, Not-in-family, White, Male,99999,0,60, United-States, >50K
40, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,80, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
32, State-gov, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
36, State-gov, Bachelors, Never-married, Prof-specialty, Wife, White, Female,0,0,10, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
57, State-gov, Assoc-voc, Divorced, Other-service, Not-in-family, White, Female,0,0,38, United-States, <=50K
34, Private, Bachelors, Never-married, Prof-specialty, Other-relative, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, United-States, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,50, United-States, <=50K
25, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, Dominican-Republic, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, Philippines, <=50K
44, State-gov, Some-college, Divorced, Other-service, Wife, White, Female,0,0,20, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
26, Private, Prof-school, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K
28, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5178,0,54, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, <=50K
18, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1736,20, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,65, United-States, <=50K
62, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,14738,0,50, United-States, >50K
43, Private, HS-grad, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
30, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
42, Federal-gov, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, <=50K
35, Local-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,12, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States, <=50K
30, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
68, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, >50K
27, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
51, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,82488,0,40, United-States, >50K
40, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico, <=50K
21, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Male,0,0,54, India, <=50K
23, Self-emp-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,48, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,95, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
26, Private, Bachelors, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,54, United-States, <=50K
54, Self-emp-not-inc, 11th, Married-spouse-absent, Other-service, Husband, White, Male,0,0,40, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, United-States, <=50K
21, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
49, Self-emp-inc, Bachelors, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
45, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Mexico, <=50K
21, Private, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Male,0,0,40, United-States, <=50K
41, Federal-gov, HS-grad, Divorced, Other-service, Not-in-family, White, Female,0,0,45, United-States, <=50K
37, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,44, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,41, United-States, <=50K
72, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,2106,25, United-States, >50K
58, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, <=50K
27, Private, 11th, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, <=50K
43, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
44, Local-gov, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,38, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States, <=50K
