25, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,7687,0,50, United-States, >50K
39, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
45, Private, Assoc-acdm, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, Taiwan, <=50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1913,54, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Female,0,0,70, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,40, United-States, <=50K
34, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,30, United-States, <=50K
37, Private, Some-college, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
35, Private, 11th, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
78, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Black, Male,0,0,20, United-States, <=50K
82, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,20, United-States, <=50K
28, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,46, United-States, >50K
28, Private, Some-college, Divorced, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
38, Self-emp-not-inc, Doctorate, Never-married, Prof-specialty, Husband, White, Male,3555,0,99, United-States, <=50K
35, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
43, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,45, United-States, >50K
35, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
38, Private, Some-college, Divorced, Tech-support, Not-in-family, Black, Female,0,0,35, United-States, <=50K
30, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
48, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, Black, Female,0,0,45, United-States, <=50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,36, United-States, <=50K
17, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,10, United-States, <=50K
53, Private, HS-grad, Divorced, Tech-support, Unmarried, White, Male,0,0,40, Iran, <=50K
36, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,8078,0,54, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,30, Trinadad&Tobago, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Some-college, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Divorced, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
54, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,1518,40, United-States, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
39, Self-emp-not-inc, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,63, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States, <=50K
23, Private, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
56, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
29, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,1977,40, United-States, <=50K
44, Self-emp-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,50, United-States, >50K
44, Private, Some-college, Separated, Other-service, Not-in-family, White, Male,4586,0,35, United-States, >50K
32, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,60, United-States, >50K
45, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
47, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
52, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
36, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
59, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
27, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
32, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,50, United-States, >50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7201,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, >50K
32, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1601,54, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,7298,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
58, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
34, Local-gov, Masters, Separated, Adm-clerical, Own-child, Black, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, Prof-school, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,36, United-States, <=50K
53, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Dominican-Republic, <=50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
53, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, United-States, <=50K
54, Self-emp-not-inc, Bachelors, Divorced, Transport-moving, Not-in-family, White, Female,0,0,60, United-States, <=50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Divorced, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
28, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
44, Private, Masters, Divorced, Prof-specialty, Own-child, White, Male,0,0,40, Honduras, >50K
43, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
52, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Some-college, Never-married, Handlers-cleaners, Own-child, Black, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, >50K
57, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,2831,0,40, United-States, >50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,10, United-States, <=50K
28, State-gov, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
28, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
45, Private, Prof-school, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
37, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
47, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,0,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
58, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,70, United-States, <=50K
56, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States, >50K
28, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,46, United-States, <=50K
25, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Poland, <=50K
51, Private, Prof-school, Married-civ-spouse, Sales, Wife, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1848,45, United-States, >50K
23, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, Poland, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
61, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1384,50, United-States, <=50K
36, Federal-gov, HS-grad, Divorced, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
60, Private, Masters, Never-married, Other-service, Not-in-family, White, Male,0,0,30, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,1458,40, United-States, <=50K
27, State-gov, Masters, Never-married, Tech-support, Not-in-family, White, Female,0,0,80, United-States, <=50K
23, Private, Masters, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States, <=50K
27, State-gov, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
58, Private, Masters, Separated, Handlers-cleaners, Not-in-family, White, Female,0,0,30, United-States, <=50K
39, Private, Some-college, Separated, Protective-serv, Not-in-family, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Divorced, Other-service, Unmarried, White, Male,0,0,35, United-States, <=50K
46, Local-gov, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,7420,0,50, United-States, >50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,70, United-States, <=50K
24, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
60, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
61, Private, Prof-school, Never-married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
25, Private, Masters, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
47, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
54, Local-gov, Some-college, Separated, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
33, Self-emp-not-inc, 5th-6th, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,50, United-States, >50K
25, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States, <=50K
43, Private, Assoc-voc, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
17, Private, 12th, Never-married, Sales, Own-child, White, Male,0,0,23, United-States, <=50K
32, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,10, United-States, <=50K
44, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, India, <=50K
33, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
40, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,45, Philippines, <=50K
41, Self-emp-not-inc, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,11440,0,60, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, >50K
