36, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
47, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Guatemala, <=50K
46, State-gov, HS-grad, Widowed, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,6, Outlying-US(Guam-USVI-etc), >50K
59, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,40, Peru, <=50K
41, Federal-gov, Bachelors, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,38, Germany, >50K
49, Self-emp-inc, 9th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,54, Cuba, >50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,60, China, >50K
50, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,40, Canada, <=50K
28, Private, Bachelors, Never-married, Other-service, Unmarried, Black, Female,0,0,25, Canada, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Female,0,0,35, Greece, <=50K
49, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,4393,0,54, Cuba, <=50K
29, Private, 10th, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, Germany, >50K
56, Private, Prof-school, Divorced, Exec-managerial, Not-in-family, Other, Male,94843,0,55, Trinadad&Tobago, <=50K
30, Private, 11th, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,40, South, <=50K
51, State-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,2442,40, Ireland, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,20, United-States, <=50K
50, Private, 12th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, China, >50K
46, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,23, Cuba, <=50K
40, Federal-gov, Some-college, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Ireland, <=50K
31, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, Vietnam, >50K
31, Federal-gov, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,40, Ireland, >50K
27, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Own-child, Black, Male,0,0,40, Ireland, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, >50K
24, Private, Bachelors, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,40, France, <=50K
62, Private, Prof-school, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,30, Hungary, <=50K
44, Private, Prof-school, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, >50K
39, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, France, <=50K
47, Private, Bachelors, Divorced, Prof-specialty, Husband, Other, Female,0,0,50, Scotland, <=50K
59, Federal-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Other, Female,0,0,40, United-States, <=50K
50, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
33, Private, Some-college, Never-married, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,60, Vietnam, <=50K
59, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1977,50, Iran, <=50K
42, State-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,50, Dominican-Republic, <=50K
35, Private, Bachelors, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, Puerto-Rico, <=50K
50, Federal-gov, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Laos, >50K
50, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, Hong, >50K
26, Private, Assoc-voc, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,30, Nicaragua, <=50K
53, Private, HS-grad, Never-married, Machine-op-inspct, Wife, Black, Male,0,0,30, Portugal, <=50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
46, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,3354,0,40, Philippines, <=50K
34, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Trinadad&Tobago, <=50K
40, Federal-gov, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,50, Hong, <=50K
40, Federal-gov, Bachelors, Never-married, Sales, Not-in-family, Black, Female,17332,0,35, Puerto-Rico, <=50K
63, Private, Some-college, Widowed, Protective-serv, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,50, Trinadad&Tobago, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, Peru, <=50K
26, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Hungary, <=50K
34, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,4246,0,30, China, <=50K
24, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, Canada, <=50K
34, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,54, Thailand, >50K
52, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,65, Iran, <=50K
62, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,22, Greece, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Jamaica, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, Philippines, <=50K
19, State-gov, Some-college, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Poland, <=50K
46, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1886,45, Taiwan, >50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,45, El-Salvador, >50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Male,0,0,17, Puerto-Rico, <=50K
27, Private, Bachelors, Divorced, Sales, Unmarried, Other, Female,0,0,54, Poland, >50K
17, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,35, Thailand, <=50K
43, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,35, Guatemala, <=50K
40, Local-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Dominican-Republic, <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,7298,0,40, Hungary, >50K
47, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Peru, >50K
60, Private, Bachelors, Widowed, Prof-specialty, Unmarried, Black, Female,99999,0,40, Guatemala, >50K
33, Federal-gov, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,50, Iran, <=50K
29, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Female,0,0,40, Ecuador, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,1886,40, China, <=50K
35, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Female,0,0,32, Guatemala, >50K
31, Private, Doctorate, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, Jamaica, >50K
28, Federal-gov, HS-grad, Never-married, Other-service, Unmarried, Other, Female,0,0,36, Ecuador, <=50K
54, State-gov, Bachelors, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Female,0,0,40, South, <=50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Peru, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,40, Jamaica, <=50K
33, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Peru, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2663,0,50, Thailand, >50K
27, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,33, Trinadad&Tobago, <=50K
39, Private, HS-grad, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, Iran, <=50K
30, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,12525,0,50, Jamaica, <=50K
50, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,1886,60, Dominican-Republic, <=50K
53, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Wife, Other, Male,0,0,45, Thailand, <=50K
31, Private, HS-grad, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
42, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,2376,54, Vietnam, >50K
22, Local-gov, Assoc-acdm, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,10, India, <=50K
28, Private, Masters, Never-married, Sales, Not-in-family, Other, Female,0,0,50, Columbia, <=50K
30, Private, 10th, Never-married, Other-service, Unmarried, Black, Female,0,0,17, Cuba, <=50K
21, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Dominican-Republic, <=50K
33, State-gov, Some-college, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
28, Private, Assoc-voc, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,70, Ecuador, <=50K
42, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,1681,40, Mexico, >50K
42, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, Dominican-Republic, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Portugal, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
34, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Ecuador, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,37, Italy, <=50K
53, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Other, Female,0,0,45, Ecuador, <=50K
58, State-gov, 7th-8th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Cuba, <=50K
55, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, Thailand, <=50K
31, Private, Some-college, Never-married, Tech-support, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K
54, Federal-gov, 9th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Germany, <=50K
36, Private, Masters, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,40, Cuba, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,15024,0,45, Scotland, >50K
38, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Other, Female,0,0,25, Hong, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Black, Female,0,0,40, Canada, <=50K
60, Private, Doctorate, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,30, Ecuador, >50K
40, Private, Doctorate, Never-married, Sales, Not-in-family, Black, Female,0,1902,15, Outlying-US(Guam-USVI-etc), <=50K
47, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,15024,0,45, United-States, >50K
63, Self-emp-not-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,65, United-States, >50K
25, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, <=50K
21, Private, Assoc-acdm, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,1751,40, Iran, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,15024,0,38, Honduras, >50K
76, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,15, Germany, <=50K
37, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,50, Iran, >50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Mexico, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,48, Columbia, >50K
59, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Female,0,0,35, Peru, <=50K
60, State-gov, Some-college, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Greece, >50K
37, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, Vietnam, <=50K
21, Private, 10th, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,25, Peru, >50K
43, Private, HS-grad, Divorced, Tech-support, Own-child, Black, Female,0,0,40, Cuba, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,50, Poland, >50K
21, Federal-gov, 11th, Married-civ-spouse, Craft-repair, Own-child, Black, Female,0,0,40, Peru, <=50K
49, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Outlying-US(Guam-USVI-etc), >50K
35, Private, HS-grad, Separated, Craft-repair, Husband, Other, Male,0,0,40, England, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
25, Private, 11th, Never-married, Exec-managerial, Own-child, White, Female,0,0,30, United-States, <=50K
24, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, Other, Female,0,0,54, Columbia, <=50K
32, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Vietnam, >50K
45, Self-emp-not-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Japan, >50K
40, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,38, Haiti, >50K
42, State-gov, Doctorate, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,0,40, Vietnam, >50K
31, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,40, India, <=50K
22, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Japan, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,0,0,48, United-States, <=50K
41, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,45, Portugal, <=50K
45, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,30, Trinadad&Tobago, <=50K
56, State-gov, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Ecuador, >50K
48, Federal-gov, 11th, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Dominican-Republic, <=50K
69, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Vietnam, <=50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
48, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,1886,40, Scotland, >50K
52, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Peru, <=50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
35, Private, Prof-school, Never-married, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,99, Trinadad&Tobago, >50K
18, Private, HS-grad, Never-married, Other-service, Own-child, Other, Female,0,0,20, Laos, <=50K
23, Private, Assoc-voc, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Cuba, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,30, Philippines, <=50K
19, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,50, India, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Ireland, >50K
26, Private, Doctorate, Never-married, Farming-fishing, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, >50K
30, Private, Assoc-voc, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,45, Nicaragua, <=50K
68, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,37, Laos, >50K
37, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Haiti, <=50K
31, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States, >50K
41, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,2001,40, United-States, <=50K
28, State-gov, Bachelors, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,50, Peru, >50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
22, Private, 11th, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,4, Germany, >50K
37, State-gov, Bachelors, Married-civ-spouse, Other-service, Wife, Amer-Indian-Eskimo, Male,0,0,25, Scotland, >50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,80, Portugal, >50K
33, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Outlying-US(Guam-USVI-etc), >50K
47, State-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Hungary, >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, Other, Female,0,0,60, Greece, >50K
39, Federal-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,40, South, <=50K
30, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,15024,0,60, Taiwan, >50K
58, Local-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,30, Hong, >50K
35, Federal-gov, HS-grad, Never-married, Craft-repair, Unmarried, Black, Female,0,0,50, Ecuador, <=50K
