48, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,1902,45, Hungary, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
38, Private, 10th, Never-married, Tech-support, Unmarried, White, Female,7298,0,40, United-States, <=50K
42, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,45, United-States, <=50K
18, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,20, United-States, <=50K
51, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, Puerto-Rico, >50K
28, State-gov, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Iran, <=50K
60, Self-emp-not-inc, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Female,0,0,40, United-States, >50K
42, Private, Bachelors, Divorced, Exec-managerial, Wife, White, Male,2351,0,50, Iran, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,36, Japan, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Federal-gov, Assoc-voc, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
31, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,30, United-States, <=50K
55, Private, 9th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
19, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,20, United-States, >50K
42, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7687,0,50, United-States, >50K
47, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
31, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, Black, Female,0,0,32, United-States, <=50K
40, Self-emp-not-inc, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, United-States, <=50K
41, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Female,0,0,40, Philippines, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,25, United-States, <=50K
76, Private, HS-grad, Separated, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
29, Private, 5th-6th, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,0,0,20, United-States, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Germany, <=50K
37, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
29, Private, Bachelors, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
33, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Male,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States, <=50K
53, Private, Doctorate, Married-civ-spouse, Sales, Not-in-family, White, Male,99999,0,30, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Own-child, Other, Male,0,0,15, United-States, <=50K
68, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,23249,0,40, United-States, >50K
32, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,54, Puerto-Rico, >50K
25, Private, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, Peru, <=50K
51, Private, HS-grad, Married-spouse-absent, Sales, Wife, White, Male,0,0,40, United-States, <=50K
43, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,1669,40, United-States, <=50K
37, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, India, <=50K
19, Private, 12th, Never-married, Sales, Not-in-family, White, Female,0,0,40, Laos, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,60, United-States, >50K
29, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Some-college, Divorced, Sales, Not-in-family, Black, Male,0,0,38, United-States, <=50K
37, Federal-gov, 7th-8th, Married-civ-spouse, Transport-moving, Husband, White, Male,3143,0,48, Mexico, <=50K
45, Self-emp-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
40, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,45, United-States, >50K
39, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, 1st-4th, Divorced, Craft-repair, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Male,2410,0,60, United-States, <=50K
43, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
55, Local-gov, HS-grad, Divorced, Tech-support, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
24, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,40, India, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
45, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,54, United-States, >50K
19, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Separated, Other-service, Wife, White, Female,0,0,35, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,0,88, United-States, >50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
30, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Male,0,0,40, England, <=50K
32, Self-emp-not-inc, Some-college, Widowed, Prof-specialty, Own-child, White, Female,0,0,20, Cuba, <=50K
52, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
58, Private, Bachelors, Divorced, Sales, Other-relative, White, Male,0,0,70, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, <=50K
49, Private, Masters, Separated, Protective-serv, Not-in-family, White, Female,0,0,35, United-States, <=50K
24, Private, HS-grad, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, <=50K
37, Private, 12th, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,16, United-States, <=50K
26, Federal-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,60, United-States, <=50K
27, Private, Some-college, Divorced, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, 12th, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, United-States, <=50K
45, Private, Doctorate, Separated, Craft-repair, Unmarried, White, Male,0,0,45, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Transport-moving, Unmarried, White, Female,0,0,35, El-Salvador, <=50K
32, Local-gov, 10th, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,70, Jamaica, <=50K
18, Private, 11th, Never-married, Farming-fishing, Not-in-family, Black, Female,0,0,30, Scotland, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Unmarried, White, Male,0,0,30, United-States, <=50K
53, Private, Masters, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,40, Cuba, <=50K
27, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,15, United-States, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
29, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, Philippines, <=50K
24, Private, Bachelors, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
18, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Female,0,0,45, Honduras, <=50K
33, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,3103,0,40, Puerto-Rico, <=50K
45, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,65, United-States, >50K
64, Private, Some-college, Divorced, Priv-house-serv, Not-in-family, White, Female,0,0,50, United-States, <=50K
30, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,45, United-States, <=50K
56, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,40, Mexico, <=50K
36, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,15024,0,45, United-States, >50K
26, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
43, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,7298,0,40, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
74, Self-emp-not-inc, HS-grad, Married-spouse-absent, Adm-clerical, Husband, White, Female,0,0,40, United-States, <=50K
36, Local-gov, Bachelors, Divorced, Other-service, Not-in-family, Black, Male,0,0,45, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,40, Greece, >50K
35, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, White, Male,0,0,40, United-States, <=50K
52, Private, 7th-8th, Never-married, Sales, Unmarried, Other, Female,0,0,40, United-States, <=50K
48, Private, Some-college, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Female,0,0,40, United-States, <=50K
30, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,1887,60, Canada, <=50K
51, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
77, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Male,0,0,20, Laos, <=50K
18, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
61, Federal-gov, 10th, Widowed, Adm-clerical, Not-in-family, Other, Male,0,0,20, United-States, <=50K
49, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Italy, <=50K
68, Local-gov, Some-college, Widowed, Craft-repair, Not-in-family, Black, Male,0,0,10, India, <=50K
35, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,24, Scotland, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,24, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, <=50K
38, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
35, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, >50K
31, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,30, Italy, <=50K
34, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, El-Salvador, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,6, England, <=50K
23, Private, HS-grad, Never-married, Sales, Own-child, Black, Male,0,0,35, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Other, Male,0,0,40, Philippines, <=50K
31, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
36, Private, HS-grad, Never-married, Sales, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
34, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Male,0,0,50, Greece, <=50K
30, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Male,0,0,40, United-States, <=50K
19, Private, HS-grad, Never-married, Tech-support, Own-child, Amer-Indian-Eskimo, Female,0,0,35, Laos, <=50K
30, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
27, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Iran, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,45, Italy, <=50K
17, Private, 10th, Married-civ-spouse, Adm-clerical, Own-child, White, Male,0,0,20, Puerto-Rico, <=50K
38, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, <=50K
26, Private, Bachelors, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,50, South, <=50K
26, Private, Bachelors, Married-civ-spouse, Transport-moving, Own-child, White, Male,0,0,54, United-States, <=50K
41, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Other, Female,0,0,45, United-States, <=50K
35, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, United-States, <=50K
46, Private, 11th, Divorced, Exec-managerial, Unmarried, White, Female,0,0,45, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cambodia, <=50K
20, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
23, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Poland, <=50K
45, Private, Some-college, Divorced, Other-service, Not-in-family, Black, Female,0,0,45, Peru, <=50K
