47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
90, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,15024,0,65, Philippines, >50K
40, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, China, <=50K
71, Self-emp-not-inc, 5th-6th, Widowed, Other-service, Not-in-family, Other, Female,0,0,18, Japan, <=50K
24, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,60, Columbia, <=50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Jamaica, >50K
65, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
35, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, Laos, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, Puerto-Rico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,10, Poland, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, France, <=50K
47, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Other, Female,0,0,40, Germany, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, Some-college, Divorced, Farming-fishing, Not-in-family, Other, Male,0,0,50, Cambodia, <=50K
59, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,40, Philippines, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,60, Italy, >50K
35, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,48, Trinadad&Tobago, <=50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,20, Jamaica, <=50K
27, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
50, Federal-gov, Assoc-voc, Widowed, Prof-specialty, Unmarried, Black, Male,0,0,30, United-States, <=50K
57, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Vietnam, <=50K
25, State-gov, Some-college, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Black, Male,0,0,40, Poland, >50K
35, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Female,0,0,40, Thailand, <=50K
24, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
53, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States, >50K
48, Private, HS-grad, Divorced, Sales, Unmarried, Other, Female,0,0,30, Outlying-US(Guam-USVI-etc), <=50K
31, Private, Masters, Married-civ-spouse, Adm-clerical, Other-relative, Black, Male,4693,0,50, Italy, >50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Hungary, <=50K
25, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
21, Private, Some-college, Never-married, Other-service, Unmarried, Black, Female,0,0,50, Honduras, <=50K
63, Private, Assoc-acdm, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,50, Puerto-Rico, >50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, Vietnam, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, China, >50K
20, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Male,0,2019,40, Honduras, <=50K
39, State-gov, Bachelors, Separated, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,60, Poland, >50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Female,0,0,12, Puerto-Rico, <=50K
69, Federal-gov, 9th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,35, Greece, >50K
37, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
25, Private, Some-college, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, China, <=50K
45, Local-gov, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,50, Canada, >50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,45, Canada, <=50K
47, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,65, Cuba, <=50K
34, Private, Bachelors, Separated, Exec-managerial, Husband, White, Female,0,0,40, Guatemala, <=50K
28, Private, 9th, Never-married, Sales, Not-in-family, Black, Female,0,0,40, Cuba, <=50K
39, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Greece, >50K
63, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, <=50K
27, Private, 5th-6th, Never-married, Adm-clerical, Own-child, White, Male,0,0,35, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Married-spouse-absent, Other-service, Own-child, White, Male,0,0,30, Jamaica, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
34, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, China, <=50K
52, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Cuba, <=50K
28, Local-gov, Some-college, Separated, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,40, Japan, <=50K
30, Private, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,1887,30, Vietnam, >50K
59, Local-gov, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Japan, >50K
28, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Jamaica, <=50K
32, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, Hong, <=50K
36, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Germany, <=50K
33, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,99, Iran, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Female,0,0,45, Canada, <=50K
50, Private, Assoc-acdm, Never-married, Transport-moving, Not-in-family, White, Female,0,0,40, Scotland, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Greece, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Other, Female,0,1878,40, Trinadad&Tobago, <=50K
18, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,30, United-States, <=50K
36, Local-gov, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
34, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Vietnam, >50K
53, Private, HS-grad, Separated, Other-service, Husband, Black, Male,0,0,40, Italy, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,50, Ecuador, >50K
34, Private, Assoc-voc, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Thailand, <=50K
46, Private, HS-grad, Separated, Other-service, Husband, Amer-Indian-Eskimo, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, India, <=50K
33, Private, Assoc-voc, Separated, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,40, Philippines, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,10, Taiwan, <=50K
54, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, <=50K
37, Private, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Scotland, <=50K
23, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1740,40, United-States, <=50K
44, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,5010,0,54, India, <=50K
29, Federal-gov, Bachelors, Never-married, Transport-moving, Own-child, Other, Female,0,0,40, Taiwan, <=50K
48, Private, Some-college, Widowed, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
29, Private, Masters, Married-civ-spouse, Exec-managerial, Other-relative, White, Female,0,0,40, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Portugal, <=50K
37, Private, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,80, Iran, >50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,45, China, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,20, China, <=50K
48, Private, Some-college, Separated, Adm-clerical, Husband, Black, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Wife, Amer-Indian-Eskimo, Female,4650,0,40, Italy, <=50K
35, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Haiti, <=50K
36, Private, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
45, Private, Some-college, Divorced, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Puerto-Rico, <=50K
57, State-gov, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, South, >50K
43, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,99, United-States, <=50K
57, Private, Bachelors, Divorced, Adm-clerical, Own-child, Black, Female,0,0,40, England, <=50K
33, Private, Some-college, Separated, Other-service, Not-in-family, Other, Male,0,0,40, Thailand, <=50K
43, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Other, Female,0,0,40, Scotland, <=50K
22, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, >50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,7657,0,40, Honduras, >50K
40, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Black, Female,7298,0,38, Ecuador, <=50K
56, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Iran, <=50K
40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,35, Puerto-Rico, <=50K
36, Private, Assoc-voc, Married-civ-spouse, Other-service, Husband, Black, Female,0,0,50, Honduras, >50K
26, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Italy, >50K
54, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,1977,50, El-Salvador, >50K
25, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,33, China, <=50K
34, Private, Masters, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, Honduras, <=50K
30, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Laos, <=50K
44, Federal-gov, HS-grad, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, Ecuador, <=50K
59, State-gov, Assoc-acdm, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
27, Private, Some-college, Never-married, Craft-repair, Unmarried, White, Male,0,0,20, Portugal, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Other, Male,0,0,60, Mexico, <=50K
35, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,60, Portugal, <=50K
29, Private, Some-college, Divorced, Craft-repair, Unmarried, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,60, United-States, >50K
43, Private, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Italy, <=50K
35, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Female,0,0,25, Mexico, <=50K
43, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Dominican-Republic, >50K
45, Private, Assoc-acdm, Divorced, Adm-clerical, Wife, Other, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Male,0,0,40, Portugal, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Vietnam, <=50K
45, Local-gov, Assoc-acdm, Divorced, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,35, Ireland, <=50K
41, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,60, Columbia, >50K
45, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,1876,40, Dominican-Republic, <=50K
33, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
46, State-gov, Some-college, Divorced, Sales, Unmarried, White, Male,0,0,40, El-Salvador, <=50K
49, Self-emp-inc, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,65, El-Salvador, >50K
34, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,40, Outlying-US(Guam-USVI-etc), >50K
44, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,99999,0,45, Dominican-Republic, >50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,99999,0,70, Taiwan, >50K
44, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,60, Japan, <=50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,60, El-Salvador, >50K
24, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,15, El-Salvador, <=50K
50, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Cuba, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,65, Mexico, >50K
28, Private, Assoc-voc, Separated, Adm-clerical, Husband, White, Male,0,0,40, Guatemala, <=50K
49, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba, >50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, >50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Iran, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,38, Canada, >50K
38, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,2429,92, El-Salvador, >50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,50, Poland, <=50K
27, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,7687,0,40, United-States, >50K
36, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,90, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, China, <=50K
32, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Mexico, >50K
20, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Jamaica, <=50K
24, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Female,0,0,45, Hungary, >50K
34, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,15024,0,60, Greece, >50K
54, Private, Some-college, Never-married, Machine-op-inspct, Unmarried, Black, Male,0,0,40, Italy, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Peru, <=50K
28, Private, HS-grad, Never-married, Sales, Own-child, Black, Female,0,0,19, Cuba, <=50K
27, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
36, Self-emp-not-inc, Some-college, Married-civ-spouse, Tech-support, Husband, Black, Female,0,1977,40, Guatemala, >50K
35, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Vietnam, <=50K
47, Private, 11th, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Portugal, <=50K
17, Private, 11th, Never-married, Sales, Own-child, Other, Male,0,0,4, Dominican-Republic, <=50K
36, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, South, <=50K
32, Federal-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,70, Puerto-Rico, >50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, Portugal, <=50K
48, Private, Some-college, Separated, Adm-clerical, Husband, Other, Female,0,0,40, France, >50K
36, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Jamaica, >50K
21, Private, 9th, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Cuba, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, <=50K
47, Private, HS-grad, Separated, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Hong, <=50K
45, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,45, Vietnam, <=50K
39, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,40, Scotland, <=50K
