41, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,50, United-States, >50K
43, Self-emp-not-inc, Some-college, Never-married, Transport-moving, Own-child, White, Female,0,0,60, United-States, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,7687,0,50, United-States, >50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
59, Self-emp-inc, Assoc-voc, Divorced, Transport-moving, Husband, White, Male,0,0,76, United-States, <=50K
34, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,1929,50, United-States, >50K
49, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,52, United-States, >50K
26, Private, Some-college, Divorced, Protective-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
30, Private, Bachelors, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,60, United-States, <=50K
35, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,0,66, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Bachelors, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
45, Private, Some-college, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
34, State-gov, 11th, Separated, Farming-fishing, Husband, White, Male,0,0,20, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
31, Federal-gov, Assoc-acdm, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States, <=50K
19, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,0,0,27, United-States, <=50K
60, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, <=50K
41, Private, Preschool, Never-married, Craft-repair, Husband, White, Male,0,2021,50, United-States, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
53, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,6, United-States, <=50K
42, Private, Some-college, Divorced, Handlers-cleaners, Husband, White, Female,0,0,40, United-States, >50K
40, Private, Bachelors, Divorced, Machine-op-inspct, Unmarried, Black, Male,0,0,40, United-States, <=50K
39, Self-emp-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States, >50K
29, Private, HS-grad, Divorced, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Divorced, Craft-repair, Not-in-family, White, Male,0,1902,40, United-States, >50K
23, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,45, United-States, <=50K
36, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Other-relative, White, Male,14216,0,32, United-States, >50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
25, Self-emp-not-inc, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States, <=50K
28, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Protective-serv, Husband, White, Male,5013,0,43, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Protective-serv, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,35, Jamaica, >50K
23, Private, Masters, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,21, Philippines, <=50K
24, Local-gov, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,30, United-States, <=50K
22, Federal-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,30, United-States, <=50K
58, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,27, United-States, <=50K
43, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,35, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
18, Federal-gov, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
42, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Sales, Wife, White, Male,7687,0,40, United-States, >50K
21, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,27, United-States, <=50K
51, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,23, United-States, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, >50K
21, Private, Some-college, Never-married, Sales, Husband, Asian-Pac-Islander, Male,0,0,60, United-States, >50K
54, Private, Prof-school, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,52, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Own-child, White, Female,0,0,27, United-States, <=50K
77, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Female,0,0,6, United-States, <=50K
55, Private, 9th, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
78, Self-emp-not-inc, Bachelors, Widowed, Sales, Not-in-family, White, Female,0,0,20, United-States, >50K
38, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,0,0,40, United-States, <=50K
37, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Female,0,0,27, United-States, >50K
41, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Female,4586,0,45, United-States, <=50K
75, Self-emp-not-inc, Some-college, Widowed, Adm-clerical, Wife, White, Female,0,0,20, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Unmarried, Black, Male,0,0,40, Philippines, >50K
41, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Unmarried, White, Male,0,0,40, United-States, <=50K
37, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Female,0,0,50, United-States, >50K
34, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, HS-grad, Never-married, Other-service, Husband, White, Female,0,0,50, United-States, >50K
54, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,6829,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
57, Private, Some-college, Divorced, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, 10th, Never-married, Transport-moving, Own-child, White, Female,0,0,9, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Female,0,0,45, United-States, <=50K
26, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
51, Private, Masters, Widowed, Sales, Husband, White, Male,0,0,45, United-States, >50K
34, Private, Bachelors, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
70, Private, HS-grad, Widowed, Farming-fishing, Husband, White, Female,0,0,30, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, United-States, <=50K
48, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
30, Private, HS-grad, Divorced, Exec-managerial, Wife, Other, Male,7063,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
28, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Unmarried, White, Male,0,0,40, Mexico, <=50K
24, Self-emp-not-inc, Some-college, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, >50K
20, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13, United-States, <=50K
40, Federal-gov, 9th, Married-civ-spouse, Priv-house-serv, Unmarried, White, Male,0,0,40, United-States, <=50K
38, Private, Masters, Married-civ-spouse, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,1892,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,54, United-States, <=50K
19, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
66, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4545,0,40, United-States, <=50K
20, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,20, United-States, <=50K
50, Private, Doctorate, Divorced, Transport-moving, Not-in-family, White, Male,0,0,60, United-States, <=50K
32, State-gov, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
61, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
25, Private, Assoc-acdm, Never-married, Prof-specialty, Other-relative, White, Female,0,0,50, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
77, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
29, Private, Some-college, Never-married, Machine-op-inspct, Husband, White, Female,0,0,60, United-States, <=50K
41, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Not-in-family, White, Male,0,0,60, United-States, >50K
27, Private, 9th, Never-married, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
50, Federal-gov, 5th-6th, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,35, United-States, <=50K
47, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, >50K
60, Private, Some-college, Divorced, Sales, Husband, Black, Male,0,0,40, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,5, United-States, <=50K
90, Private, Bachelors, Widowed, Farming-fishing, Husband, White, Male,0,0,32, United-States, >50K
34, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
75, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,1902,20, United-States, <=50K
61, Self-emp-not-inc, Bachelors, Divorced, Sales, Husband, White, Female,0,0,50, United-States, <=50K
37, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,60, United-States, >50K
47, Federal-gov, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,54, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,52, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
67, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,20, Philippines, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,44, United-States, <=50K
30, Federal-gov, 11th, Never-married, Adm-clerical, Husband, White, Female,0,0,50, United-States, >50K
67, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,27821,0,50, Ireland, >50K
51, Private, Masters, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1972,40, United-States, >50K
17, Self-emp-not-inc, 11th, Never-married, Tech-support, Own-child, White, Female,0,0,35, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Female,15024,0,40, United-States, <=50K
46, Private, 9th, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
38, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Male,5274,0,50, United-States, >50K
22, Private, HS-grad, Divorced, Tech-support, Wife, White, Female,0,1902,10, United-States, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
73, Federal-gov, HS-grad, Widowed, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
30, Local-gov, HS-grad, Never-married, Protective-serv, Wife, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Exec-managerial, Wife, White, Male,0,1902,10, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, >50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, >50K
32, Private, Some-college, Divorced, Transport-moving, Husband, White, Female,0,0,35, United-States, <=50K
41, State-gov, HS-grad, Divorced, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, White, Female,5109,0,40, United-States, <=50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Puerto-Rico, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States, <=50K
62, Private, 5th-6th, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, >50K
