37, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,47, Scotland, <=50K
45, State-gov, 5th-6th, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,40, Hungary, <=50K
21, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, India, <=50K
31, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, Cambodia, <=50K
44, Private, Bachelors, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,50, Taiwan, <=50K
50, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,48, Germany, <=50K
39, Private, Some-college, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Guatemala, <=50K
32, State-gov, Assoc-voc, Widowed, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,24, Honduras, <=50K
45, Private, Bachelors, Married-civ-spouse, Other-service, Husband, Amer-Indian-Eskimo, Female,0,1902,54, United-States, >50K
53, Private, Assoc-voc, Divorced, Craft-repair, Husband, White, Female,0,0,54, Hungary, >50K
38, Without-pay, Assoc-voc, Married-civ-spouse, Other-service, Husband, White, Male,3699,0,37, Poland, <=50K
44, Private, HS-grad, Widowed, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Divorced, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,40, France, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Female,4019,0,35, Dominican-Republic, <=50K
40, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Philippines, >50K
35, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, United-States, <=50K
35, Private, Some-college, Never-married, Exec-managerial, Wife, Other, Male,0,0,25, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Yugoslavia, >50K
42, State-gov, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K
35, Private, HS-grad, Never-married, Tech-support, Own-child, Other, Female,0,0,40, Honduras, <=50K
35, Self-emp-inc, Some-college, Never-married, Farming-fishing, Husband, Other, Male,0,0,40, Canada, <=50K
61, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K
35, Federal-gov, Some-college, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, Jamaica, >50K
46, Self-emp-inc, Some-college, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Columbia, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Scotland, >50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
32, Private, Some-college, Widowed, Other-service, Not-in-family, Black, Female,0,0,32, Peru, <=50K
30, Federal-gov, Some-college, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, Scotland, <=50K
43, Private, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,36, Yugoslavia, <=50K
61, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,33, Portugal, <=50K
33, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Wife, Black, Male,0,0,20, Scotland, <=50K
40, State-gov, 11th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,35, Hong, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Italy, <=50K
35, Self-emp-inc, Assoc-acdm, Widowed, Craft-repair, Not-in-family, White, Female,0,0,40, Haiti, <=50K
35, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Other, Male,0,0,40, Nicaragua, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,1887,42, South, <=50K
23, Federal-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
31, Private, 11th, Never-married, Machine-op-inspct, Own-child, Other, Male,0,0,20, Trinadad&Tobago, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, Nicaragua, <=50K
56, Private, Assoc-acdm, Divorced, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
62, Self-emp-not-inc, 5th-6th, Divorced, Prof-specialty, Husband, White, Male,0,0,37, Canada, <=50K
38, Private, 1st-4th, Never-married, Other-service, Husband, White, Female,3441,0,39, Italy, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, Haiti, <=50K
23, Private, Assoc-acdm, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, Nicaragua, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,20712,0,52, Laos, >50K
51, Federal-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, El-Salvador, >50K
40, Federal-gov, Bachelors, Married-civ-spouse, Farming-fishing, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Other, Male,0,0,40, Philippines, <=50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,54, Hong, <=50K
41, Private, HS-grad, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,0,54, Guatemala, >50K
22, Private, Bachelors, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Puerto-Rico, <=50K
31, Private, Assoc-acdm, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
62, Self-emp-inc, 7th-8th, Married-civ-spouse, Transport-moving, Not-in-family, White, Female,0,0,40, Philippines, <=50K
51, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,15024,0,49, Portugal, >50K
50, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, South, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,52, Philippines, <=50K
46, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,46, Scotland, <=50K
43, Self-emp-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,62, United-States, <=50K
45, Private, Assoc-voc, Divorced, Exec-managerial, Husband, White, Male,7687,0,40, Cuba, >50K
44, Federal-gov, HS-grad, Married-civ-spouse, Sales, Husband, White, Female,0,0,50, Poland, <=50K
55, Private, Bachelors, Widowed, Prof-specialty, Husband, Black, Male,0,0,40, Iran, <=50K
62, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
36, Self-emp-not-inc, Bachelors, Never-married, Prof-specialty, Husband, White, Female,0,0,40, Vietnam, <=50K
58, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Male,99999,0,60, Guatemala, >50K
34, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, South, <=50K
34, State-gov, HS-grad, Never-married, Sales, Not-in-family, Black, Female,0,0,40, United-States, >50K
36, Private, Some-college, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,35, United-States, <=50K
28, Private, Bachelors, Married-spouse-absent, Other-service, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
51, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Guatemala, <=50K
36, Private, Assoc-acdm, Never-married, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cambodia, <=50K
51, State-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Female,0,0,40, United-States, >50K
34, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, South, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Tech-support, Own-child, Other, Male,0,0,40, United-States, <=50K
27, Private, 11th, Married-civ-spouse, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
47, Private, Some-college, Divorced, Protective-serv, Wife, White, Male,10306,0,45, Poland, >50K
34, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
32, Private, Bachelors, Married-civ-spouse, Prof-specialty, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
26, Private, Some-college, Separated, Transport-moving, Not-in-family, Black, Male,0,0,40, United-States, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Thailand, <=50K
55, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,40, Columbia, <=50K
63, State-gov, 7th-8th, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,40, Iran, >50K
47, Self-emp-not-inc, 12th, Married-civ-spouse, Armed-Forces, Husband, Other, Female,0,0,50, Japan, <=50K
63, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, Ecuador, >50K
45, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,55, United-States, >50K
24, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, El-Salvador, >50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
46, Private, Some-college, Married-civ-spouse, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, Ecuador, <=50K
47, Private, HS-grad, Never-married, Prof-specialty, Husband, White, Female,0,1902,60, Thailand, >50K
41, Self-emp-not-inc, Bachelors, Married-civ-spouse, Armed-Forces, Own-child, White, Male,0,0,64, Haiti, >50K
61, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Haiti, >50K
43, Private, Bachelors, Never-married, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, Dominican-Republic, >50K
26, Private, Bachelors, Never-married, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,50, Italy, <=50K
61, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Other-relative, Amer-Indian-Eskimo, Male,0,0,30, United-States, <=50K
34, Private, 10th, Married-spouse-absent, Protective-serv, Not-in-family, White, Female,0,0,40, United-States, <=50K
46, Local-gov, 10th, Married-civ-spouse, Machine-op-inspct, Husband, White, Female,7687,0,40, Honduras, >50K
53, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,15024,0,50, Scotland, >50K
36, Private, Bachelors, Divorced, Transport-moving, Own-child, White, Male,0,0,40, Columbia, <=50K
36, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Asian-Pac-Islander, Male,0,0,72, Philippines, <=50K
34, Federal-gov, 10th, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, Hungary, >50K
17, Private, 11th, Never-married, Tech-support, Own-child, Other, Male,0,0,20, Cambodia, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,30, Greece, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Sales, Not-in-family, Other, Female,0,0,30, Ireland, >50K
47, Private, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,1902,60, South, >50K
64, Private, 5th-6th, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,60, Hungary, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,40, Scotland, <=50K
33, Private, Some-college, Never-married, Other-service, Husband, White, Male,0,0,40, Trinadad&Tobago, <=50K
54, Private, Some-college, Married-spouse-absent, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,54, Guatemala, <=50K
65, Private, Some-college, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
24, Private, Bachelors, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,15, Columbia, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Philippines, <=50K
59, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, France, >50K
43, Private, Some-college, Divorced, Prof-specialty, Other-relative, Asian-Pac-Islander, Male,0,0,40, South, >50K
21, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Female,0,0,15, United-States, <=50K
25, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
30, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,65, China, <=50K
48, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,50, United-States, >50K
27, Private, Some-college, Never-married, Craft-repair, Other-relative, Amer-Indian-Eskimo, Female,0,0,35, Cambodia, <=50K
61, Private, Assoc-acdm, Separated, Farming-fishing, Husband, White, Male,0,0,40, Philippines, <=50K
43, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,4854,0,40, Mexico, <=50K
44, State-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Poland, <=50K
52, Private, Masters, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,40, Jamaica, <=50K
43, Self-emp-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-voc, Never-married, Sales, Unmarried, Other, Female,0,0,50, Honduras, >50K
49, Private, 9th, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,40, France, <=50K
46, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,50, Mexico, >50K
42, Local-gov, Masters, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,60, Honduras, <=50K
32, Private, HS-grad, Divorced, Craft-repair, Wife, Other, Female,0,0,40, Japan, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,35, United-States, <=50K
44, Private, Bachelors, Never-married, Sales, Unmarried, White, Male,5178,0,40, Honduras, >50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4386,0,40, Guatemala, <=50K
32, Private, Preschool, Married-civ-spouse, Craft-repair, Wife, Black, Male,0,0,45, United-States, <=50K
36, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
27, Private, HS-grad, Never-married, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
46, Private, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1902,60, Greece, >50K
60, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,40, Cuba, >50K
43, Private, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,50, Hungary, <=50K
40, Private, Masters, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,1902,48, Haiti, >50K
58, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, South, >50K
51, Private, HS-grad, Widowed, Sales, Husband, Other, Male,0,0,50, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, Poland, <=50K
43, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
35, Private, Masters, Separated, Craft-repair, Husband, White, Male,0,0,54, Cambodia, <=50K
54, Private, 9th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Honduras, <=50K
42, Private, HS-grad, Never-married, Tech-support, Husband, White, Female,0,0,54, Poland, >50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
43, Private, Bachelors, Divorced, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,50, China, <=50K
43, Private, HS-grad, Widowed, Transport-moving, Husband, Other, Male,0,0,70, El-Salvador, <=50K
34, Private, Masters, Divorced, Machine-op-inspct, Husband, Black, Male,0,0,40, Ireland, <=50K
29, Private, 7th-8th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Laos, <=50K
42, Self-emp-not-inc, Some-college, Married-spouse-absent, Handlers-cleaners, Husband, Black, Female,0,0,40, Italy, <=50K
25, Private, Bachelors, Married-civ-spouse, Protective-serv, Wife, White, Male,0,0,40, Scotland, <=50K
50, Federal-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,60, Italy, <=50K
55, Self-emp-inc, Assoc-voc, Divorced, Prof-specialty, Husband, White, Female,22128,0,54, Iran, >50K
33, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Ecuador, <=50K
33, Federal-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,54, Ireland, <=50K
30, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
48, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,50, France, <=50K
45, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States, <=50K
34, Federal-gov, Some-college, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Germany, >50K
49, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Haiti, >50K
61, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Other, Female,0,0,40, Laos, <=50K
31, Self-emp-not-inc, Some-college, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Female,0,0,40, Columbia, <=50K
