28, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, >50K
27, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Mexico, <=50K
68, Federal-gov, HS-grad, Separated, Farming-fishing, Unmarried, Other, Female,0,0,40, Canada, <=50K
32, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Sales, Husband, Other, Male,0,0,50, Columbia, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, France, <=50K
32, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, White, Female,0,0,40, Hungary, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, Mexico, <=50K
43, State-gov, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, Scotland, >50K
32, Private, 11th, Divorced, Other-service, Not-in-family, White, Female,0,0,38, Iran, <=50K
43, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Cuba, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Iran, >50K
31, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Own-child, Black, Female,0,0,25, Vietnam, <=50K
51, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,48, Scotland, <=50K
28, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,16, Peru, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Cambodia, <=50K
32, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,54, Guatemala, >50K
25, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,25, Poland, <=50K
71, Self-emp-not-inc, 10th, Married-civ-spouse, Farming-fishing, Wife, White, Male,0,0,40, Hungary, >50K
44, Private, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Poland, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,3853,0,60, United-States, >50K
54, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Canada, <=50K
32, Local-gov, 10th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,8, El-Salvador, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,30, England, <=50K
82, Private, HS-grad, Widowed, Prof-specialty, Wife, White, Female,0,0,15, Germany, <=50K
25, Private, Some-college, Never-married, Prof-specialty, Wife, White, Male,0,0,40, France, <=50K
40, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, Columbia, >50K
31, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, France, >50K
21, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,37, China, <=50K
28, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,2441,0,40, Columbia, >50K
51, Private, Some-college, Widowed, Machine-op-inspct, Not-in-family, White, Female,0,0,43, Poland, <=50K
24, Private, Assoc-acdm, Never-married, Adm-clerical, Unmarried, White, Male,0,0,45, China, <=50K
24, Self-emp-inc, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, India, <=50K
25, Private, 10th, Never-married, Sales, Own-child, Black, Female,0,0,40, Thailand, <=50K
42, Local-gov, 11th, Separated, Tech-support, Wife, White, Female,3103,0,15, China, <=50K
60, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Portugal, >50K
34, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,20, Ireland, <=50K
58, Self-emp-not-inc, Masters, Separated, Protective-serv, Husband, White, Male,0,0,40, Philippines, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Wife, Black, Female,0,0,40, Haiti, <=50K
33, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, Philippines, >50K
26, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Canada, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, Outlying-US(Guam-USVI-etc), <=50K
56, Local-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, Poland, <=50K
55, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, South, <=50K
55, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K
33, Private, HS-grad, Divorced, Protective-serv, Unmarried, White, Male,0,0,50, Greece, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, El-Salvador, <=50K
50, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, Haiti, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Black, Female,0,0,25, India, <=50K
23, Private, Preschool, Never-married, Other-service, Own-child, White, Female,0,0,20, Scotland, <=50K
39, Private, Bachelors, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, Guatemala, >50K
44, Local-gov, HS-grad, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,38, Portugal, <=50K
40, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,4000,0,40, Scotland, >50K
22, Local-gov, Some-college, Divorced, Other-service, Not-in-family, White, Male,0,0,30, Iran, <=50K
40, Private, Bachelors, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,35, India, >50K
46, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1902,40, Nicaragua, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, Philippines, <=50K
27, Private, 12th, Divorced, Other-service, Unmarried, White, Female,0,0,30, Haiti, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, Ireland, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, Ireland, <=50K
22, Private, Bachelors, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, Laos, >50K
28, Private, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,1856,40, Laos, >50K
30, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,70, Hungary, <=50K
38, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,32, Portugal, <=50K
57, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Philippines, <=50K
40, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Canada, >50K
55, Local-gov, Some-college, Divorced, Exec-managerial, Unmarried, White, Female,0,0,50, Italy, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,12, France, <=50K
33, Private, Bachelors, Separated, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, <=50K
34, Self-emp-inc, Assoc-voc, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Laos, <=50K
48, Private, HS-grad, Widowed, Adm-clerical, Unmarried, White, Female,0,0,30, Portugal, <=50K
37, Private, 10th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,20, Guatemala, <=50K
48, Local-gov, Doctorate, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,50, Portugal, <=50K
53, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
34, Private, Some-college, Separated, Prof-specialty, Wife, Other, Female,0,0,40, Ecuador, <=50K
34, Self-emp-inc, 7th-8th, Married-civ-spouse, Tech-support, Husband, White, Male,7347,0,54, Outlying-US(Guam-USVI-etc), >50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Trinadad&Tobago, >50K
27, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, India, <=50K
41, State-gov, HS-grad, Divorced, Transport-moving, Unmarried, Black, Female,0,0,35, Japan, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Thailand, <=50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,14314,0,40, United-States, >50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,20, England, <=50K
30, Self-emp-not-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
20, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, Italy, <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,16, Canada, <=50K
21, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,40, Jamaica, >50K
34, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,45, Cambodia, <=50K
22, Local-gov, Bachelors, Divorced, Adm-clerical, Unmarried, White, Male,0,0,24, Guatemala, <=50K
39, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, France, <=50K
63, Private, 9th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Puerto-Rico, <=50K
46, Private, 9th, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,35, Canada, <=50K
49, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,35, Jamaica, <=50K
30, Local-gov, Some-college, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Female,0,1654,40, Guatemala, <=50K
43, Private, Prof-school, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,50, China, >50K
67, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,15024,0,60, United-States, >50K
60, Self-emp-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, China, <=50K
29, Private, 10th, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
31, Private, Assoc-voc, Never-married, Prof-specialty, Unmarried, White, Female,0,0,50, Guatemala, <=50K
17, State-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, Puerto-Rico, <=50K
33, Private, Bachelors, Married-spouse-absent, Sales, Own-child, White, Male,0,0,40, Columbia, <=50K
62, Self-emp-inc, 12th, Widowed, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,38, Nicaragua, >50K
35, Self-emp-inc, Bachelors, Divorced, Craft-repair, Other-relative, White, Male,0,0,50, Puerto-Rico, <=50K
29, Private, HS-grad, Married-civ-spouse, Priv-house-serv, Husband, White, Male,0,0,40, Taiwan, <=50K
33, Private, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,45, Guatemala, <=50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,40, Cuba, <=50K
28, Private, 11th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,25, Cuba, >50K
33, Private, Bachelors, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,50, Greece, <=50K
36, Private, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, Hungary, <=50K
34, State-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Haiti, >50K
68, Self-emp-not-inc, Some-college, Widowed, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,8, Japan, <=50K
51, Self-emp-inc, Bachelors, Divorced, Sales, Not-in-family, Black, Female,0,0,44, Guatemala, <=50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, China, <=50K
54, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Peru, >50K
34, Local-gov, Masters, Married-civ-spouse, Handlers-cleaners, Wife, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
43, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Male,0,0,50, Nicaragua, <=50K
24, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Peru, <=50K
42, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Japan, >50K
26, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, Canada, <=50K
29, Federal-gov, Bachelors, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,45, Vietnam, >50K
35, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Columbia, <=50K
32, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, China, <=50K
70, Private, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Hungary, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
34, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Laos, >50K
31, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,30, United-States, <=50K
28, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Haiti, <=50K
42, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,16, Outlying-US(Guam-USVI-etc), >50K
31, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, France, <=50K
55, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, Cambodia, <=50K
33, State-gov, HS-grad, Never-married, Adm-clerical, Unmarried, White, Female,0,0,32, Hong, <=50K
37, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,11479,0,50, Cuba, <=50K
43, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, Trinadad&Tobago, <=50K
40, Self-emp-not-inc, Some-college, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,30, El-Salvador, <=50K
40, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Mexico, <=50K
67, Private, 7th-8th, Never-married, Exec-managerial, Husband, White, Female,0,0,20, Poland, <=50K
60, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Greece, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, Ireland, <=50K
23, Private, Bachelors, Never-married, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Greece, <=50K
36, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,7687,0,50, Honduras, >50K
47, Self-emp-inc, Prof-school, Never-married, Exec-managerial, Husband, White, Female,99999,0,50, China, >50K
40, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Taiwan, >50K
40, Private, Bachelors, Divorced, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, <=50K
29, Private, HS-grad, Divorced, Tech-support, Unmarried, Asian-Pac-Islander, Male,0,0,74, Portugal, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,15, South, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, Haiti, <=50K
34, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, Mexico, >50K
34, Private, 10th, Never-married, Tech-support, Not-in-family, White, Female,0,0,64, Dominican-Republic, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,65, Peru, <=50K
32, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,20, England, <=50K
42, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,50, Greece, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, Columbia, <=50K
42, Private, Bachelors, Widowed, Craft-repair, Not-in-family, Black, Female,0,0,40, China, <=50K
74, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,15024,0,40, France, >50K
47, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,80, Jamaica, <=50K
33, Local-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Wife, White, Male,2960,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Dominican-Republic, >50K
32, Private, Some-college, Divorced, Protective-serv, Not-in-family, White, Female,0,0,15, Dominican-Republic, <=50K
34, Local-gov, Some-college, Divorced, Prof-specialty, Own-child, White, Female,0,0,45, South, <=50K
25, Private, 11th, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, China, <=50K
32, Private, Masters, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,40, Portugal, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,10229,0,40, Scotland, >50K
45, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,54, Thailand, <=50K
40, Private, Bachelors, Never-married, Sales, Wife, White, Male,2424,0,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Never-married, Farming-fishing, Husband, White, Male,0,0,50, India, <=50K
49, Self-emp-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), <=50K
22, Private, HS-grad, Never-married, Transport-moving, Own-child, Asian-Pac-Islander, Male,0,0,35, Thailand, <=50K
18, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,10, Haiti, <=50K
38, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Taiwan, >50K
26, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, Columbia, <=50K
