19, Private, HS-grad, Never-married, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,25, United-States, <=50K
56, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, United-States, <=50K
27, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Unmarried, White, Female,0,0,45, England, <=50K
42, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, India, <=50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1977,40, United-States, <=50K
41, State-gov, 10th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,40, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, Laos, <=50K
73, Private, Masters, Married-civ-spouse, Other-service, Wife, White, Male,0,0,25, United-States, >50K
45, Self-emp-not-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Haiti, <=50K
32, Private, Masters, Never-married, Prof-specialty, Wife, White, Male,0,0,40, United-States, <=50K
56, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
21, Local-gov, Some-college, Divorced, Sales, Own-child, White, Female,0,0,15, United-States, >50K
35, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, <=50K
24, Federal-gov, 11th, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
57, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,48, United-States, >50K
48, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,45, United-States, <=50K
24, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States, <=50K
25, Local-gov, 11th, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Not-in-family, White, Female,3404,0,40, United-States, <=50K
30, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,54, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,3911,0,40, United-States, >50K
63, Local-gov, 11th, Widowed, Prof-specialty, Husband, White, Male,0,0,35, United-States, >50K
29, Self-emp-inc, 12th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Mexico, <=50K
25, Private, 12th, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, Black, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
28, Private, HS-grad, Divorced, Protective-serv, Husband, White, Female,0,0,50, United-States, >50K
22, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States, <=50K
48, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
17, Self-emp-not-inc, HS-grad, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,20, Japan, <=50K
65, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Other, Female,0,0,40, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
47, Private, 5th-6th, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
36, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, <=50K
42, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,7687,0,40, United-States, <=50K
40, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,40, United-States, <=50K
60, Self-emp-not-inc, 9th, Married-civ-spouse, Protective-serv, Husband, White, Female,0,0,50, United-States, <=50K
20, Private, 9th, Never-married, Sales, Own-child, White, Female,0,0,15, United-States, <=50K
18, State-gov, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, 10th, Divorced, Prof-specialty, Own-child, White, Female,0,0,15, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, White, Male,5013,0,40, United-States, >50K
38, Private, Some-college, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
30, Private, Some-college, Never-married, Sales, Unmarried, White, Female,0,0,35, United-States, >50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Unmarried, White, Male,0,0,20, United-States, <=50K
39, Private, Doctorate, Never-married, Exec-managerial, Not-in-family, White, Male,0,1902,50, United-States, >50K
62, State-gov, Masters, Divorced, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, >50K
56, Self-emp-inc, Prof-school, Never-married, Craft-repair, Husband, White, Female,0,0,60, Mexico, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Divorced, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K
53, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,55, United-States, <=50K
37, Self-emp-inc, Bachelors, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, Private, Bachelors, Married-civ-spouse, Exec-managerial, Other-relative, Black, Male,15024,0,48, Mexico, >50K
21, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
35, State-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Female,0,0,40, United-States, >50K
25, Private, HS-grad, Never-married, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
20, State-gov, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, >50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,16, United-States, <=50K
21, Private, HS-grad, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Male,0,0,20, United-States, >50K
43, Local-gov, HS-grad, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
44, Private, Some-college, Never-married, Prof-specialty, Own-child, Black, Female,7298,0,50, Jamaica, >50K
46, Private, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
38, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, Bachelors, Never-married, Priv-house-serv, Husband, White, Female,0,1902,40, United-States, >50K
36, Private, HS-grad, Never-married, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
19, Private, Some-college, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,10, United-States, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,65, United-States, >50K
57, Self-emp-inc, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,50, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Dominican-Republic, <=50K
29, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, Black, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States, >50K
42, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Wife, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
24, Private, Some-college, Married-civ-spouse, Protective-serv, Own-child, White, Female,0,0,40, United-States, <=50K
41, Private, HS-grad, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,54, United-States, >50K
35, Self-emp-not-inc, Doctorate, Married-civ-spouse, Prof-specialty, Unmarried, White, Female,0,0,60, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,54, United-States, <=50K
42, Private, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,40, Vietnam, >50K
33, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Male,0,1902,80, El-Salvador, >50K
46, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,32, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,30, United-States, <=50K
53, Private, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,4393,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Priv-house-serv, Own-child, White, Female,0,0,42, United-States, >50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, >50K
25, Local-gov, Assoc-voc, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,70, United-States, <=50K
35, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,20, United-States, <=50K
40, Local-gov, HS-grad, Never-married, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
27, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,40, Nicaragua, >50K
30, Private, Some-college, Never-married, Adm-clerical, Husband, White, Male,0,0,45, United-States, <=50K
50, Private, Bachelors, Divorced, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
39, Local-gov, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
55, Private, 12th, Divorced, Craft-repair, Unmarried, Black, Female,0,0,40, United-States, <=50K
52, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,1924,40, United-States, >50K
23, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, >50K
57, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
50, Self-emp-inc, Bachelors, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Female,4254,0,45, United-States, >50K
20, Private, Some-college, Married-civ-spouse, Sales, Unmarried, White, Female,0,0,20, United-States, <=50K
24, State-gov, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Divorced, Other-service, Husband, White, Male,0,0,45, United-States, >50K
37, Local-gov, HS-grad, Married-civ-spouse, Other-service, Not-in-family, Other, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, State-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
39, Private, HS-grad, Divorced, Machine-op-inspct, Husband, White, Male,15024,0,60, United-States, >50K
33, Private, Some-college, Divorced, Exec-managerial, Own-child, White, Female,0,0,20, United-States, <=50K
34, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,43, United-States, <=50K
29, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,12, United-States, <=50K
21, Private, 1st-4th, Never-married, Adm-clerical, Husband, White, Female,0,0,24, United-States, <=50K
37, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
40, Local-gov, Prof-school, Never-married, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
39, Local-gov, Prof-school, Divorced, Sales, Husband, White, Female,0,1902,61, United-States, <=50K
42, Private, 9th, Married-civ-spouse, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
52, Self-emp-inc, Masters, Married-civ-spouse, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, United-States, <=50K
38, Private, Some-college, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Never-married, Other-service, Not-in-family, Other, Male,0,0,40, United-States, <=50K
50, Private, HS-grad, Divorced, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
36, Private, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
43, Self-emp-not-inc, HS-grad, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States, <=50K
36, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Black, Female,0,0,40, United-States, >50K
32, Local-gov, Some-college, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
36, Private, Prof-school, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1886,99, United-States, >50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,60, United-States, >50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,60, United-States, <=50K
22, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, HS-grad, Widowed, Tech-support, Husband, White, Male,0,0,40, United-States, >50K
32, Private, Assoc-voc, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
