56, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,50, Dominican-Republic, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Ireland, <=50K
67, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,261,0,16, Cambodia, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,20, Nicaragua, <=50K
21, Private, HS-grad, Never-married, Tech-support, Own-child, White, Male,0,0,35, Canada, <=50K
28, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Poland, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Poland, <=50K
25, Private, Masters, Never-married, Prof-specialty, Own-child, White, Female,0,0,60, Vietnam, >50K
30, Private, Assoc-acdm, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Italy, <=50K
59, State-gov, Bachelors, Separated, Sales, Husband, White, Male,3767,0,50, Guatemala, >50K
37, Private, Some-college, Married-spouse-absent, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,35, United-States, >50K
58, Private, 9th, Married-spouse-absent, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Canada, <=50K
24, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,1983,40, Honduras, <=50K
38, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,7687,0,35, Thailand, >50K
28, Private, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,15024,0,50, Honduras, >50K
39, Private, 5th-6th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Cambodia, <=50K
37, Private, HS-grad, Separated, Craft-repair, Own-child, White, Male,0,0,40, India, <=50K
43, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,50, Canada, >50K
51, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Husband, White, Female,0,1887,40, Outlying-US(Guam-USVI-etc), <=50K
32, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Female,0,0,38, Germany, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, England, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Female,0,0,50, Thailand, <=50K
46, Private, Some-college, Never-married, Transport-moving, Not-in-family, White, Male,0,0,40, Cambodia, <=50K
61, Private, Masters, Married-civ-spouse, Sales, Husband, White, Male,0,2426,60, Italy, >50K
31, Private, Some-college, Never-married, Craft-repair, Own-child, White, Male,0,0,39, Puerto-Rico, <=50K
43, Private, 5th-6th, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Philippines, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-acdm, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,38, Mexico, <=50K
55, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Hungary, <=50K
43, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Outlying-US(Guam-USVI-etc), >50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,1510,0,40, Puerto-Rico, <=50K
40, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Germany, <=50K
26, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Thailand, <=50K
28, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, Ireland, <=50K
34, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Own-child, Black, Male,0,0,40, Greece, <=50K
36, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Ireland, <=50K
45, State-gov, 10th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, Haiti, >50K
26, Private, Some-college, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Germany, <=50K
31, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Thailand, <=50K
59, Local-gov, 7th-8th, Widowed, Adm-clerical, Unmarried, Black, Female,0,0,40, Portugal, <=50K
34, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Philippines, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Hungary, <=50K
41, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, Mexico, <=50K
32, Private, Assoc-acdm, Never-married, Craft-repair, Unmarried, White, Female,0,1601,40, Italy, <=50K
22, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,39, Vietnam, <=50K
43, Private, Prof-school, Divorced, Prof-specialty, Unmarried, White, Female,0,1544,43, Outlying-US(Guam-USVI-etc), >50K
28, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,80, Columbia, <=50K
39, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, Trinadad&Tobago, >50K
44, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, Jamaica, >50K
62, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
18, Private, 11th, Never-married, Transport-moving, Own-child, White, Male,0,0,20, Hungary, <=50K
26, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,3894,0,40, Iran, <=50K
37, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,86, Nicaragua, <=50K
20, Private, HS-grad, Never-married, Adm-clerical, Other-relative, White, Male,0,0,40, Trinadad&Tobago, <=50K
18, Private, Some-college, Never-married, Sales, Own-child, Black, Female,0,0,7, Japan, <=50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,7687,0,40, Canada, >50K
24, Private, Some-college, Never-married, Adm-clerical, Unmarried, White, Female,0,0,40, India, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, France, <=50K
75, Private, 9th, Widowed, Other-service, Unmarried, Black, Female,0,0,12, Haiti, <=50K
48, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, Cuba, >50K
60, State-gov, Some-college, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Canada, <=50K
24, Private, 5th-6th, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,50, England, <=50K
46, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Germany, <=50K
48, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, Mexico, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Nicaragua, <=50K
38, Self-emp-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, Portugal, >50K
36, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,38, Puerto-Rico, <=50K
42, Private, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Nicaragua, <=50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Poland, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Hungary, <=50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,5178,0,52, India, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, Scotland, <=50K
31, Private, Masters, Married-civ-spouse, Sales, Own-child, Black, Male,0,0,44, Thailand, >50K
22, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,50, Greece, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,7, Peru, <=50K
21, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, Dominican-Republic, <=50K
57, Self-emp-inc, Masters, Married-civ-spouse, Other-service, Not-in-family, White, Female,0,0,40, Jamaica, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,40, Honduras, <=50K
31, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, Yugoslavia, >50K
25, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, South, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,40, Vietnam, <=50K
36, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Greece, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,7687,0,96, Ecuador, >50K
46, State-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Yugoslavia, >50K
19, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, El-Salvador, <=50K
46, Private, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,30, Philippines, <=50K
24, Private, Some-college, Never-married, Farming-fishing, Husband, White, Male,869,0,50, China, <=50K
25, Private, HS-grad, Never-married, Farming-fishing, Unmarried, Black, Female,0,0,40, United-States, <=50K
35, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Guatemala, >50K
19, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Hungary, <=50K
41, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Italy, >50K
47, Local-gov, 7th-8th, Widowed, Prof-specialty, Own-child, Asian-Pac-Islander, Female,0,0,40, Iran, >50K
47, Local-gov, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, El-Salvador, >50K
35, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, Hong, >50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala, <=50K
25, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Own-child, White, Male,0,0,49, Ecuador, <=50K
49, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, El-Salvador, >50K
23, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,40, Trinadad&Tobago, <=50K
53, Private, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
39, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, Hungary, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
48, State-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, China, <=50K
62, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, Nicaragua, >50K
36, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, Cambodia, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
21, Private, 10th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,8, United-States, <=50K
34, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,54, Ecuador, >50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, Thailand, <=50K
18, Private, Some-college, Never-married, Protective-serv, Own-child, White, Male,0,0,30, China, <=50K
27, Private, 11th, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, Yugoslavia, <=50K
50, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cambodia, <=50K
36, Private, Masters, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, India, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,60, Puerto-Rico, <=50K
21, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,10, Yugoslavia, <=50K
31, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Italy, <=50K
51, Private, Assoc-voc, Never-married, Sales, Not-in-family, White, Female,3586,0,40, United-States, >50K
19, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, Iran, <=50K
39, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1977,25, Iran, >50K
18, Private, 11th, Never-married, Prof-specialty, Own-child, White, Female,0,0,10, Germany, <=50K
40, Private, Some-college, Divorced, Tech-support, Wife, White, Female,0,0,20, England, >50K
24, Private, HS-grad, Never-married, Sales, Own-child, Other, Male,0,0,30, Greece, <=50K
22, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,54, Iran, <=50K
20, Private, Some-college, Separated, Craft-repair, Own-child, Black, Female,0,0,40, France, <=50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, Japan, <=50K
42, Private, 7th-8th, Never-married, Adm-clerical, Unmarried, Black, Male,7191,0,50, Nicaragua, <=50K
54, State-gov, Assoc-acdm, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Puerto-Rico, >50K
39, Private, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,1887,40, England, <=50K
24, Private, 9th, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,45, Ireland, <=50K
28, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Hong, >50K
33, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, >50K
26, Private, Assoc-voc, Divorced, Sales, Not-in-family, White, Female,0,1887,40, Thailand, >50K
61, Private, 5th-6th, Married-spouse-absent, Transport-moving, Husband, Black, Female,0,0,45, France, >50K
33, Private, Bachelors, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, Poland, <=50K
63, Private, Bachelors, Divorced, Tech-support, Husband, White, Male,0,0,70, United-States, >50K
60, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Vietnam, <=50K
47, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,5013,0,40, Germany, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Nicaragua, <=50K
19, Private, Some-college, Never-married, Exec-managerial, Own-child, Black, Female,0,0,40, Iran, <=50K
50, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,9, India, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,35, Greece, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,7687,0,45, Poland, >50K
29, Self-emp-not-inc, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Poland, <=50K
26, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, Honduras, <=50K
47, Federal-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,2, Philippines, >50K
35, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Male,0,0,40, China, <=50K
23, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,2201,40, Ireland, >50K
28, State-gov, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, England, <=50K
60, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, China, >50K
20, Local-gov, Some-college, Never-married, Sales, Own-child, White, Female,0,0,20, Poland, >50K
40, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,35, Dominican-Republic, <=50K
52, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Ireland, <=50K
35, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Columbia, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,24, Hungary, <=50K
42, Private, Bachelors, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, Poland, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,50, Hong, <=50K
33, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,48, Honduras, <=50K
23, Private, 10th, Never-married, Exec-managerial, Own-child, White, Male,0,0,24, Dominican-Republic, >50K
47, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,40, Canada, >50K
57, Private, HS-grad, Widowed, Transport-moving, Unmarried, Black, Male,0,0,48, Yugoslavia, <=50K
44, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Black, Male,4679,0,40, Puerto-Rico, <=50K
27, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,40, Poland, <=50K
26, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
25, Private, HS-grad, Never-married, Craft-repair, Husband, Black, Male,2394,0,40, Laos, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,65, Laos, <=50K
33, Private, 9th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Portugal, >50K
27, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Unmarried, Black, Female,0,0,40, South, <=50K
35, Self-emp-inc, Some-college, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,44, Iran, >50K
