60, Self-emp-inc, HS-grad, Divorced, Adm-clerical, Wife, Amer-Indian-Eskimo, Male,0,0,40, Cuba, <=50K
57, Private, Assoc-acdm, Divorced, Craft-repair, Husband, Asian-Pac-Islander, Male,11259,0,40, Germany, >50K
34, Private, HS-grad, Never-married, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, White, Female,0,0,50, Italy, >50K
38, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, White, Male,0,0,40, Japan, <=50K
31, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
59, Private, Some-college, Divorced, Prof-specialty, Husband, Asian-Pac-Islander, Female,0,1902,60, Yugoslavia, >50K
37, Private, Bachelors, Divorced, Sales, Husband, White, Male,7687,0,40, France, >50K
45, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,70, Hong, <=50K
21, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,1385,0,40, Mexico, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,36, Peru, >50K
38, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Portugal, >50K
54, Private, HS-grad, Divorced, Exec-managerial, Unmarried, White, Male,0,0,40, South, >50K
32, Private, Assoc-voc, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
26, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,40, Jamaica, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, >50K
76, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, Peru, <=50K
43, Local-gov, HS-grad, Widowed, Craft-repair, Not-in-family, Other, Female,0,1731,40, England, <=50K
34, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Asian-Pac-Islander, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
55, Private, Bachelors, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Hong, >50K
38, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,50, Japan, >50K
54, Self-emp-inc, 9th, Married-civ-spouse, Adm-clerical, Husband, White, Male,4548,0,50, Canada, <=50K
88, Private, HS-grad, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,35, Canada, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, Black, Male,0,0,80, Mexico, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Own-child, Amer-Indian-Eskimo, Male,0,0,16, Philippines, <=50K
53, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Tech-support, Own-child, White, Male,0,0,25, Nicaragua, <=50K
29, Private, Some-college, Married-civ-spouse, Other-service, Not-in-family, Other, Male,0,0,40, Germany, <=50K
46, Self-emp-not-inc, Some-college, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,75, France, >50K
49, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Jamaica, <=50K
31, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Handlers-cleaners, Not-in-family, Other, Female,0,0,50, Yugoslavia, <=50K
55, Local-gov, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Vietnam, <=50K
36, Private, Some-college, Married-civ-spouse, Farming-fishing, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, United-States, >50K
44, Private, Some-college, Married-civ-spouse, Adm-clerical, Not-in-family, Other, Male,0,0,40, Thailand, >50K
30, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,12, Outlying-US(Guam-USVI-etc), <=50K
21, Private, Some-college, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,37, Iran, <=50K
49, Self-emp-not-inc, 11th, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Canada, <=50K
44, Self-emp-inc, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Female,0,0,89, Yugoslavia, >50K
21, Private, 11th, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,32, Scotland, <=50K
35, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,55, Yugoslavia, >50K
29, Private, Assoc-acdm, Never-married, Sales, Unmarried, Black, Female,0,0,40, Peru, <=50K
39, Local-gov, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, Hungary, <=50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Female,0,0,60, Greece, >50K
28, Private, Some-college, Never-married, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Haiti, <=50K
41, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Vietnam, <=50K
30, Private, Some-college, Divorced, Sales, Not-in-family, Other, Male,0,0,37, Canada, <=50K
28, Private, Masters, Divorced, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Peru, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,76, Japan, >50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, Hong, >50K
46, Private, Assoc-acdm, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, Italy, <=50K
46, Local-gov, Bachelors, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Cuba, <=50K
51, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,10239,0,50, United-States, >50K
39, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,0,50, Hungary, >50K
28, Private, Prof-school, Never-married, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Poland, >50K
46, Private, Bachelors, Never-married, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,40, Japan, <=50K
38, State-gov, Some-college, Divorced, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,60, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, Other, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
21, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Female,0,0,40, Poland, <=50K
28, State-gov, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Columbia, >50K
67, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Other, Female,0,0,20, Taiwan, <=50K
29, Private, Some-college, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,60, Hungary, <=50K
41, Private, Masters, Married-civ-spouse, Tech-support, Unmarried, Asian-Pac-Islander, Female,0,0,40, Honduras, >50K
33, Private, HS-grad, Divorced, Sales, Husband, Other, Male,0,0,40, China, >50K
58, Private, Prof-school, Married-civ-spouse, Prof-specialty, Not-in-family, Black, Female,99999,0,40, Canada, >50K
49, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Female,0,0,40, England, <=50K
57, Private, HS-grad, Married-civ-spouse, Other-service, Husband, Other, Male,0,0,20, Portugal, <=50K
40, Private, Prof-school, Never-married, Craft-repair, Husband, Black, Female,0,0,40, Peru, <=50K
31, Private, Assoc-voc, Never-married, Exec-managerial, Unmarried, Asian-Pac-Islander, Male,0,0,40, South, >50K
33, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,48, China, <=50K
25, Local-gov, HS-grad, Never-married, Adm-clerical, Husband, White, Female,0,0,40, Poland, >50K
42, Private, Some-college, Divorced, Prof-specialty, Husband, Black, Female,0,0,40, Trinadad&Tobago, <=50K
40, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, Black, Female,0,0,12, Iran, <=50K
58, Private, 5th-6th, Divorced, Handlers-cleaners, Unmarried, Black, Female,0,0,40, Mexico, <=50K
29, Private, Masters, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Female,5178,0,45, United-States, >50K
23, Private, HS-grad, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Hungary, >50K
52, Local-gov, 9th, Widowed, Other-service, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
17, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Female,0,0,20, Nicaragua, <=50K
46, Private, Assoc-voc, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Female,0,0,40, El-Salvador, <=50K
21, Private, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Ireland, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Husband, White, Female,0,0,16, Portugal, <=50K
29, Private, 11th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,48, Iran, >50K
53, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
30, Local-gov, HS-grad, Never-married, Handlers-cleaners, Husband, Black, Female,0,0,40, Greece, <=50K
43, Private, Bachelors, Never-married, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,1956,60, Poland, <=50K
30, Self-emp-inc, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1977,40, England, >50K
32, Private, Masters, Never-married, Prof-specialty, Husband, White, Male,0,0,69, Ecuador, <=50K
45, Private, HS-grad, Divorced, Other-service, Husband, White, Female,0,0,40, Guatemala, <=50K
36, Private, HS-grad, Separated, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Female,7298,0,40, Peru, >50K
29, Private, Bachelors, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,50, Trinadad&Tobago, <=50K
29, Private, Some-college, Never-married, Sales, Unmarried, Other, Male,0,0,50, Mexico, <=50K
46, Private, HS-grad, Married-civ-spouse, Adm-clerical, Unmarried, Other, Female,0,0,40, Yugoslavia, <=50K
34, Private, Preschool, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Hungary, >50K
40, Private, Bachelors, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,7687,0,40, Haiti, <=50K
34, Private, Bachelors, Never-married, Craft-repair, Husband, White, Male,8576,0,50, Ecuador, >50K
26, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
79, Private, Some-college, Widowed, Other-service, Husband, Asian-Pac-Islander, Female,0,0,25, Taiwan, <=50K
52, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,15024,0,40, Yugoslavia, >50K
68, Self-emp-not-inc, HS-grad, Widowed, Other-service, Not-in-family, White, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
36, Private, Bachelors, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago, >50K
38, Private, Doctorate, Married-civ-spouse, Sales, Husband, Black, Female,7687,0,60, Guatemala, >50K
18, Private, Bachelors, Never-married, Other-service, Own-child, Black, Female,0,0,30, Puerto-Rico, <=50K
37, Private, Doctorate, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Jamaica, >50K
37, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,0,0,67, Vietnam, <=50K
30, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Italy, <=50K
18, Private, 10th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,30, Columbia, <=50K
29, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Scotland, <=50K
49, Private, Some-college, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,35, Cuba, <=50K
18, Private, 10th, Never-married, Prof-specialty, Own-child, Other, Female,0,1896,24, Yugoslavia, <=50K
17, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,15, Outlying-US(Guam-USVI-etc), <=50K
45, Private, Bachelors, Separated, Sales, Husband, White, Female,0,1900,50, Japan, >50K
38, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Female,0,0,40, South, <=50K
28, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,36, Haiti, <=50K
21, Private, 10th, Married-civ-spouse, Other-service, Own-child, Black, Male,0,0,20, Taiwan, <=50K
51, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Female,7298,0,40, Honduras, <=50K
21, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,20, China, <=50K
44, Local-gov, HS-grad, Married-civ-spouse, Farming-fishing, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Poland, >50K
26, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,30, Haiti, <=50K
49, Private, Masters, Widowed, Other-service, Husband, Other, Male,0,0,60, Columbia, >50K
46, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,38, Mexico, >50K
49, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, Vietnam, <=50K
53, Self-emp-not-inc, Some-college, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,22, Iran, <=50K
34, Private, Prof-school, Never-married, Exec-managerial, Wife, White, Female,0,0,88, Mexico, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,45, Portugal, >50K
37, Local-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Other, Female,0,0,34, El-Salvador, <=50K
23, Private, Masters, Never-married, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,60, Mexico, <=50K
46, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Female,0,0,50, Canada, <=50K
21, Private, 11th, Never-married, Other-service, Own-child, Black, Male,0,0,30, Columbia, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,0,0,50, Thailand, <=50K
56, State-gov, HS-grad, Married-civ-spouse, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, El-Salvador, <=50K
31, Private, Bachelors, Never-married, Sales, Not-in-family, White, Female,0,0,40, Hungary, <=50K
52, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, <=50K
35, Private, Bachelors, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
24, Private, Some-college, Never-married, Sales, Husband, Black, Male,0,1887,50, Canada, <=50K
41, Private, Assoc-acdm, Married-civ-spouse, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Cuba, <=50K
31, Private, Prof-school, Separated, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, Outlying-US(Guam-USVI-etc), <=50K
59, Private, 9th, Widowed, Exec-managerial, Not-in-family, Black, Female,0,0,40, Taiwan, <=50K
61, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Nicaragua, >50K
36, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Female,0,0,69, Jamaica, >50K
25, State-gov, Some-college, Never-married, Transport-moving, Unmarried, Amer-Indian-Eskimo, Male,0,0,12, Japan, <=50K
52, Private, Some-college, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,55, United-States, <=50K
32, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,40, Columbia, <=50K
42, Private, Doctorate, Married-civ-spouse, Craft-repair, Not-in-family, White, Female,0,0,25, Jamaica, <=50K
44, Private, Masters, Divorced, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Vietnam, <=50K
31, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, >50K
18, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, Yugoslavia, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, France, <=50K
31, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Female,0,0,50, Thailand, <=50K
39, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Thailand, <=50K
31, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Female,0,0,16, Taiwan, <=50K
51, Private, Assoc-acdm, Divorced, Other-service, Husband, Other, Female,0,0,40, Haiti, <=50K
23, Private, HS-grad, Divorced, Craft-repair, Own-child, White, Male,3150,0,40, Italy, >50K
63, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Black, Male,0,0,40, Ireland, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Other-relative, Amer-Indian-Eskimo, Male,15024,0,50, Peru, >50K
58, Self-emp-not-inc, Masters, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,60, Portugal, <=50K
25, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,33, Hong, >50K
36, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, Jamaica, >50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Female,0,0,40, Guatemala, <=50K
30, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Female,0,0,40, Peru, <=50K
33, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Female,7687,0,40, El-Salvador, >50K
35, Self-emp-not-inc, Masters, Divorced, Transport-moving, Not-in-family, Black, Female,0,0,60, El-Salvador, >50K
23, Private, 7th-8th, Never-married, Other-service, Own-child, White, Female,0,0,20, Canada, <=50K
25, Private, HS-grad, Divorced, Sales, Unmarried, Amer-Indian-Eskimo, Male,0,0,32, Nicaragua, <=50K
44, Local-gov, Doctorate, Divorced, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Vietnam, <=50K
42, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,1977,25, Thailand, >50K
46, Private, HS-grad, Divorced, Protective-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, >50K
40, Private, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Greece, <=50K
24, Private, 11th, Married-civ-spouse, Other-service, Husband, Black, Male,0,0,40, Trinadad&Tobago, <=50K
63, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Canada, <=50K
38, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,50, Poland, >50K
64, Federal-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Male,15024,0,40, Outlying-US(Guam-USVI-etc), >50K
67, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1621,12, Italy, <=50K
