44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,72, United-States, >50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
81, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Unmarried, White, Male,0,0,45, United-States, <=50K
27, Private, Bachelors, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,45, United-States, <=50K
33, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,25, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,30, United-States, <=50K
23, Private, Assoc-acdm, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States, <=50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, United-States, >50K
19, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,30, Italy, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, <=50K
50, Private, Bachelors, Divorced, Tech-support, Unmarried, Black, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, <=50K
62, Private, HS-grad, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
55, Federal-gov, HS-grad, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,10, United-States, >50K
36, Local-gov, HS-grad, Divorced, Exec-managerial, Wife, White, Female,0,0,38, France, <=50K
27, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,7298,0,40, United-States, >50K
30, Self-emp-not-inc, HS-grad, Never-married, Machine-op-inspct, Husband, White, Male,0,0,35, United-States, <=50K
50, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
39, Self-emp-not-inc, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,7687,0,40, Dominican-Republic, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, Vietnam, <=50K
55, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
23, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,60, United-States, <=50K
67, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,7298,0,40, United-States, >50K
65, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States, <=50K
43, Self-emp-not-inc, Masters, Divorced, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
58, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, United-States, <=50K
29, State-gov, HS-grad, Married-civ-spouse, Exec-managerial, Own-child, White, Female,4394,0,40, United-States, >50K
30, Federal-gov, Bachelors, Never-married, Farming-fishing, Own-child, White, Female,0,0,60, Japan, <=50K
76, Local-gov, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1738,15, United-States, >50K
29, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
26, Self-emp-not-inc, Masters, Married-civ-spouse, Protective-serv, Husband, White, Male,3484,0,40, United-States, >50K
35, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, <=50K
39, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
44, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Self-emp-not-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,7298,0,40, United-States, <=50K
21, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, United-States, <=50K
27, Self-emp-not-inc, Assoc-acdm, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,60, United-States, <=50K
36, Private, 11th, Married-civ-spouse, Farming-fishing, Husband, White, Male,4475,0,35, Greece, <=50K
33, Self-emp-not-inc, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,35, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, >50K
37, Private, Bachelors, Divorced, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K
47, Private, Bachelors, Separated, Farming-fishing, Not-in-family, White, Male,0,0,54, United-States, <=50K
55, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States, >50K
53, Private, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,3008,0,40, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
21, Self-emp-not-inc, 10th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K
38, Private, HS-grad, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Haiti, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,45, United-States, >50K
34, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States, <=50K
60, Self-emp-not-inc, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Portugal, <=50K
60, Private, Assoc-acdm, Widowed, Tech-support, Not-in-family, Black, Female,0,0,40, United-States, <=50K
20, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
33, Self-emp-inc, Some-college, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,50, United-States, <=50K
35, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,7120,0,40, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1670,40, United-States, <=50K
31, Private, HS-grad, Never-married, Transport-moving, Not-in-family, White, Male,0,0,45, United-States, <=50K
25, Private, Masters, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
54, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,8749,0,60, United-States, >50K
35, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Local-gov, Doctorate, Never-married, Sales, Own-child, Black, Female,0,0,30, United-States, <=50K
51, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
35, Local-gov, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,1977,35, Honduras, >50K
42, Private, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, Black, Male,15024,0,40, United-States, <=50K
57, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
27, Private, 12th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
58, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Local-gov, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4542,0,40, United-States, <=50K
57, Local-gov, Prof-school, Married-spouse-absent, Craft-repair, Husband, White, Male,7687,0,40, South, >50K
43, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Craft-repair, Own-child, Other, Male,0,0,40, Germany, <=50K
54, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,60, United-States, <=50K
41, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,7513,0,50, United-States, >50K
38, Private, Masters, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Married-spouse-absent, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
34, Private, Assoc-acdm, Divorced, Other-service, Not-in-family, Black, Female,0,0,25, United-States, <=50K
71, Private, Some-college, Divorced, Other-service, Unmarried, White, Female,0,0,14, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Germany, >50K
32, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,10, United-States, <=50K
28, Private, Some-college, Never-married, Handlers-cleaners, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States, <=50K
44, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,0,0,12, United-States, <=50K
40, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, Black, Male,0,0,35, United-States, <=50K
40, Private, Bachelors, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,40, United-States, >50K
51, Federal-gov, Some-college, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Hong, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
32, Federal-gov, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
53, Self-emp-inc, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,2409,50, United-States, >50K
40, Private, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,30, United-States, <=50K
20, Self-emp-not-inc, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,35, United-States, <=50K
21, Private, 10th, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
19, Local-gov, 11th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, HS-grad, Divorced, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
17, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,15, United-States, <=50K
22, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,37, United-States, <=50K
38, Self-emp-inc, Some-college, Never-married, Craft-repair, Not-in-family, Black, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,60, United-States, <=50K
46, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,1977,40, United-States, <=50K
59, Private, 5th-6th, Never-married, Protective-serv, Wife, White, Female,0,0,40, United-States, >50K
27, Self-emp-not-inc, Some-college, Divorced, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Private, Some-college, Divorced, Transport-moving, Unmarried, Black, Female,0,0,50, England, <=50K
33, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States, <=50K
48, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
37, Self-emp-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
52, Private, Bachelors, Never-married, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,38, Poland, <=50K
20, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
48, Private, HS-grad, Married-civ-spouse, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
52, Private, Masters, Divorced, Other-service, Not-in-family, White, Female,0,0,24, United-States, <=50K
27, Private, HS-grad, Never-married, Prof-specialty, Wife, White, Female,0,0,40, United-States, <=50K
51, Private, HS-grad, Divorced, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,39, France, <=50K
28, Private, Some-college, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,40, Honduras, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,35, United-States, <=50K
28, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,54, United-States, <=50K
38, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
76, Self-emp-not-inc, HS-grad, Widowed, Sales, Husband, White, Male,0,0,8, United-States, <=50K
64, Self-emp-not-inc, HS-grad, Divorced, Prof-specialty, Not-in-family, Black, Male,0,0,60, United-States, <=50K
36, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K
27, Private, HS-grad, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,45, United-States, <=50K
28, Private, Bachelors, Divorced, Other-service, Not-in-family, White, Male,0,0,70, United-States, <=50K
21, Self-emp-not-inc, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States, <=50K
60, Private, Bachelors, Married-civ-spouse, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K
43, Private, HS-grad, Divorced, Other-service, Not-in-family, Black, Female,0,0,50, United-States, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Husband, White, Male,0,0,40, Japan, <=50K
33, Private, HS-grad, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,45, United-States, <=50K
61, Local-gov, 5th-6th, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,25, Taiwan, <=50K
60, Private, 11th, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
