45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,71, Hong, >50K
57, Local-gov, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, Trinadad&Tobago, >50K
21, Local-gov, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
50, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Dominican-Republic, <=50K
41, State-gov, 7th-8th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States, <=50K
58, Federal-gov, 10th, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, Japan, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,20, United-States, <=50K
25, Private, Assoc-voc, Never-married, Sales, Wife, White, Female,0,0,40, United-States, <=50K
51, State-gov, Some-college, Married-spouse-absent, Sales, Not-in-family, Black, Female,0,0,40, Guatemala, <=50K
55, Federal-gov, Assoc-acdm, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,10, United-States, <=50K
25, State-gov, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
45, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,1799,40, United-States, <=50K
46, Local-gov, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,1928,40, United-States, >50K
24, Private, Bachelors, Separated, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K
26, Private, HS-grad, Widowed, Prof-specialty, Not-in-family, Black, Male,0,2246,45, Greece, >50K
37, Private, Some-college, Never-married, Sales, Unmarried, Black, Female,0,0,40, Columbia, >50K
23, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States, <=50K
29, Private, Some-college, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Columbia, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
64, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,2038,5, United-States, >50K
20, Local-gov, HS-grad, Never-married, Craft-repair, Husband, Black, Male,0,0,60, Italy, <=50K
31, Private, Doctorate, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,59, United-States, <=50K
59, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,45, United-States, >50K
26, Private, Bachelors, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, >50K
46, Private, Bachelors, Separated, Other-service, Unmarried, Other, Female,0,0,40, Canada, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States, >50K
26, Private, 11th, Married-civ-spouse, Farming-fishing, Own-child, White, Female,0,0,40, Canada, >50K
47, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Other, Male,0,0,60, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,36, United-States, <=50K
38, Private, Some-college, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,45, Mexico, <=50K
36, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Greece, >50K
57, Private, Some-college, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,48, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,25, Scotland, >50K
33, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Assoc-acdm, Never-married, Sales, Own-child, Black, Male,0,0,8, Ecuador, <=50K
26, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,30, Columbia, <=50K
34, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,50, United-States, <=50K
63, Local-gov, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, Honduras, <=50K
47, State-gov, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K
31, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,65, United-States, <=50K
27, Local-gov, HS-grad, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
36, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,40, United-States, <=50K
62, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Italy, <=50K
70, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
23, Private, Bachelors, Never-married, Sales, Husband, White, Male,0,0,40, Hong, <=50K
29, Federal-gov, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,40, Portugal, <=50K
54, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
63, Private, 5th-6th, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,29, Italy, <=50K
55, State-gov, Masters, Divorced, Sales, Not-in-family, White, Female,0,0,47, Philippines, <=50K
45, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,2412,50, United-States, >50K
54, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Own-child, Asian-Pac-Islander, Male,0,0,48, Mexico, <=50K
36, Private, Masters, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,65, United-States, <=50K
24, Private, 12th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,44, United-States, >50K
24, Private, Some-college, Never-married, Transport-moving, Wife, Asian-Pac-Islander, Female,0,0,16, United-States, <=50K
58, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,0,0,40, Peru, <=50K
36, Private, 9th, Married-spouse-absent, Tech-support, Wife, Amer-Indian-Eskimo, Male,0,0,32, United-States, <=50K
23, Private, Some-college, Never-married, Other-service, Own-child, Black, Female,0,0,20, Jamaica, <=50K
35, Private, Some-college, Never-married, Transport-moving, Other-relative, Black, Male,0,0,50, Italy, <=50K
50, Self-emp-inc, Bachelors, Divorced, Sales, Unmarried, White, Male,0,0,54, Columbia, >50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, United-States, <=50K
63, Federal-gov, 7th-8th, Separated, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, State-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Greece, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
42, Private, Doctorate, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
38, Local-gov, Some-college, Married-civ-spouse, Other-service, Wife, White, Female,0,0,35, United-States, >50K
29, Private, Bachelors, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Cuba, >50K
21, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Male,0,1739,40, United-States, <=50K
53, Private, Some-college, Separated, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Nicaragua, <=50K
46, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,7218,0,60, United-States, >50K
28, Local-gov, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Columbia, <=50K
20, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-spouse-absent, Exec-managerial, Own-child, White, Male,0,0,54, India, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, >50K
28, Private, HS-grad, Never-married, Transport-moving, Husband, White, Male,0,0,40, Dominican-Republic, <=50K
23, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,40, United-States, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,54, United-States, >50K
45, Private, HS-grad, Divorced, Prof-specialty, Own-child, Black, Female,0,0,54, United-States, <=50K
66, Private, HS-grad, Widowed, Farming-fishing, Not-in-family, Other, Female,0,0,40, United-States, <=50K
49, Self-emp-not-inc, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States, >50K
39, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Farming-fishing, Unmarried, Other, Female,0,0,40, United-States, <=50K
28, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, United-States, >50K
20, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
37, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, Vietnam, >50K
20, Private, HS-grad, Married-spouse-absent, Sales, Own-child, White, Male,0,0,25, United-States, <=50K
20, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Male,0,0,40, United-States, <=50K
61, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Vietnam, >50K
25, Private, Some-college, Married-civ-spouse, Sales, Own-child, White, Female,0,0,40, United-States, >50K
20, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,30, Nicaragua, <=50K
39, Private, Doctorate, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, Mexico, <=50K
30, Private, Some-college, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,50, United-States, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Portugal, <=50K
18, Private, HS-grad, Never-married, Other-service, Unmarried, White, Female,0,0,15, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,45, United-States, >50K
70, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,25, United-States, <=50K
44, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,40, United-States, >50K
66, Private, HS-grad, Divorced, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
47, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, Poland, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,52, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
46, Private, Some-college, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, Ecuador, <=50K
29, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
45, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,0,40, United-States, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,7687,0,40, Germany, >50K
20, Private, Some-college, Never-married, Sales, Husband, White, Male,0,0,45, Jamaica, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Other, Female,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Vietnam, >50K
18, Private, Some-college, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
27, Self-emp-not-inc, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,44, United-States, <=50K
47, Private, 12th, Divorced, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, White, Female,28080,0,50, United-States, >50K
47, Self-emp-not-inc, Bachelors, Divorced, Exec-managerial, Not-in-family, White, Male,0,1887,60, United-States, <=50K
28, State-gov, Bachelors, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,37, United-States, <=50K
86, Self-emp-inc, HS-grad, Widowed, Sales, Not-in-family, White, Male,0,1884,60, Mexico, <=50K
19, Self-emp-not-inc, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Female,0,0,54, Portugal, <=50K
19, Private, Some-college, Never-married, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,40, England, <=50K
33, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
65, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Black, Female,0,0,45, United-States, >50K
24, Private, Bachelors, Separated, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,50, Columbia, >50K
73, Private, HS-grad, Divorced, Sales, Not-in-family, Other, Female,0,0,20, Italy, <=50K
51, Private, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,40, United-States, >50K
31, Private, Some-college, Married-civ-spouse, Craft-repair, Not-in-family, Other, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Transport-moving, Own-child, Black, Female,0,0,40, Philippines, <=50K
36, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
31, Federal-gov, HS-grad, Never-married, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
46, Private, Bachelors, Divorced, Sales, Wife, White, Male,0,0,40, Laos, <=50K
52, Federal-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,45, United-States, >50K
64, Private, Bachelors, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,25, United-States, <=50K
23, Local-gov, Assoc-voc, Never-married, Handlers-cleaners, Not-in-family, White, Female,0,0,40, United-States, <=50K
55, Private, Bachelors, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, United-States, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Female,99999,0,54, Cambodia, >50K
25, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
45, Local-gov, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
50, Private, Some-college, Married-spouse-absent, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Own-child, White, Male,0,0,38, United-States, <=50K
82, Self-emp-inc, HS-grad, Married-civ-spouse, Other-service, Unmarried, White, Male,0,0,45, United-States, <=50K
28, Private, HS-grad, Divorced, Sales, Not-in-family, White, Male,0,0,50, United-States, <=50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,43, United-States, <=50K
33, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
20, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,25, United-States, <=50K
