25, Private, HS-grad, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,35, Cuba, <=50K
27, Private, Some-college, Never-married, Other-service, Not-in-family, White, Male,0,0,35, France, <=50K
30, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, Portugal, <=50K
42, Private, Some-college, Married-spouse-absent, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,0,60, South, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
45, Private, Some-college, Separated, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
27, Private, Assoc-acdm, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
24, Private, HS-grad, Never-married, Prof-specialty, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
53, Self-emp-not-inc, Some-college, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Female,0,0,40, Yugoslavia, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Poland, <=50K
65, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,15, Greece, <=50K
20, Private, HS-grad, Never-married, Sales, Own-child, Other, Female,0,0,40, Nicaragua, <=50K
63, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Trinadad&Tobago, <=50K
47, Local-gov, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Poland, <=50K
34, Private, Some-college, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Haiti, <=50K
33, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,45, Vietnam, <=50K
22, Private, Bachelors, Never-married, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,40, Scotland, <=50K
27, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
20, Private, Some-college, Never-married, Other-service, Not-in-family, Other, Female,0,0,30, Scotland, <=50K
29, Local-gov, Assoc-acdm, Never-married, Sales, Own-child, Other, Male,0,0,40, Hungary, <=50K
30, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,1977,90, Greece, <=50K
54, Local-gov, Bachelors, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,40, Ecuador, <=50K
43, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Haiti, >50K
41, Federal-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, England, >50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Asian-Pac-Islander, Female,0,0,39, Cambodia, <=50K
47, Private, Bachelors, Widowed, Prof-specialty, Not-in-family, Other, Female,0,0,40, Taiwan, <=50K
39, Private, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,54, Portugal, <=50K
37, Self-emp-not-inc, Bachelors, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
25, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Greece, >50K
40, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,84, El-Salvador, <=50K
29, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Other, Male,0,0,43, Taiwan, <=50K
25, State-gov, Bachelors, Never-married, Adm-clerical, Wife, White, Female,0,0,38, Thailand, <=50K
22, Private, Some-college, Never-married, Protective-serv, Unmarried, Other, Female,0,0,40, Canada, >50K
27, Private, Some-college, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,40, United-States, >50K
28, Private, Assoc-voc, Married-civ-spouse, Machine-op-inspct, Husband, Other, Male,0,0,54, Trinadad&Tobago, >50K
41, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Yugoslavia, <=50K
44, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Germany, <=50K
37, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Other, Female,0,0,20, Vietnam, <=50K
53, Private, Assoc-acdm, Divorced, Protective-serv, Unmarried, Black, Female,0,0,40, Ireland, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,30, Mexico, <=50K
32, Private, Bachelors, Never-married, Sales, Husband, Black, Female,0,0,79, Mexico, >50K
55, Self-emp-not-inc, Some-college, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,0,40, Guatemala, >50K
44, State-gov, Some-college, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,40, Ireland, <=50K
33, Private, Assoc-acdm, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,45, Ireland, <=50K
51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7687,0,40, Hong, >50K
45, Private, Some-college, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, >50K
26, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,1902,50, Guatemala, <=50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Wife, Black, Male,0,0,20, Honduras, <=50K
21, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Own-child, Other, Male,0,0,40, El-Salvador, <=50K
57, Local-gov, Assoc-voc, Never-married, Sales, Not-in-family, Other, Female,0,0,40, England, >50K
38, Private, Some-college, Divorced, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Vietnam, <=50K
49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,0,0,50, Ireland, <=50K
51, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,39, Greece, >50K
37, Private, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Jamaica, >50K
36, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,0,40, Italy, >50K
59, Private, HS-grad, Separated, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
25, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,2437,0,50, Cuba, <=50K
35, Private, Prof-school, Married-civ-spouse, Prof-specialty, Wife, Amer-Indian-Eskimo, Female,0,0,35, Hungary, <=50K
37, Private, Masters, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, Germany, >50K
36, Private, Masters, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Cuba, <=50K
51, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,1977,35, Greece, >50K
30, Self-emp-not-inc, Assoc-acdm, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,25, Hungary, >50K
40, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Male,0,0,40, Hungary, <=50K
32, Local-gov, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, Amer-Indian-Eskimo, Male,0,1902,50, Philippines, >50K
30, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1977,45, Cuba, <=50K
52, State-gov, HS-grad, Never-married, Tech-support, Not-in-family, White, Female,0,0,40, Haiti, <=50K
55, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,2174,0,40, Laos, >50K
30, Self-emp-not-inc, Some-college, Divorced, Farming-fishing, Not-in-family, Black, Male,0,0,54, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,60, Mexico, <=50K
31, Private, Some-college, Separated, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,50, Vietnam, <=50K
37, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, Germany, >50K
27, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,3448,0,40, El-Salvador, <=50K
36, Private, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,35, India, <=50K
38, Self-emp-inc, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, Jamaica, <=50K
38, State-gov, Bachelors, Divorced, Prof-specialty, Wife, Other, Female,0,0,40, Ecuador, >50K
45, Local-gov, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,45, Taiwan, <=50K
64, Private, Assoc-voc, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Hong, >50K
49, Private, HS-grad, Married-civ-spouse, Farming-fishing, Husband, Other, Male,0,0,40, Philippines, <=50K
53, Local-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,15024,0,35, South, >50K
18, Private, 12th, Married-civ-spouse, Craft-repair, Own-child, White, Male,0,0,20, Taiwan, <=50K
46, Private, HS-grad, Married-civ-spouse, Protective-serv, Husband, Amer-Indian-Eskimo, Male,0,0,40, Germany, <=50K
43, Private, Some-college, Separated, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, Portugal, <=50K
44, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, >50K
33, Local-gov, 10th, Never-married, Adm-clerical, Own-child, Other, Female,0,0,25, Scotland, <=50K
24, Local-gov, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Iran, <=50K
54, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, France, >50K
55, Private, Bachelors, Widowed, Other-service, Other-relative, Amer-Indian-Eskimo, Male,2603,0,35, Germany, <=50K
39, Self-emp-inc, Assoc-voc, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,50, Trinadad&Tobago, >50K
38, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
66, Local-gov, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, England, <=50K
40, Self-emp-not-inc, Bachelors, Divorced, Other-service, Not-in-family, White, Female,0,0,20, China, <=50K
58, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Ecuador, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, Columbia, <=50K
34, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, England, >50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, Black, Female,0,0,30, Italy, <=50K
19, Private, HS-grad, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,60, Poland, <=50K
32, Private, Some-college, Married-spouse-absent, Sales, Husband, Other, Male,0,0,40, Taiwan, <=50K
43, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,45, Hungary, >50K
26, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, Laos, <=50K
24, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,20, Outlying-US(Guam-USVI-etc), >50K
22, Private, Some-college, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
31, Private, Masters, Never-married, Adm-clerical, Own-child, Other, Female,0,0,40, Canada, <=50K
31, Private, Some-college, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Laos, <=50K
53, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,72, Japan, <=50K
55, Local-gov, Masters, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,50, Cambodia, <=50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,70, Germany, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,20, Iran, <=50K
19, Private, HS-grad, Never-married, Other-service, Own-child, Other, Male,0,0,25, Philippines, <=50K
25, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, White, Male,0,0,40, Iran, <=50K
46, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,35, Puerto-Rico, <=50K
45, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Female,0,1977,35, Taiwan, >50K
44, Self-emp-not-inc, Some-college, Divorced, Adm-clerical, Unmarried, Other, Female,0,0,40, Italy, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Own-child, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
24, Private, Some-college, Never-married, Tech-support, Wife, Black, Male,0,0,50, South, >50K
53, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,0,1979,42, Honduras, >50K
36, Private, 10th, Divorced, Other-service, Own-child, Asian-Pac-Islander, Female,0,0,50, Peru, <=50K
55, Federal-gov, Some-college, Separated, Farming-fishing, Husband, Other, Male,0,0,59, Taiwan, >50K
27, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, Trinadad&Tobago, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,2120,40, Vietnam, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Husband, Other, Male,0,0,40, Nicaragua, <=50K
39, Private, Some-college, Married-spouse-absent, Handlers-cleaners, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Italy, <=50K
58, Private, HS-grad, Divorced, Transport-moving, Not-in-family, Amer-Indian-Eskimo, Male,0,0,80, Portugal, <=50K
45, Private, Masters, Separated, Other-service, Wife, White, Male,2899,0,40, Cuba, <=50K
47, Private, 9th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, El-Salvador, <=50K
18, Private, Assoc-voc, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, Germany, <=50K
39, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,3136,0,25, Philippines, <=50K
34, Private, HS-grad, Never-married, Protective-serv, Wife, Amer-Indian-Eskimo, Female,0,0,40, Germany, <=50K
33, Private, Bachelors, Separated, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,50, Yugoslavia, >50K
29, Local-gov, Masters, Never-married, Craft-repair, Wife, Other, Male,0,0,40, Ecuador, >50K
35, Private, 11th, Never-married, Farming-fishing, Unmarried, White, Male,0,0,60, United-States, <=50K
19, State-gov, 11th, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,24, Haiti, <=50K
37, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, Cambodia, >50K
20, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
23, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Female,0,0,40, Canada, >50K
46, Self-emp-inc, 5th-6th, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,37, Nicaragua, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, >50K
32, Local-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Portugal, >50K
74, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Wife, Asian-Pac-Islander, Male,0,0,30, Cambodia, <=50K
27, Self-emp-not-inc, 11th, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, France, <=50K
61, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,60, Trinadad&Tobago, >50K
32, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, Asian-Pac-Islander, Male,0,0,40, Honduras, >50K
38, Local-gov, Assoc-voc, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,35, England, <=50K
40, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,50, Cuba, <=50K
24, Private, Some-college, Never-married, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,40, Ecuador, <=50K
29, Private, HS-grad, Never-married, Farming-fishing, Not-in-family, Other, Female,2668,0,40, Guatemala, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Male,0,0,20, Honduras, <=50K
36, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Puerto-Rico, <=50K
90, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,65, Japan, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, White, Female,0,1467,40, Canada, <=50K
27, Local-gov, Some-college, Never-married, Adm-clerical, Not-in-family, Other, Male,0,0,40, Iran, <=50K
48, Local-gov, Assoc-voc, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,44, Dominican-Republic, <=50K
18, Private, Doctorate, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, Peru, <=50K
22, Private, HS-grad, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,38, Yugoslavia, <=50K
57, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Male,7298,0,40, Cuba, >50K
40, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Black, Female,2547,0,35, Puerto-Rico, <=50K
37, Private, HS-grad, Married-civ-spouse, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
61, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,4064,0,40, Nicaragua, <=50K
32, Private, Doctorate, Married-civ-spouse, Machine-op-inspct, Husband, Asian-Pac-Islander, Male,3438,0,40, Canada, >50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Laos, >50K
26, Local-gov, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Other, Female,0,0,40, Haiti, <=50K
60, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Not-in-family, Other, Male,0,0,45, Guatemala, <=50K
33, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,60, Puerto-Rico, >50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,13, Vietnam, <=50K
41, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Jamaica, <=50K
44, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Male,0,0,50, Japan, >50K
45, Private, Some-college, Divorced, Adm-clerical, Unmarried, Amer-Indian-Eskimo, Female,0,0,30, Columbia, <=50K
62, Self-emp-not-inc, Doctorate, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,0,1977,40, England, >50K
41, Self-emp-not-inc, Some-college, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, Ireland, <=50K
38, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, Laos, <=50K
