51, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Amer-Indian-Eskimo, Male,0,0,65, Dominican-Republic, >50K
44, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Thailand, <=50K
43, Federal-gov, Some-college, Divorced, Farming-fishing, Unmarried, Other, Female,0,0,40, Thailand, <=50K
43, Private, Assoc-voc, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Male,0,0,40, El-Salvador, <=50K
42, Private, HS-grad, Divorced, Exec-managerial, Husband, Black, Male,0,0,43, Ecuador, <=50K
28, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Female,0,0,40, Ecuador, <=50K
20, Private, Masters, Never-married, Other-service, Not-in-family, Black, Female,2445,0,25, Philippines, <=50K
33, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,60, Trinadad&Tobago, >50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,40, Germany, >50K
33, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, Thailand, <=50K
28, Private, Bachelors, Never-married, Craft-repair, Unmarried, Black, Female,0,0,25, Mexico, <=50K
27, Private, HS-grad, Divorced, Transport-moving, Husband, Other, Male,0,0,65, Outlying-US(Guam-USVI-etc), <=50K
40, Private, Bachelors, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, South, <=50K
50, Private, HS-grad, Separated, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,25, France, >50K
56, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1887,40, Hong, >50K
28, Private, 10th, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,45, England, <=50K
59, Self-emp-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,10, China, <=50K
43, Private, Some-college, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Philippines, >50K
48, Private, Some-college, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, China, <=50K
49, Self-emp-not-inc, Prof-school, Divorced, Exec-managerial, Unmarried, Other, Female,0,0,45, Thailand, <=50K
45, Private, Bachelors, Separated, Exec-managerial, Unmarried, Other, Female,0,0,38, Cambodia, <=50K
39, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Female,0,0,50, Greece, <=50K
52, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Holand-Netherlands, >50K
30, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,54, Jamaica, <=50K
37, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, Jamaica, <=50K
61, Local-gov, 10th, Married-civ-spouse, Adm-clerical, Husband, Other, Male,0,0,50, Hong, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, Nicaragua, >50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,45, Taiwan, >50K
46, Private, HS-grad, Divorced, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, Poland, <=50K
31, Private, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,1544,40, Puerto-Rico, <=50K
43, Self-emp-not-inc, HS-grad, Divorced, Transport-moving, Not-in-family, Other, Male,0,0,45, Haiti, <=50K
42, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Taiwan, <=50K
53, Self-emp-not-inc, Masters, Divorced, Transport-moving, Not-in-family, White, Male,0,0,40, El-Salvador, <=50K
59, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, El-Salvador, >50K
47, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,15024,0,40, Germany, >50K
42, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,40, Italy, >50K
59, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Female,4070,0,40, Haiti, <=50K
19, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, South, <=50K
53, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,40, Ireland, <=50K
32, Private, HS-grad, Never-married, Craft-repair, Husband, Asian-Pac-Islander, Male,0,0,40, China, <=50K
34, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,45, Ecuador, >50K
52, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,40, Dominican-Republic, <=50K
25, Private, 9th, Never-married, Other-service, Wife, Black, Female,0,0,20, Thailand, <=50K
32, Private, Prof-school, Never-married, Exec-managerial, Not-in-family, White, Female,13757,0,60, Honduras, >50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Female,0,0,20, Iran, <=50K
28, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Female,0,0,40, Germany, <=50K
18, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,15, Guatemala, >50K
42, Private, Some-college, Never-married, Tech-support, Not-in-family, Amer-Indian-Eskimo, Female,0,0,45, Dominican-Republic, <=50K
58, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,40, Hong, <=50K
22, Private, Bachelors, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Female,0,0,29, Holand-Netherlands, >50K
22, Local-gov, Bachelors, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male,0,0,54, South, <=50K
23, Private, 11th, Never-married, Adm-clerical, Own-child, Black, Male,0,0,15, Canada, <=50K
37, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Nicaragua, <=50K
39, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, Thailand, >50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Ireland, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Italy, >50K
34, Private, Masters, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Iran, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Male,0,0,29, Vietnam, <=50K
34, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,70, Holand-Netherlands, <=50K
25, Local-gov, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
40, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, Scotland, <=50K
47, Self-emp-inc, Prof-school, Married-civ-spouse, Craft-repair, Husband, Black, Male,7687,0,60, Mexico, >50K
61, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Male,0,0,40, Haiti, <=50K
33, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
18, Private, Some-college, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, India, <=50K
42, Private, HS-grad, Married-civ-spouse, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,40, Germany, <=50K
40, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Honduras, >50K
17, Private, 10th, Never-married, Handlers-cleaners, Own-child, Other, Male,0,0,13, Philippines, <=50K
44, Local-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,45, South, >50K
41, Local-gov, 9th, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,24, Outlying-US(Guam-USVI-etc), <=50K
24, Private, HS-grad, Married-civ-spouse, Craft-repair, Unmarried, Other, Male,0,0,40, Mexico, <=50K
50, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Hong, <=50K
28, Private, HS-grad, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,45, Dominican-Republic, <=50K
47, Private, 10th, Never-married, Adm-clerical, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, South, <=50K
68, Private, Some-college, Married-civ-spouse, Farming-fishing, Wife, White, Female,3103,0,40, Guatemala, <=50K
58, State-gov, HS-grad, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Female,0,1743,2, Taiwan, >50K
60, Self-emp-not-inc, Some-college, Widowed, Exec-managerial, Not-in-family, Asian-Pac-Islander, Female,0,0,38, South, <=50K
27, Private, HS-grad, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Greece, <=50K
25, Self-emp-not-inc, HS-grad, Never-married, Adm-clerical, Other-relative, White, Female,0,0,40, Holand-Netherlands, <=50K
25, Private, 11th, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Jamaica, <=50K
27, Local-gov, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Other-service, Not-in-family, White, Female,0,0,40, Peru, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1881,45, Iran, >50K
46, Federal-gov, Masters, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,1902,45, Ecuador, <=50K
23, Private, Masters, Never-married, Protective-serv, Wife, Black, Male,0,0,29, Hungary, <=50K
40, Private, HS-grad, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, Canada, <=50K
37, Private, Some-college, Never-married, Exec-managerial, Not-in-family, Other, Female,0,0,40, Laos, >50K
22, Private, Bachelors, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,10, Ecuador, <=50K
31, Local-gov, 10th, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,45, Haiti, <=50K
43, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Female,0,0,15, Philippines, <=50K
56, State-gov, Masters, Widowed, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
31, Self-emp-not-inc, HS-grad, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Trinadad&Tobago, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Honduras, <=50K
25, Private, HS-grad, Never-married, Sales, Other-relative, Other, Female,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
42, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, Yugoslavia, >50K
39, Self-emp-inc, Assoc-acdm, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,45, France, >50K
59, Self-emp-not-inc, 10th, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, Puerto-Rico, <=50K
30, Private, Some-college, Married-civ-spouse, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,40, China, <=50K
35, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,0,1887,20, Hungary, >50K
67, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, Nicaragua, <=50K
67, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,8, England, <=50K
28, Private, Some-college, Never-married, Protective-serv, Husband, Asian-Pac-Islander, Female,0,0,54, Ecuador, <=50K
22, Private, HS-grad, Never-married, Sales, Not-in-family, Other, Female,0,0,40, Iran, <=50K
59, Private, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,40, England, <=50K
52, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,3490,0,40, Iran, <=50K
64, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,25, Trinadad&Tobago, >50K
46, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Iran, >50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, Black, Male,3360,0,45, Vietnam, >50K
31, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, France, <=50K
34, Private, HS-grad, Never-married, Sales, Husband, White, Female,0,0,29, Yugoslavia, <=50K
45, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, Ecuador, <=50K
29, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,40, Guatemala, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,50, Mexico, <=50K
34, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Other, Female,0,0,29, India, <=50K
26, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, Other, Female,0,0,40, Philippines, <=50K
44, Private, HS-grad, Married-civ-spouse, Adm-clerical, Husband, Amer-Indian-Eskimo, Male,0,0,40, Outlying-US(Guam-USVI-etc), <=50K
23, Private, Some-college, Never-married, Other-service, Not-in-family, Black, Female,0,0,38, Hong, <=50K
32, Private, Assoc-voc, Divorced, Handlers-cleaners, Not-in-family, Black, Female,3907,0,40, Mexico, <=50K
21, Private, Masters, Never-married, Craft-repair, Own-child, Asian-Pac-Islander, Male,0,0,25, Cambodia, <=50K
36, Private, HS-grad, Divorced, Craft-repair, Wife, Other, Male,0,0,60, Germany, <=50K
28, Private, Masters, Married-civ-spouse, Tech-support, Own-child, Black, Female,0,0,35, Vietnam, <=50K
28, Local-gov, Some-college, Divorced, Adm-clerical, Own-child, Black, Female,0,0,17, South, <=50K
45, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, Laos, <=50K
33, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Female,0,0,50, Outlying-US(Guam-USVI-etc), <=50K
52, Private, 7th-8th, Divorced, Transport-moving, Husband, White, Male,0,0,54, Nicaragua, <=50K
53, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Male,0,0,45, France, >50K
26, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Male,2668,0,40, Taiwan, <=50K
34, Private, 5th-6th, Never-married, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Peru, <=50K
38, Self-emp-inc, Bachelors, Never-married, Other-service, Unmarried, Amer-Indian-Eskimo, Female,0,0,48, Ireland, <=50K
27, Private, Some-college, Never-married, Prof-specialty, Husband, White, Male,0,0,70, South, <=50K
21, Private, HS-grad, Never-married, Transport-moving, Own-child, Amer-Indian-Eskimo, Female,0,0,50, Holand-Netherlands, <=50K
45, Private, Assoc-acdm, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Honduras, <=50K
31, Private, 11th, Never-married, Sales, Not-in-family, Black, Male,0,0,40, Taiwan, <=50K
31, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Not-in-family, Black, Female,0,0,40, South, <=50K
22, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, Thailand, >50K
22, Private, Some-college, Never-married, Other-service, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, England, <=50K
41, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,60, Laos, >50K
34, Private, Some-college, Divorced, Sales, Unmarried, Other, Female,0,0,35, Iran, <=50K
54, Private, Masters, Married-spouse-absent, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Columbia, <=50K
59, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,40, Nicaragua, >50K
45, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Female,0,0,45, Columbia, >50K
53, State-gov, HS-grad, Never-married, Sales, Unmarried, Asian-Pac-Islander, Female,0,0,35, Yugoslavia, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,5336,0,40, Philippines, <=50K
28, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Own-child, White, Male,0,0,40, Nicaragua, >50K
49, Private, 7th-8th, Married-civ-spouse, Exec-managerial, Not-in-family, Black, Male,0,0,20, Poland, <=50K
61, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Female,0,0,40, Ecuador, <=50K
48, Local-gov, 7th-8th, Never-married, Exec-managerial, Not-in-family, Black, Female,0,0,40, Nicaragua, <=50K
61, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Other, Female,0,0,40, Trinadad&Tobago, <=50K
43, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Male,0,0,40, Guatemala, <=50K
59, Private, Assoc-acdm, Married-civ-spouse, Craft-repair, Unmarried, Black, Female,0,0,40, El-Salvador, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Unmarried, Asian-Pac-Islander, Female,0,0,40, Peru, <=50K
53, Local-gov, Assoc-acdm, Divorced, Protective-serv, Husband, Amer-Indian-Eskimo, Female,0,0,29, Italy, <=50K
29, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Female,0,0,50, Nicaragua, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,45, Trinadad&Tobago, <=50K
24, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,40, Scotland, <=50K
53, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Female,0,0,70, India, <=50K
65, Self-emp-not-inc, 1st-4th, Married-civ-spouse, Sales, Husband, Other, Male,99999,0,40, Cuba, >50K
41, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,50, Jamaica, >50K
39, Private, 5th-6th, Married-civ-spouse, Machine-op-inspct, Wife, Black, Male,0,0,40, Puerto-Rico, <=50K
34, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Female,0,0,80, Iran, <=50K
52, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7687,0,40, Japan, >50K
49, Private, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Female,3109,0,40, Puerto-Rico, <=50K
58, Private, 10th, Married-civ-spouse, Exec-managerial, Husband, Other, Female,0,0,60, Puerto-Rico, <=50K
45, Private, Assoc-voc, Divorced, Other-service, Unmarried, Black, Female,0,0,40, France, <=50K
51, Private, 11th, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,50, Portugal, <=50K
32, Self-emp-not-inc, Some-college, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K
35, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male,0,0,40, England, <=50K
23, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Husband, Black, Female,0,0,45, Canada, <=50K
30, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,54, Greece, <=50K
47, Private, 10th, Separated, Priv-house-serv, Unmarried, Amer-Indian-Eskimo, Female,0,0,29, Cuba, <=50K
55, Local-gov, HS-grad, Married-civ-spouse, Protective-serv, Husband, Black, Male,15024,0,40, South, >50K
