47, State-gov, Bachelors, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, Honduras, <=50K
51, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,50, Thailand, >50K
42, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K
28, Private, Some-college, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,54, United-States, <=50K
24, Private, HS-grad, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
47, Local-gov, HS-grad, Divorced, Other-service, Not-in-family, Other, Male,0,0,40, Japan, <=50K
43, Private, Bachelors, Never-married, Transport-moving, Not-in-family, Black, Female,0,0,50, United-States, <=50K
35, Private, Prof-school, Married-civ-spouse, Craft-repair, Wife, White, Male,7687,0,50, United-States, >50K
23, Private, Bachelors, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,40, Taiwan, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States, >50K
21, Self-emp-not-inc, 5th-6th, Never-married, Other-service, Own-child, Amer-Indian-Eskimo, Female,0,0,20, United-States, >50K
34, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
30, Private, HS-grad, Separated, Other-service, Own-child, White, Female,0,0,15, Mexico, <=50K
32, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,43, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,40, Puerto-Rico, >50K
29, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,35, United-States, <=50K
65, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,40, United-States, <=50K
47, Self-emp-inc, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,15024,0,50, Germany, >50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K
49, State-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Cuba, >50K
53, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
17, Private, 11th, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, United-States, <=50K
35, Private, Bachelors, Never-married, Other-service, Unmarried, White, Male,0,0,40, Nicaragua, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, Hungary, >50K
47, Private, Some-college, Married-civ-spouse, Farming-fishing, Own-child, White, Male,0,0,87, United-States, <=50K
19, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States, <=50K
22, Private, HS-grad, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K
32, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,3729,0,45, Jamaica, <=50K
60, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States, <=50K
26, Private, HS-grad, Never-married, Exec-managerial, Unmarried, White, Female,0,0,50, Thailand, <=50K
46, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,3628,0,40, United-States, <=50K
27, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, Thailand, <=50K
30, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,60, Honduras, <=50K
30, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
49, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Wife, White, Male,0,0,40, United-States, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Male,0,0,45, United-States, <=50K
24, Private, HS-grad, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
25, Federal-gov, Bachelors, Separated, Exec-managerial, Own-child, Black, Male,0,0,36, China, <=50K
45, Self-emp-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,45, United-States, >50K
27, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, Hong, <=50K
36, Private, Assoc-voc, Divorced, Sales, Husband, White, Male,7298,0,40, United-States, <=50K
52, Self-emp-not-inc, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Germany, >50K
20, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Female,0,0,16, Outlying-US(Guam-USVI-etc), <=50K
55, Private, 7th-8th, Divorced, Sales, Unmarried, White, Female,0,0,45, Scotland, <=50K
44, Local-gov, Some-college, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, Cuba, <=50K
47, Private, Bachelors, Divorced, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, Outlying-US(Guam-USVI-etc), <=50K
21, State-gov, Bachelors, Never-married, Sales, Own-child, Black, Female,0,0,10, Peru, <=50K
44, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Female,0,0,40, India, <=50K
33, Private, Bachelors, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Separated, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, China, >50K
36, Private, Masters, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, Some-college, Separated, Other-service, Unmarried, Asian-Pac-Islander, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Separated, Other-service, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private, Prof-school, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1887,40, United-States, >50K
22, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,13, United-States, <=50K
36, Private, HS-grad, Never-married, Transport-moving, Unmarried, Black, Female,0,0,40, United-States, <=50K
56, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
26, State-gov, Assoc-voc, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,35, United-States, <=50K
57, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, <=50K
23, Private, HS-grad, Never-married, Tech-support, Not-in-family, White, Male,0,0,30, United-States, <=50K
38, Self-emp-inc, Masters, Never-married, Prof-specialty, Wife, White, Male,7687,0,60, Puerto-Rico, >50K
23, Private, Some-college, Never-married, Other-service, Unmarried, White, Female,0,0,25, Honduras, <=50K
30, State-gov, Some-college, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,20, United-States, >50K
61, Private, Masters, Divorced, Other-service, Unmarried, White, Female,0,0,40, Canada, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
23, Private, HS-grad, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, Canada, <=50K
20, Private, Some-college, Married-civ-spouse, Adm-clerical, Own-child, White, Female,0,0,35, United-States, <=50K
20, Private, Bachelors, Never-married, Other-service, Own-child, White, Female,2710,0,20, United-States, <=50K
21, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Own-child, Other, Male,0,0,25, United-States, <=50K
62, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
33, Private, Some-college, Married-civ-spouse, Other-service, Own-child, White, Female,0,0,40, Honduras, <=50K
49, Private, HS-grad, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, HS-grad, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
28, Self-emp-not-inc, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,50, South, <=50K
38, Local-gov, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
33, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, Amer-Indian-Eskimo, Male,0,0,40, Vietnam, <=50K
23, State-gov, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,35, United-States, <=50K
19, Private, Bachelors, Married-civ-spouse, Other-service, Not-in-family, Black, Female,0,0,40, United-States, <=50K
53, Private, Masters, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
42, State-gov, 5th-6th, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, >50K
46, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, Black, Male,6065,0,40, United-States, >50K
26, Private, Some-college, Married-spouse-absent, Farming-fishing, Not-in-family, White, Male,0,0,99, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Other, Male,0,0,50, United-States, <=50K
56, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, Portugal, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Own-child, White, Female,0,0,40, Laos, <=50K
18, Private, HS-grad, Never-married, Handlers-cleaners, Husband, White, Male,0,0,35, United-States, <=50K
59, Private, HS-grad, Widowed, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States, <=50K
28, Private, Some-college, Never-married, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K
36, Private, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Female,0,0,50, United-States, >50K
19, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,25, Canada, >50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, Trinadad&Tobago, <=50K
29, Private, Some-college, Separated, Other-service, Unmarried, Black, Female,0,0,40, United-States, <=50K
42, Private, Assoc-acdm, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
43, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,60, United-States, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Own-child, Amer-Indian-Eskimo, Female,0,0,25, United-States, <=50K
44, Private, Bachelors, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, Nicaragua, >50K
36, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,30, United-States, >50K
22, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States, <=50K
39, Self-emp-not-inc, HS-grad, Never-married, Prof-specialty, Not-in-family, Other, Male,0,0,25, Germany, <=50K
51, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Male,0,0,54, United-States, >50K
55, Federal-gov, HS-grad, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
42, Private, Some-college, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Local-gov, Bachelors, Divorced, Exec-managerial, Unmarried, White, Female,0,0,43, Hong, <=50K
22, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K
64, Private, Prof-school, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
30, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,38, United-States, <=50K
50, Local-gov, 5th-6th, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Mexico, >50K
52, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, Poland, >50K
23, Private, Some-college, Never-married, Sales, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
33, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, 7th-8th, Divorced, Craft-repair, Not-in-family, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
54, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Divorced, Other-service, Unmarried, Black, Female,0,0,40, Peru, <=50K
41, Self-emp-not-inc, HS-grad, Never-married, Craft-repair, Husband, White, Male,0,0,38, United-States, <=50K
18, Private, Bachelors, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
18, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States, <=50K
28, Federal-gov, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, 9th, Married-civ-spouse, Tech-support, Own-child, White, Male,0,0,40, United-States, <=50K
44, Federal-gov, Masters, Never-married, Sales, Not-in-family, White, Female,0,0,45, Scotland, >50K
39, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, Black, Female,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Craft-repair, Unmarried, Black, Female,0,0,45, United-States, <=50K
44, Self-emp-inc, 11th, Married-civ-spouse, Sales, Husband, White, Male,0,1902,45, United-States, >50K
53, Self-emp-not-inc, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,1977,43, United-States, <=50K
31, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Honduras, >50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, Outlying-US(Guam-USVI-etc), >50K
46, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
22, Private, Some-college, Never-married, Sales, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,38, Italy, <=50K
21, Federal-gov, Some-college, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,99, United-States, <=50K
26, Private, Some-college, Never-married, Other-service, Own-child, White, Female,0,0,40, Ecuador, <=50K
43, Self-emp-not-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, <=50K
43, State-gov, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, El-Salvador, <=50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,35, Scotland, <=50K
57, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,1902,40, United-States, >50K
37, Private, Some-college, Married-civ-spouse, Other-service, Husband, Other, Female,0,0,40, United-States, <=50K
44, Private, 10th, Never-married, Transport-moving, Husband, White, Male,0,0,40, United-States, >50K
74, Local-gov, Bachelors, Never-married, Farming-fishing, Not-in-family, Asian-Pac-Islander, Male,0,0,16, United-States, <=50K
39, Private, Some-college, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female,0,0,30, United-States, <=50K
