33, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Wife, Amer-Indian-Eskimo, Male,0,0,50, Honduras, >50K
19, Private, HS-grad, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Female,0,0,36, India, <=50K
63, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Outlying-US(Guam-USVI-etc), >50K
31, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
18, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,12, Japan, <=50K
46, Local-gov, Masters, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, Ireland, >50K
35, Local-gov, Bachelors, Never-married, Craft-repair, Husband, White, Male,0,0,45, Jamaica, >50K
37, Private, HS-grad, Married-spouse-absent, Sales, Not-in-family, White, Female,0,0,40, Cuba, <=50K
36, Federal-gov, 9th, Married-civ-spouse, Craft-repair, Wife, White, Male,0,0,30, United-States, <=50K
22, State-gov, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States, <=50K
22, Private, Assoc-acdm, Never-married, Sales, Own-child, White, Male,0,0,40, Taiwan, <=50K
42, Private, HS-grad, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
29, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,47, Thailand, <=50K
56, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Wife, Asian-Pac-Islander, Male,0,1902,40, Japan, <=50K
23, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,55, United-States, <=50K
65, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,40, France, >50K
45, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, Taiwan, <=50K
28, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1887,40, United-States, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
23, Private, Some-college, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
51, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,2374,46, United-States, <=50K
33, Self-emp-not-inc, Bachelors, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States, >50K
28, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, Vietnam, >50K
29, Private, Assoc-voc, Never-married, Exec-managerial, Husband, White, Male,7687,0,45, Jamaica, >50K
37, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,35, France, <=50K
62, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K
26, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,70, United-States, <=50K
27, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, >50K
43, Local-gov, Assoc-voc, Married-spouse-absent, Handlers-cleaners, Not-in-family, Black, Male,0,0,30, England, <=50K
35, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
31, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1757,40, United-States, >50K
31, State-gov, 9th, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,3440,0,40, Peru, <=50K
55, Private, HS-grad, Separated, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States, <=50K
40, Federal-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, <=50K
31, State-gov, Assoc-voc, Married-civ-spouse, Prof-specialty, Wife, White, Male,0,0,35, Poland, >50K
20, Private, Some-college, Never-married, Sales, Wife, White, Female,0,1765,36, Portugal, <=50K
20, Private, Masters, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-spouse-absent, Transport-moving, Husband, White, Male,0,0,54, United-States, <=50K
35, Self-emp-inc, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,36, India, >50K
33, Self-emp-not-inc, Bachelors, Never-married, Adm-clerical, Unmarried, White, Female,0,0,80, United-States, <=50K
61, Private, HS-grad, Married-civ-spouse, Other-service, Not-in-family, White, Male,0,0,40, Iran, <=50K
27, Private, Assoc-voc, Never-married, Craft-repair, Own-child, White, Male,0,0,40, El-Salvador, <=50K
37, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, >50K
31, Private, Bachelors, Married-civ-spouse, Adm-clerical, Husband, White, Male,15024,0,40, United-States, >50K
22, Private, Bachelors, Never-married, Prof-specialty, Own-child, Black, Male,0,0,40, United-States, <=50K
56, Private, HS-grad, Divorced, Other-service, Unmarried, White, Female,0,3050,40, United-States, <=50K
29, State-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, >50K
30, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,10, United-States, <=50K
20, Private, Some-college, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,25, United-States, <=50K
20, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
21, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K
22, Private, 10th, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,30, Portugal, <=50K
26, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1887,45, England, >50K
46, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,6307,0,60, Cuba, >50K
47, Private, HS-grad, Divorced, Sales, Not-in-family, Black, Female,0,0,43, Vietnam, <=50K
57, Local-gov, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
54, Self-emp-not-inc, HS-grad, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,26, United-States, <=50K
40, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,60, Greece, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, >50K
42, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, Other, Male,0,0,40, United-States, >50K
30, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,54, United-States, <=50K
46, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,38, United-States, <=50K
35, Private, HS-grad, Divorced, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female,0,0,45, United-States, <=50K
33, Local-gov, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
54, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, England, >50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,24, United-States, <=50K
58, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1902,40, United-States, >50K
29, Private, Bachelors, Never-married, Prof-specialty, Unmarried, White, Female,0,0,20, United-States, <=50K
36, Private, Masters, Married-civ-spouse, Adm-clerical, Wife, White, Male,0,0,40, United-States, <=50K
65, Self-emp-not-inc, HS-grad, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,66, United-States, <=50K
45, Private, 7th-8th, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
26, Private, 10th, Never-married, Sales, Own-child, White, Female,0,0,32, United-States, <=50K
32, Private, Masters, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
66, Private, 7th-8th, Married-civ-spouse, Farming-fishing, Husband, Black, Male,0,0,40, Taiwan, >50K
22, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,54, United-States, <=50K
52, Private, HS-grad, Married-civ-spouse, Exec-managerial, Unmarried, White, Male,0,0,35, United-States, <=50K
52, Private, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,7687,0,40, United-States, >50K
33, Self-emp-inc, Some-college, Divorced, Handlers-cleaners, Unmarried, White, Male,0,0,45, United-States, <=50K
22, Private, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, Cuba, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
30, Federal-gov, Some-college, Never-married, Sales, Own-child, White, Male,0,0,35, England, <=50K
33, State-gov, HS-grad, Never-married, Farming-fishing, Other-relative, Black, Female,0,0,60, United-States, <=50K
22, Private, Bachelors, Never-married, Tech-support, Own-child, White, Male,0,0,20, United-States, <=50K
49, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
33, Self-emp-not-inc, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, Cambodia, >50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,38, United-States, >50K
29, Private, HS-grad, Never-married, Craft-repair, Own-child, Amer-Indian-Eskimo, Male,0,0,42, United-States, <=50K
43, Private, Some-college, Divorced, Sales, Unmarried, White, Female,0,0,40, Puerto-Rico, <=50K
26, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, England, <=50K
27, Private, Some-college, Never-married, Handlers-cleaners, Husband, Other, Male,0,0,40, United-States, <=50K
39, State-gov, Bachelors, Married-civ-spouse, Exec-managerial, Wife, Other, Male,0,0,40, India, >50K
51, Federal-gov, Some-college, Widowed, Tech-support, Not-in-family, White, Male,0,0,40, Cuba, <=50K
56, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, Ireland, >50K
48, Self-emp-inc, Bachelors, Married-spouse-absent, Exec-managerial, Husband, White, Female,0,0,40, United-States, <=50K
37, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,12, United-States, <=50K
67, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Other, Male,0,0,24, Portugal, <=50K
36, Private, Bachelors, Married-spouse-absent, Prof-specialty, Wife, White, Male,0,0,20, United-States, <=50K
21, Private, Bachelors, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,50, England, >50K
59, Self-emp-not-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
42, Private, HS-grad, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, El-Salvador, <=50K
34, Self-emp-inc, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Female,0,0,45, United-States, >50K
51, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Wife, White, Male,0,0,40, Haiti, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,30, France, <=50K
37, Private, Bachelors, Married-civ-spouse, Farming-fishing, Husband, Amer-Indian-Eskimo, Male,7467,0,50, United-States, >50K
23, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
24, Private, Bachelors, Married-civ-spouse, Prof-specialty, Own-child, Other, Male,651,0,40, United-States, <=50K
44, Private, HS-grad, Married-spouse-absent, Sales, Own-child, Black, Male,0,0,40, Philippines, <=50K
41, Private, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1887,40, United-States, >50K
19, Private, Masters, Never-married, Machine-op-inspct, Own-child, Amer-Indian-Eskimo, Male,0,0,25, Jamaica, <=50K
66, Federal-gov, Prof-school, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, Hungary, >50K
32, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, >50K
47, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,0,54, United-States, >50K
46, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States, >50K
32, Self-emp-inc, Masters, Married-civ-spouse, Prof-specialty, Husband, Other, Male,0,0,40, United-States, >50K
34, Federal-gov, Bachelors, Never-married, Other-service, Wife, White, Female,0,0,40, United-States, <=50K
31, Private, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, Poland, <=50K
51, Self-emp-not-inc, HS-grad, Divorced, Other-service, Not-in-family, Asian-Pac-Islander, Male,2863,0,40, Columbia, <=50K
31, Local-gov, 10th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
18, Private, 11th, Never-married, Other-service, Own-child, White, Male,0,0,35, Taiwan, <=50K
26, Private, Masters, Never-married, Handlers-cleaners, Wife, Black, Male,0,0,40, United-States, <=50K
30, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, England, <=50K
53, Private, Masters, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
30, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,8297,0,50, United-States, >50K
29, Private, Some-college, Divorced, Craft-repair, Not-in-family, Black, Male,0,0,60, United-States, <=50K
40, Private, Bachelors, Divorced, Adm-clerical, Wife, White, Female,0,1657,40, United-States, <=50K
45, Private, Some-college, Divorced, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
49, State-gov, HS-grad, Divorced, Prof-specialty, Husband, Other, Male,0,0,40, Trinadad&Tobago, <=50K
17, Private, 10th, Never-married, Sales, Own-child, White, Male,0,0,20, Mexico, <=50K
58, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States, >50K
37, Local-gov, Bachelors, Married-civ-spouse, Exec-managerial, Husband, Black, Female,0,0,50, Columbia, >50K
25, Private, HS-grad, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Female,15024,0,50, Germany, >50K
22, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,32, Mexico, <=50K
27, Self-emp-not-inc, HS-grad, Married-civ-spouse, Tech-support, Not-in-family, White, Male,0,0,40, United-States, <=50K
39, Private, HS-grad, Divorced, Handlers-cleaners, Unmarried, White, Female,0,0,50, United-States, <=50K
57, Self-emp-not-inc, Doctorate, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
65, Local-gov, 7th-8th, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States, <=50K
47, Private, Bachelors, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, Guatemala, <=50K
23, Private, HS-grad, Never-married, Craft-repair, Own-child, Other, Female,0,0,45, United-States, <=50K
36, Self-emp-not-inc, Some-college, Never-married, Craft-repair, Husband, White, Male,0,0,43, United-States, <=50K
41, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, Black, Male,5004,0,40, United-States, >50K
33, Self-emp-not-inc, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, Amer-Indian-Eskimo, Male,0,0,45, United-States, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
36, Local-gov, HS-grad, Divorced, Craft-repair, Not-in-family, Other, Male,0,0,40, China, <=50K
47, Private, Bachelors, Married-civ-spouse, Sales, Husband, Amer-Indian-Eskimo, Male,6836,0,40, Taiwan, >50K
21, Private, 10th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
59, Self-emp-not-inc, 7th-8th, Separated, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
