49, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Wife, Asian-Pac-Islander, Male,0,1966,45, United-States, >50K
33, Private, HS-grad, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Some-college, Never-married, Farming-fishing, Not-in-family, White, Female,0,0,40, United-States, <=50K
62, Local-gov, 7th-8th, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, Guatemala, <=50K
56, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, United-States, <=50K
38, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K
48, Local-gov, HS-grad, Separated, Prof-specialty, Own-child, White, Female,0,0,40, United-States, <=50K
59, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, >50K
51, Local-gov, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,4476,0,40, United-States, <=50K
57, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, >50K
41, Private, Masters, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,45, Canada, <=50K
57, Private, Some-college, Married-civ-spouse, Transport-moving, Not-in-family, Asian-Pac-Islander, Male,0,0,60, El-Salvador, <=50K
31, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States, <=50K
38, Private, Some-college, Married-civ-spouse, Other-service, Husband, White, Male,0,0,50, United-States, <=50K
28, Local-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,21, Guatemala, <=50K
21, Private, Some-college, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, <=50K
42, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,60, United-States, >50K
33, Self-emp-not-inc, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1902,40, United-States, >50K
46, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States, >50K
21, Private, Some-college, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States, <=50K
24, Private, HS-grad, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
48, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,38, United-States, <=50K
23, Private, HS-grad, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K
25, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States, <=50K
35, State-gov, Assoc-acdm, Married-civ-spouse, Exec-managerial, Not-in-family, White, Male,0,0,66, United-States, >50K
63, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
59, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
46, Private, 10th, Widowed, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
41, Self-emp-inc, Some-college, Divorced, Farming-fishing, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, Assoc-voc, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States, <=50K
42, Self-emp-not-inc, Bachelors, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,45, Mexico, <=50K
37, Private, Bachelors, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States, >50K
58, Private, Some-college, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K
27, State-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States, <=50K
70, Private, HS-grad, Married-spouse-absent, Craft-repair, Not-in-family, White, Female,0,0,70, United-States, <=50K
58, Federal-gov, 7th-8th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K
25, Private, Bachelors, Never-married, Tech-support, Own-child, Asian-Pac-Islander, Male,0,0,35, United-States, <=50K
29, Private, Assoc-voc, Never-married, Sales, Own-child, White, Male,0,0,45, United-States, <=50K
44, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Mexico, >50K
81, Private, Prof-school, Married-civ-spouse, Other-service, Husband, White, Male,17343,0,50, United-States, >50K
42, Private, Some-college, Divorced, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K
41, Private, Bachelors, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,48, United-States, >50K
35, Private, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
44, Private, Some-college, Divorced, Exec-managerial, Wife, White, Female,0,0,36, United-States, <=50K
26, Private, HS-grad, Separated, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
57, Private, 10th, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, Mexico, <=50K
21, State-gov, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States, <=50K
50, Local-gov, 7th-8th, Widowed, Other-service, Not-in-family, White, Female,0,0,4, United-States, <=50K
41, Private, HS-grad, Never-married, Craft-repair, Not-in-family, Black, Female,0,0,40, United-States, <=50K
61, Local-gov, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
60, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,0,0,20, United-States, >50K
24, Private, Some-college, Never-married, Craft-repair, Wife, Black, Female,0,0,30, United-States, <=50K
62, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K
40, Private, Prof-school, Married-civ-spouse, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,54, United-States, <=50K
34, Private, Some-college, Divorced, Sales, Not-in-family, White, Female,4386,0,50, United-States, <=50K
32, Private, Some-college, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K
45, Self-emp-inc, 9th, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States, >50K
23, Federal-gov, Some-college, Never-married, Exec-managerial, Own-child, White, Male,0,0,50, United-States, <=50K
29, Private, Bachelors, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,50, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, Black, Female,0,0,70, United-States, <=50K
43, Private, Some-college, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,20, United-States, <=50K
47, Private, HS-grad, Divorced, Adm-clerical, Unmarried, Black, Male,0,0,40, United-States, <=50K
66, Private, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
56, Private, Bachelors, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States, >50K
24, Private, 7th-8th, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States, <=50K
38, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States, <=50K
53, Federal-gov, 7th-8th, Married-civ-spouse, Prof-specialty, Husband, White, Male,15024,0,60, Ecuador, >50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
59, Private, 9th, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Self-emp-not-inc, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,54, United-States, >50K
25, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K
48, Local-gov, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
51, State-gov, HS-grad, Married-civ-spouse, Transport-moving, Not-in-family, White, Male,0,0,16, United-States, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,16, United-States, <=50K
39, Private, 11th, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,1902,45, United-States, >50K
45, Private, HS-grad, Divorced, Farming-fishing, Own-child, White, Male,0,0,40, Mexico, <=50K
30, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States, <=50K
29, Private, Bachelors, Divorced, Sales, Unmarried, Black, Female,0,0,40, Mexico, <=50K
41, Self-emp-inc, Assoc-voc, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States, <=50K
28, Self-emp-not-inc, Masters, Separated, Sales, Own-child, White, Male,0,0,40, United-States, <=50K
25, Self-emp-not-inc, Some-college, Never-married, Other-service, Unmarried, White, Male,0,0,50, United-States, <=50K
54, Local-gov, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, >50K
48, Private, Masters, Divorced, Prof-specialty, Unmarried, White, Male,2334,0,60, United-States, <=50K
59, Private, Some-college, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,21, United-States, <=50K
58, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, HS-grad, Divorced, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K
49, Private, Some-college, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
33, Private, Assoc-voc, Divorced, Machine-op-inspct, Unmarried, White, Female,0,0,38, United-States, <=50K
33, Local-gov, Bachelors, Married-civ-spouse, Other-service, Husband, White, Male,15024,0,40, United-States, >50K
72, Self-emp-inc, Bachelors, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2046,40, United-States, >50K
25, State-gov, Some-college, Never-married, Sales, Not-in-family, White, Male,0,0,65, United-States, <=50K
39, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
34, Private, Some-college, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Mexico, <=50K
51, Private, HS-grad, Married-civ-spouse, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K
32, Private, Prof-school, Divorced, Craft-repair, Husband, White, Male,2227,0,65, United-States, <=50K
46, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
32, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,4736,0,40, United-States, <=50K
48, Federal-gov, Masters, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
37, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,54, United-States, <=50K
22, Private, HS-grad, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States, <=50K
85, Private, Assoc-acdm, Widowed, Farming-fishing, Not-in-family, White, Female,0,0,20, United-States, <=50K
62, Private, HS-grad, Married-spouse-absent, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
58, Private, 11th, Widowed, Sales, Wife, White, Female,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,32, United-States, <=50K
37, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
21, Private, Some-college, Never-married, Other-service, Own-child, White, Male,0,0,35, United-States, <=50K
27, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K
45, Private, Bachelors, Divorced, Adm-clerical, Unmarried, White, Female,0,1887,45, United-States, <=50K
64, Self-emp-not-inc, Prof-school, Divorced, Transport-moving, Not-in-family, White, Male,0,0,99, United-States, <=50K
51, Self-emp-not-inc, 10th, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K
24, Private, Assoc-voc, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K
42, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, <=50K
53, Private, Some-college, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,54, United-States, <=50K
18, Private, 10th, Never-married, Other-service, Own-child, White, Female,0,0,16, United-States, <=50K
44, Local-gov, Bachelors, Divorced, Farming-fishing, Wife, White, Male,0,0,40, United-States, <=50K
44, Private, 7th-8th, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K
25, Private, Some-college, Never-married, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K
52, Self-emp-not-inc, Masters, Separated, Adm-clerical, Unmarried, Black, Female,0,0,35, United-States, <=50K
24, Private, Some-college, Never-married, Prof-specialty, Own-child, White, Female,0,1722,30, United-States, <=50K
23, Private, Assoc-acdm, Never-married, Farming-fishing, Own-child, White, Male,0,0,50, United-States, <=50K
34, State-gov, Assoc-voc, Divorced, Craft-repair, Unmarried, White, Female,0,0,40, United-States, <=50K
35, Federal-gov, Some-college, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,0,0,50, United-States, <=50K
50, Private, HS-grad, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, Cuba, <=50K
50, Local-gov, Some-college, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States, >50K
34, Self-emp-not-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Female,0,1902,45, United-States, >50K
59, Self-emp-not-inc, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
31, State-gov, Some-college, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,60, United-States, <=50K
20, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States, <=50K
37, State-gov, Bachelors, Never-married, Exec-managerial, Wife, White, Male,0,0,50, United-States, >50K
34, State-gov, Bachelors, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States, <=50K
36, Private, Bachelors, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States, <=50K
36, Self-emp-inc, Some-college, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States, >50K
28, Private, Bachelors, Never-married, Other-service, Not-in-family, White, Female,0,0,40, United-States, <=50K
44, Private, HS-grad, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,54, United-States, <=50K
56, Private, HS-grad, Married-civ-spouse, Other-service, Husband, White, Male,0,0,20, United-States, >50K
41, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States, <=50K
50, Self-emp-not-inc, Prof-school, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, <=50K
31, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K
45, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K
49, Private, 11th, Never-married, Tech-support, Not-in-family, White, Male,0,0,20, United-States, <=50K
35, Private, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Philippines, <=50K
23, Self-emp-not-inc, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,80, United-States, <=50K
27, Private, Bachelors, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States, <=50K
39, Local-gov, Some-college, Divorced, Prof-specialty, Not-in-family, White, Male,4665,0,40, Vietnam, <=50K
63, Federal-gov, HS-grad, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K
40, Private, Masters, Separated, Sales, Wife, White, Female,0,0,35, United-States, <=50K
